Frequency,S11_Magnitude,S11_Phase,S12_Magnitude,S12_Phase,S21_Magnitude,S21_Phase,S22_Magnitude,S22_Phase,
2028662000,-20.65672436,-38.07536457,-18.14381431,171.1205083,10.69700414,-24.28995753,-17.47597375,134.2473355,
2040660000,-20.66958447,-40.12800141,-18.16126118,169.9556692,10.77239382,-25.56765103,-17.54270854,133.400081,
2052658000,-20.71696591,-42.02034532,-18.16933319,168.7819343,10.83415225,-27.09506325,-17.62289139,132.3113339,
2064656000,-20.71838579,-43.6783627,-18.17872727,167.6148103,10.87989487,-28.779983,-17.72533763,131.5576198,
2076654000,-20.76985916,-45.5390806,-18.1905339,166.4911924,10.91587506,-30.53163994,-17.82063162,131.0188525,
2088652000,-20.81764651,-47.20294571,-18.21277427,165.3536203,10.93968951,-32.39116479,-17.92284822,130.4505882,
2100650000,-20.8825835,-48.67366497,-18.21280226,164.2121634,10.94617487,-34.20300533,-18.00426365,129.8090007,
2112648000,-20.93842083,-50.38709226,-18.20921183,163.0533504,10.93588219,-36.02617945,-18.11632788,129.3791974,
2124646000,-20.9928823,-51.89443308,-18.22593495,161.9184938,10.90194072,-37.77701716,-18.27608356,129.1805255,
2136644000,-21.03689691,-53.15860629,-18.22999001,160.7737455,10.85484536,-39.41734192,-18.44634175,128.7450835,
2148642000,-21.06007821,-54.5951539,-18.22342067,159.6822245,10.79023212,-40.95364082,-18.57383118,128.3564948,
2160640000,-21.05466882,-55.90060427,-18.25627771,158.6201121,10.73760547,-42.30542168,-18.59315795,128.0294125,
2172638000,-21.02430685,-57.54390523,-18.24726795,157.4285554,10.6542036,-43.4340756,-18.55613568,127.9258949,
2184636000,-21.01030641,-58.79936167,-18.25231603,156.3183567,10.55751318,-44.55737084,-18.4799015,128.3282576,
2196634000,-20.97733793,-60.35958824,-18.24890743,155.3132106,10.47632777,-45.46797356,-18.42983918,128.4786507,
2208632000,-20.95587171,-61.74107417,-18.2622908,154.2396397,10.40760519,-46.39908623,-18.39160216,128.5715685,
2220630000,-20.94273735,-63.18150754,-18.2681443,153.175847,10.34252054,-47.16499049,-18.34324927,128.5188163,
2232628000,-20.89887445,-64.95942873,-18.26161428,152.0313972,10.29714324,-47.98749581,-18.3177997,128.4377584,
2244626000,-20.88249536,-66.60945951,-18.28375613,150.9697596,10.2952054,-48.72624774,-18.32423673,128.220512,
2256624000,-20.86685852,-68.23035705,-18.27524871,149.8344256,10.30094193,-49.46888591,-18.34923688,127.6953013,
2268622000,-20.86686009,-70.23840562,-18.28171748,148.8870075,10.34908509,-50.25071493,-18.44377807,126.8295181,
2280620000,-20.86950401,-72.07232116,-18.27580193,147.7997566,10.40936978,-51.06993061,-18.54502912,125.7202788,
2292618000,-20.8507037,-74.07393771,-18.30371042,146.7050023,10.488067,-51.99243655,-18.63273944,124.5343938,
2304616000,-20.86987136,-75.70180997,-18.30074693,145.6411792,10.57462732,-53.00444955,-18.70201312,123.7290661,
2316614000,-20.89211678,-77.56415377,-18.3193383,144.5907734,10.6673277,-54.06452681,-18.83159909,123.0666353,
2328612000,-20.93121009,-79.16709914,-18.32495221,143.486196,10.74970669,-55.2639938,-18.97481567,122.2079528,
2340610000,-20.97709975,-80.75309688,-18.31452014,142.4788989,10.83155677,-56.67679007,-19.10019931,121.169303,
2352608000,-21.05924695,-82.4381394,-18.33363645,141.4366053,10.88754587,-58.12962558,-19.21043148,120.6168355,
2364606000,-21.08825954,-83.62886118,-18.31895157,140.3195713,10.93302865,-59.75341261,-19.3606427,119.9610876,
2376604000,-21.16416264,-84.92084655,-18.33138435,139.3574258,10.96956843,-61.49937539,-19.49714058,119.4514515,
2388602000,-21.21673375,-86.14880023,-18.32417995,138.2579224,10.98595015,-63.18571151,-19.59378183,118.993452,
2400600000,-21.27900553,-87.36928113,-18.34160087,137.269888,10.98075714,-64.92104129,-19.62198515,118.5779853,
2412598000,-21.24205393,-88.49188249,-18.33425147,136.1373935,10.96831974,-66.62718958,-19.62862578,118.4505731,
2424596000,-21.20079041,-89.37130322,-18.35298968,135.0277715,10.92108246,-68.31542428,-19.5779757,118.469171,
2436594000,-21.14259199,-90.13112346,-18.34487432,133.9162195,10.87535857,-70.03435548,-19.62290733,118.3082471,
2448592000,-21.10600081,-91.27519093,-18.35241258,132.8666832,10.81887462,-71.57898191,-19.63803162,117.472303,
2460590000,-21.02224325,-92.73667743,-18.33962767,131.8089032,10.74244339,-72.97921023,-19.52742144,116.5912493,
2472588000,-20.93257343,-94.46166058,-18.33814427,130.9061457,10.67031944,-74.1569316,-19.3918736,116.0357201,
2484586000,-20.90649686,-96.49451903,-18.32306616,129.754343,10.596906,-75.20306341,-19.29761904,115.689507,
2496584000,-20.87329077,-98.52615983,-18.32271138,128.7772371,10.52780394,-76.1285931,-19.28550661,115.1686618,
2508582000,-20.87120818,-100.9030153,-18.31110298,127.8315101,10.46781689,-76.94345148,-19.31725249,113.9556866,
2520580000,-20.83884932,-102.6344985,-18.31621843,126.6872999,10.43438395,-77.69028419,-19.27523217,112.5797632,
2532578000,-20.88091348,-104.3650454,-18.30833857,125.6661665,10.42311199,-78.41785237,-19.26798482,111.5439997,
2544576000,-20.96065829,-106.2679668,-18.29875866,124.6530665,10.42999207,-79.14776677,-19.32957722,110.5985338,
2556574000,-21.05462562,-108.132493,-18.26029831,123.5628938,10.46290396,-79.87632742,-19.45829465,109.3500094,
2568572000,-21.08700416,-110.0103647,-18.26501542,122.6227827,10.51499528,-80.65108697,-19.55896968,108.0605077,
2580570000,-21.16814885,-111.7332512,-18.24499455,121.3919864,10.57473071,-81.65528256,-19.66021424,107.3826239,
2592568000,-21.2390038,-113.5761113,-18.22811294,120.4244847,10.64583279,-82.6849273,-19.75777495,106.7934367,
2604566000,-21.26751766,-114.8843815,-18.20920705,119.3139449,10.71613225,-83.82638283,-19.9129392,106.8509382,
2616564000,-21.42504392,-116.9734281,-18.19339243,118.413192,10.79818335,-85.04986754,-20.06704146,105.736978,
2628562000,-21.43798955,-118.5691943,-18.18340849,117.2854733,10.89102547,-86.43736046,-20.24524172,105.4134057,
2640560000,-21.49543866,-120.1216772,-18.17872004,116.2726487,10.93909956,-87.89456145,-20.32933097,104.7067441,
2652558000,-21.53139791,-121.5714959,-18.16316928,115.1737797,10.99493779,-89.51187855,-20.39334513,103.8573484,
2664556000,-21.52459907,-122.77411,-18.15295106,114.2043228,11.03095204,-91.07819611,-20.44282867,103.0233181,
2676554000,-21.50369029,-124.4376699,-18.14812146,113.0211418,11.0589391,-92.77482846,-20.38951863,101.8968385,
2688552000,-21.4603071,-125.7212548,-18.12874874,111.9523434,11.06417389,-94.44594683,-20.33748187,101.0340979,
2700550000,-21.43114779,-127.316824,-18.11689464,110.844879,11.04568243,-96.09865563,-20.23188007,100.2142896,
2712548000,-21.36568796,-128.7940425,-18.09711602,109.8123127,11.01782751,-97.73664148,-20.14504591,99.4411685,
2724546000,-21.31430002,-130.6493684,-18.07887313,108.7779006,10.96980793,-99.27961213,-20.05675765,98.45257467,
2736544000,-21.2738849,-132.5232239,-18.0724956,107.7267858,10.90566738,-100.7309342,-19.97992665,97.11767229,
2748542000,-21.27969371,-134.5854866,-18.05340561,106.5518019,10.84330314,-102.1370843,-19.89744049,95.78504469,
2760540000,-21.25507017,-136.7534814,-18.03376172,105.559957,10.77111352,-103.3583359,-19.85719513,94.06836469,
2772538000,-21.26688217,-139.0382371,-18.00198056,104.4075028,10.7171306,-104.4394927,-19.81285462,92.60821134,
2784536000,-21.2966084,-141.3596276,-17.98454141,103.3722379,10.66973538,-105.3932254,-19.82019572,91.03786307,
2796534000,-21.3702513,-143.4181625,-17.9761549,102.1444209,10.63796803,-106.2425533,-19.84116041,89.63613636,
2808532000,-21.43583111,-145.5933991,-17.95533131,101.0252195,10.63096234,-106.9467373,-19.91672946,88.47884089,
2820530000,-21.53304183,-147.7877658,-17.9215227,100.0303404,10.61926884,-107.7329069,-19.99765776,87.16163305,
