Frequency,S11_Magnitude,S12_Magnitude,S21_Magnitude,S22_Magnitude,
871300000,-14.64496528,-46.46756143,13.28283464,-19.48919941,
873280000,-14.59889138,-46.44149914,13.24089044,-19.42081964,
875260000,-14.58080875,-46.56193942,13.2320365,-19.37697253,
877240000,-14.56148411,-46.59266573,13.15622269,-19.31863814,
879220000,-14.49490058,-46.5018779,13.2083503,-19.18229205,
881200000,-14.42677767,-46.47839131,13.29817089,-19.05821979,
883180000,-14.38474496,-46.44288154,13.30653357,-18.96096155,
885160000,-14.35359701,-46.53432202,13.25813691,-18.89775529,
887140000,-14.34024,-46.57487594,13.23984761,-18.85547697,
889120000,-14.33650006,-46.58351292,13.19574881,-18.81185715,
891100000,-14.27039541,-46.59327339,13.23511802,-18.68805743,
893080000,-14.21734599,-46.41211017,13.26776557,-18.58194925,
895060000,-14.18071175,-46.45678145,13.28860157,-18.50806008,
897040000,-14.16542124,-46.45245565,13.3041954,-18.4621002,
899020000,-14.15662449,-46.430517,13.2377295,-18.43610511,
901000000,-13.92905664,-46.53159329,12.53509284,-18.40181123,
902980000,-13.86625206,-46.48482069,12.58723111,-18.28949493,
904960000,-13.81966412,-46.36049509,12.64360486,-18.19531359,
906940000,-13.7864782,-46.3644165,12.62808853,-18.12414256,
908920000,-13.77446474,-46.35083734,12.64174904,-18.07949325,
910900000,-13.76716569,-46.43754913,12.55586909,-18.05023942,
912880000,-13.78569223,-46.3690615,12.51334998,-18.03339646,
914860000,-13.72577331,-46.40545779,12.57060134,-17.91693425,
916840000,-13.68093517,-46.35377432,12.62155612,-17.8335123,
918820000,-13.65664903,-46.24941916,12.63698508,-17.75718168,
920800000,-13.64473524,-46.30798554,12.61305765,-17.7135916,
922780000,-13.6555964,-46.26684409,12.55969525,-17.68798312,
924760000,-13.67730523,-46.28793128,12.53058005,-17.67602944,
926740000,-13.62940069,-46.27285367,12.58354551,-17.5867411,
928720000,-13.59540073,-46.284394,12.61833069,-17.49996117,
930700000,-13.57967905,-46.15375703,12.62584495,-17.44443459,
932680000,-13.58032774,-46.14545434,12.59177854,-17.40077461,
934660000,-13.5974443,-46.17721814,12.58457844,-17.38204717,
936640000,-13.63101573,-46.16952751,12.54113831,-17.38084958,
938620000,-13.60081362,-46.14850063,12.5626255,-17.29813181,
940600000,-13.58379206,-46.12638678,12.63278053,-17.22218896,
942580000,-13.58249823,-46.10048263,12.65864607,-17.16086565,
944560000,-13.58985965,-46.05305444,12.6410662,-17.11487419,
946540000,-13.62072549,-46.09500619,12.62266154,-17.0946306,
948520000,-13.66465127,-46.06605135,12.56302589,-17.0831973,
950500000,-13.65800705,-46.14412777,12.62937829,-17.0136405,
952480000,-13.64603074,-46.1540461,12.68944541,-16.93232479,
954460000,-13.65525982,-46.10695661,12.66994407,-16.86873571,
956440000,-13.68268661,-46.0947854,12.67684601,-16.83147075,
958420000,-13.7235384,-46.15594893,12.65702923,-16.80706682,
960400000,-13.78876183,-46.22201517,12.63814817,-16.8050568,
962380000,-13.80401477,-46.17732984,12.69193151,-16.74216921,
964360000,-13.80518517,-46.10030786,12.74814801,-16.66044406,
966340000,-13.81813646,-46.04580411,12.76611698,-16.60302223,
968320000,-13.86311002,-46.13598533,12.7736104,-16.56426812,
970300000,-13.90998262,-46.12372742,12.74984143,-16.54090634,
972280000,-13.9891341,-46.09459738,12.72791313,-16.54456771,
974260000,-14.01760244,-46.14095556,12.75298708,-16.47888921,
976240000,-14.02955031,-46.05739038,12.78650699,-16.40398592,
978220000,-14.06336618,-46.07246224,12.8457249,-16.35057133,
980200000,-14.1039783,-46.02085417,12.86695457,-16.30573156,
982180000,-14.16138901,-45.9953899,12.84344948,-16.2856653,
984160000,-14.24270057,-46.038403,12.81553418,-16.28084596,
986140000,-14.27679925,-45.99060877,12.83961603,-16.22663407,
988120000,-14.29418572,-45.93223261,12.90199406,-16.1507677,
990100000,-14.31892927,-45.85154168,12.91473206,-16.09108366,
992080000,-14.37011444,-45.98595062,12.9208806,-16.05803201,
994060000,-14.43204689,-45.99257744,12.90127634,-16.04112745,
996040000,-14.51224531,-46.06888921,12.89434366,-16.04536365,
998020000,-14.55035989,-46.03267931,12.91795021,-15.99740771,
1000000000,-14.56102472,-46.02700537,12.9938582,-15.92372356,
