Frequency,S11_Magnitude,S21_Magnitude,S22_Magnitude,
3052000000,-3.940819482,28.72536301,-15.21392563,
3056000000,-4.181583156,28.58718471,-15.61171651,
3060000000,-4.262318814,28.43919,-16.13305024,
3064000000,-4.55657264,28.30164227,-16.44548228,
3068000000,-4.743906955,28.10262727,-16.80239749,
3072000000,-4.817655095,27.97134581,-17.50027568,
3076000000,-4.882662786,27.82889764,-17.95415769,
3080000000,-5.078233868,27.66541829,-18.07341732,
3084000000,-5.005248694,27.50984473,-19.43880085,
3088000000,-5.144433182,27.35684205,-19.70664642,
3092000000,-5.146498791,27.20209128,-21.3402286,
3096000000,-5.191755774,27.07343516,-23.09191122,
3100000000,-5.115573552,27.0118657,-31.23297741,
3104000000,-5.191706629,26.83026008,-27.31562985,
3108000000,-5.164687635,26.72638289,-29.99363539,
3112000000,-5.093211023,26.62526169,-33.23790202,
3116000000,-5.056345374,26.53606935,-37.53347055,
3120000000,-5.117886277,26.49338534,-23.80700541,
3124000000,-4.954671562,26.38599705,-40.61045975,
3128000000,-4.892961051,26.31312046,-34.1640603,
3132000000,-4.797897147,26.25992795,-28.96023224,
3136000000,-4.768067376,26.21997212,-25.23192594,
3140000000,-4.64769158,26.18349483,-23.49523689,
3144000000,-4.432685188,26.16141104,-21.21760723,
3148000000,-4.382932432,26.15109639,-19.84500755,
3152000000,-4.214870344,26.15593404,-18.73621203,
3156000000,-4.071509318,26.14134528,-17.82044889,
3160000000,-3.985432314,26.1338313,-16.72481973,
3164000000,-3.840428926,26.16502774,-16.47873633,
3168000000,-3.747445011,26.19847935,-15.93772333,
3172000000,-3.575123374,26.18689372,-15.28482447,
3176000000,-3.452244852,26.2520508,-14.83835009,
3180000000,-3.254981745,26.30082103,-14.19822751,
3184000000,-3.148681981,26.34579089,-13.93869786,
3188000000,-3.033142399,26.42584074,-13.55343012,
3192000000,-2.892399309,26.47793338,-13.1442633,
3196000000,-2.759330579,26.56620276,-12.97604837,
3200000000,-2.65706956,26.66298827,-13.05522749,
3204000000,-2.355154408,26.87779257,-16.97432192,
3208000000,-2.36369945,26.82835475,-12.37423529,
3212000000,-2.221720452,26.92075898,-12.00239779,
3216000000,-2.102283558,27.03619616,-11.63176497,
3220000000,-2.044099178,27.16084492,-11.29294926,
3224000000,-1.994861824,27.26221287,-10.6984736,
3228000000,-1.819780407,27.38949328,-10.90649606,
3232000000,-1.687008686,27.52082878,-10.8358417,
3236000000,-1.645460508,27.65339988,-10.78351472,
3240000000,-1.597430877,27.77874375,-10.86632296,
3244000000,-1.493252427,27.92016746,-11.13783494,
3248000000,-1.457619946,28.05601395,-10.97891017,
3252000000,-1.451347768,28.1827495,-10.96322727,
3256000000,-1.40354892,28.32244526,-11.12981442,
3260000000,-1.41858812,28.43189746,-10.87995749,
3264000000,-1.386079152,28.5593589,-10.93742683,
3268000000,-1.378596199,28.66820747,-10.91554327,
3272000000,-1.387785306,28.81113541,-10.82222342,
3276000000,-1.345529629,28.96340663,-10.80518341,
3280000000,-1.575253977,28.96469977,-10.63766858,
3284000000,-1.535791138,29.04849389,-10.50298275,
3288000000,-1.639594409,29.11074918,-10.5778475,
3292000000,-1.784451715,29.15330285,-10.66403488,
3296000000,-1.848159807,29.22545705,-10.57711636,
3300000000,-1.964212317,29.24255423,-10.7816402,
3304000000,-2.110864174,29.26711847,-11.23519589,
3308000000,-2.20007303,29.27136845,-11.1107622,
3312000000,-2.362903046,29.2956125,-11.777749,
3316000000,-2.583353151,29.27984733,-12.3563789,
3320000000,-2.795923302,29.27084052,-12.70545875,
3324000000,-2.937884595,29.24494219,-13.27282139,
3328000000,-3.421170337,29.18989486,-11.7570118,
3332000000,-3.287168411,29.12784146,-14.56442271,
3336000000,-3.50555413,29.04824173,-15.43156878,
3340000000,-3.750660442,28.98708605,-15.85830321,
3344000000,-3.791269238,28.91974539,-17.11100788,
3348000000,-4.1518585,28.83544539,-17.70836638,
3352000000,-4.291460798,28.75507472,-18.82712484,
3356000000,-4.365464293,28.67807319,-20.85413304,
3360000000,-4.430209139,28.55689272,-23.65134927,
3364000000,-4.733403101,28.4636818,-28.93011435,
3368000000,-4.841486863,28.36373646,-46.56957428,
3372000000,-4.996647035,28.26998186,-30.16296938,
3376000000,-5.073383509,28.14079041,-23.46700376,
3380000000,-5.200681062,28.02458396,-20.91268709,
3384000000,-5.186999807,27.93484645,-18.34885091,
3388000000,-5.209215393,27.8269462,-16.06633211,
3392000000,-5.220542272,27.73420015,-15.25615528,
3396000000,-5.249161854,27.81976653,-13.12166062,
3400000000,-5.102266022,27.59801195,-13.66918238,
3404000000,-5.134130578,27.52845632,-13.1106092,
3408000000,-5.109574647,27.47396553,-12.95662532,
