Frequency,S11_Magnitude,S21_Magnitude,S22_Magnitude,
956440000,-12.44587018,35.87925101,-14.03456496,
958420000,-12.32146967,35.86555473,-13.76473725,
960400000,-13.55281509,35.88313654,-14.05128642,
962380000,-12.75968871,35.86840006,-14.03734957,
964360000,-13.62186108,35.84187651,-14.11519055,
966340000,-12.68722979,35.84497497,-13.70525366,
968320000,-13.0419239,35.86236043,-13.37654116,
970300000,-12.61036684,35.85889418,-13.67783859,
972280000,-14.01753782,35.82614909,-14.04705383,
974260000,-12.56509357,35.82746572,-12.68988386,
976240000,-13.09211441,35.83189098,-13.33313419,
978220000,-12.43972898,35.83794147,-13.56261031,
980200000,-12.0378684,35.83505751,-13.24906082,
982180000,-12.00701739,35.82833939,-12.85276799,
984160000,-13.43614057,35.8700962,-13.48809893,
986140000,-13.05185847,35.85675199,-13.17559627,
988120000,-11.53697827,35.87735856,-12.6359949,
990100000,-12.28999113,35.8901261,-12.70432594,
992080000,-13.09771965,35.87925675,-13.09773795,
994060000,-12.06074023,35.88104981,-12.83259033,
996040000,-11.40855408,35.89500582,-13.33246204,
998020000,-11.7758587,35.93277764,-13.37159174,
1000000000,-12.11027845,35.89831873,-12.43864742,
