Frequency,S11_Magnitude,S11_Phase,S12_Magnitude,S12_Phase,S21_Magnitude,S21_Phase,S22_Magnitude,S22_Phase,
2244626000,-19.78527002,-77.56121091,-18.68522019,152.7423405,10.79520616,-48.43566941,-16.41422883,129.0572787,
2256624000,-19.78888589,-79.35170486,-18.67622437,151.6467014,10.80937044,-49.03497303,-16.42555844,128.5023843,
2268622000,-19.78196625,-81.33838151,-18.68646424,150.722636,10.86748137,-49.67519035,-16.48974802,127.7633901,
2280620000,-19.7750581,-83.12363453,-18.67628201,149.6413916,10.94004236,-50.36051873,-16.57133654,126.7463232,
2292618000,-19.77064307,-85.04273388,-18.6985793,148.5853669,11.03213943,-51.21265157,-16.65055277,125.6403854,
2304616000,-19.80073934,-86.66354269,-18.69276371,147.5453339,11.13477889,-52.2107048,-16.70832987,124.8328271,
2316614000,-19.8327197,-88.51726214,-18.71578555,146.5293149,11.24688731,-53.26573132,-16.83531846,124.3072577,
2328612000,-19.89088007,-90.17582639,-18.71504783,145.4884163,11.34786307,-54.48213733,-16.96048094,123.4879141,
2340610000,-19.94612095,-91.75402121,-18.70113613,144.4984244,11.44660151,-55.89339994,-17.087956,122.5024746,
2352608000,-20.03027092,-93.43844683,-18.72112111,143.4588306,11.51586814,-57.38852973,-17.19537398,122.0681694,
2364606000,-20.07521729,-94.69359157,-18.70455809,142.3950386,11.57443999,-59.09590284,-17.34539255,121.4335504,
2376604000,-20.15906561,-96.00249315,-18.71160557,141.4343035,11.61954376,-60.94256498,-17.4814328,121.0717778,
2388602000,-20.22111929,-97.37340542,-18.70454625,140.3882053,11.64287378,-62.76364849,-17.5860039,120.7017781,
2400600000,-20.27366458,-98.66821624,-18.71391075,139.4237629,11.64092282,-64.60848203,-17.62351356,120.3317963,
2412598000,-20.26259633,-99.73246117,-18.70671967,138.3096121,11.62458233,-66.43015065,-17.63631694,120.3587187,
2424596000,-20.24450669,-100.4313109,-18.72733893,137.2630108,11.56893139,-68.18225197,-17.60604643,120.4007907,
2436594000,-20.19804311,-101.3094112,-18.70545311,136.1294744,11.51196823,-69.96264735,-17.63164013,120.4979721,
2448592000,-20.15595316,-102.5185734,-18.71694871,135.140808,11.43902829,-71.57642737,-17.64483236,119.8681825,
2460590000,-20.07851946,-104.122678,-18.69936388,134.085577,11.34583883,-73.05804882,-17.55597652,119.2080243,
2472588000,-20.00000467,-105.7286908,-18.69317364,133.2099069,11.2587156,-74.25129307,-17.44559663,118.7173257,
2484586000,-19.96391847,-107.7360606,-18.66831701,132.1059091,11.16854509,-75.2972453,-17.37784555,118.3174026,
2496584000,-19.93881263,-109.6348705,-18.66822863,131.0888715,11.08307554,-76.17047916,-17.37079304,117.8388237,
2508582000,-19.93492861,-112.0459226,-18.65025586,130.1693288,11.00760228,-76.90278331,-17.41264769,116.6006014,
2520580000,-19.91494734,-113.8301943,-18.652961,129.0639967,10.95807169,-77.53570918,-17.3749374,115.3097129,
2532578000,-19.97087568,-115.6286479,-18.63951112,128.0202493,10.94515836,-78.19354212,-17.39261086,114.3265707,
2544576000,-20.05907621,-117.6316158,-18.62729451,127.049136,10.95363705,-78.75115559,-17.43779462,113.4005359,
2556574000,-20.16418682,-119.5844705,-18.58259187,125.9415042,10.98963072,-79.3554661,-17.56190209,112.2021328,
2568572000,-20.21010143,-121.5485056,-18.58555628,125.0224726,11.05117732,-80.00443371,-17.66291416,111.0467627,
2580570000,-20.29522208,-123.2830906,-18.55649357,123.8193798,11.12135755,-80.90533137,-17.76641305,110.3963467,
2592568000,-20.35708575,-125.1823634,-18.53053798,122.8254888,11.20558401,-81.86713232,-17.86912275,109.9492433,
2604566000,-20.39988291,-126.4361243,-18.51067522,121.7182264,11.29168198,-82.97333971,-18.03356549,110.0779866,
2616564000,-20.54491479,-128.6042624,-18.49232232,120.8730188,11.39243738,-84.194775,-18.19687583,109.1028613,
2628562000,-20.56523702,-130.085173,-18.48091389,119.7150867,11.50316868,-85.59840259,-18.36881101,108.844037,
2640560000,-20.63366395,-131.6917467,-18.46760344,118.6743951,11.56350352,-87.0799111,-18.47390625,108.1742245,
2652558000,-20.65164654,-133.1090149,-18.45280065,117.5779519,11.63721422,-88.72422599,-18.56899412,107.5738273,
2664556000,-20.66293661,-134.3264111,-18.43736064,116.6132978,11.67945305,-90.37184384,-18.61390231,106.9009733,
2676554000,-20.63749074,-135.9331487,-18.42577245,115.4865535,11.71598829,-92.183269,-18.60334355,106.038704,
2688552000,-20.59839169,-137.2605632,-18.40453028,114.3167814,11.72670417,-93.92946581,-18.55321767,105.3178073,
2700550000,-20.58744607,-138.9303178,-18.39154446,113.2505941,11.70993527,-95.71969326,-18.48196855,104.6630951,
2712548000,-20.52694203,-140.3217395,-18.36219849,112.1911008,11.67832926,-97.41298777,-18.41707029,104.063829,
2724546000,-20.48176694,-142.0990282,-18.34927829,111.1948854,11.62325738,-99.03854026,-18.3480564,103.1356248,
2736544000,-20.44011492,-144.0779816,-18.32946584,110.0840145,11.55022466,-100.5672056,-18.30007123,102.0536943,
2748542000,-20.45156571,-146.1012261,-18.31243095,108.9199743,11.47151175,-102.0201144,-18.23848163,100.7896938,
2760540000,-20.44470763,-148.3461273,-18.28934556,107.879446,11.38498195,-103.2885523,-18.21721681,99.21804989,
2772538000,-20.46531298,-150.7234684,-18.25282012,106.745223,11.31657039,-104.3659728,-18.19989328,97.79963875,
2784536000,-20.49986495,-153.0091578,-18.23486905,105.670007,11.25500316,-105.2827503,-18.22940831,96.26613233,
2796534000,-20.57829008,-155.1960904,-18.22704832,104.434694,11.21255281,-106.0852045,-18.27367227,94.88782124,
2808532000,-20.65039944,-157.4260073,-18.19746158,103.3429434,11.19433855,-106.6970499,-18.38485358,93.66450643,
2820530000,-20.74985769,-159.5774569,-18.16474187,102.3110681,11.17972124,-107.3874267,-18.48335912,92.40404784,
2832528000,-20.85309505,-161.2420124,-18.15173495,100.9362383,11.20327308,-108.1552424,-18.5873368,91.22679726,
