Frequency,S11_Magnitude,S11_Phase,S12_Magnitude,S12_Phase,S21_Magnitude,S21_Phase,S22_Magnitude,S22_Phase,
2820530000,-17.37977457,-163.5981445,-18.05353098,102.4759738,10.77545138,-107.8902085,-15.78166092,92.28255014,
2832528000,-17.43305975,-165.1841043,-18.03306605,101.1154328,10.80225085,-108.4518533,-15.85021715,91.35975545,
2844526000,-17.48422705,-166.7670752,-18.01456463,99.97001501,10.84333835,-109.1052221,-15.90037221,90.55360799,
2856524000,-17.51318771,-168.2651051,-17.96223778,98.85784242,10.9175682,-109.7627052,-15.96570585,90.01767389,
2868522000,-17.56496045,-169.6219407,-17.95427156,97.59594577,11.0057864,-110.6182667,-15.96727733,89.63903348,
2880520000,-17.58598147,-170.863799,-17.9236855,96.37964807,11.10806613,-111.5246662,-16.00392087,89.36794242,
2892518000,-17.60612449,-172.2747081,-17.90344945,95.26888329,11.21199388,-112.6544625,-16.02961972,89.10223922,
2904516000,-17.6019161,-173.7505638,-17.88038723,94.06783465,11.31243811,-113.9769494,-16.03249497,88.82642665,
2916514000,-17.53759145,-175.1870093,-17.86765153,92.81526648,11.41786449,-115.4546657,-16.02975138,88.37587857,
2928512000,-17.48604771,-176.655951,-17.83835714,91.74562849,11.50559903,-117.1503591,-16.01101582,87.73887411,
2940510000,-17.43406181,-178.3178281,-17.81222692,90.49200113,11.57568913,-118.9151737,-15.95886881,86.9363254,
2952508000,-17.33866687,179.9054867,-17.79536793,89.149922,11.624949,-120.7921873,-15.8717125,85.84205511,
2964506000,-17.25486375,177.8767957,-17.77875774,88.03668257,11.64496177,-122.891761,-15.81567876,84.56282744,
2976504000,-17.2411374,175.9436215,-17.7644271,86.77649585,11.63139265,-124.7028685,-15.77019176,83.52801949,
2988502000,-17.19489626,173.7204024,-17.74142845,85.54970506,11.60511537,-126.5470243,-15.71851131,82.18843067,
3000500000,-17.19665328,171.5943591,-17.70756577,84.30390708,11.51092248,-128.2003957,-15.65053361,80.77460657,
3012498000,-17.19448341,169.4021278,-17.70676178,82.95967486,11.46298875,-129.8192229,-15.6118328,79.39298719,
3024496000,-17.201681,167.2932341,-17.68062666,81.71080878,11.36436934,-131.2564905,-15.58463543,78.15540175,
3036494000,-17.26426455,165.145643,-17.68599396,80.40157196,11.27670553,-132.4937583,-15.58139676,76.72553608,
3048492000,-17.30384402,163.0688718,-17.66886313,79.18794268,11.17992003,-133.5439137,-15.60327452,75.40837413,
3060490000,-17.37734509,161.1877735,-17.68090617,77.90399776,11.09694147,-134.4913326,-15.6485194,74.41141549,
3072488000,-17.45006591,159.2054724,-17.65708274,76.59818982,11.04865879,-135.1959141,-15.72009748,72.93001633,
3084486000,-17.5168798,157.4314622,-17.63754611,75.43182489,11.00859637,-135.882167,-15.74894438,72.08138359,
3096484000,-17.56445434,155.7642791,-17.63554604,74.10024874,11.00046006,-136.4998253,-15.75457745,71.24448884,
3108482000,-17.61146907,154.224793,-17.63647003,72.72628374,11.02103622,-137.1175881,-15.73557784,70.5492639,
3120480000,-17.65013315,152.5942795,-17.60900491,71.5864053,11.06373241,-137.8157508,-15.74418313,70.01506012,
3132478000,-17.64172976,151.0855504,-17.61431962,70.38487536,11.13073213,-138.6008303,-15.74150122,69.44785821,
3144476000,-17.6368969,149.7378152,-17.60974426,69.03290562,11.21646644,-139.4652388,-15.73689901,68.80149621,
3156474000,-17.63478219,148.1852688,-17.60268143,67.95894576,11.33057783,-140.3758547,-15.71453979,68.39531191,
3168472000,-17.56969223,146.554819,-17.61444132,66.43499114,11.41815018,-141.6545637,-15.70356143,67.38331295,
3180470000,-17.53205111,144.7234043,-17.61805196,65.35666986,11.52829053,-142.9479468,-15.68518182,66.58228385,
3192468000,-17.48663756,142.6578172,-17.61324243,64.05778617,11.61798819,-144.499477,-15.6485802,65.53181993,
3204466000,-17.45676698,140.5811578,-17.61902016,62.88870115,11.69459332,-146.1431185,-15.62624644,64.33854817,
3216464000,-17.41372117,138.4161416,-17.61751296,61.5797982,11.77170823,-147.9853795,-15.56632308,62.59301213,
3228462000,-17.39770933,136.1436768,-17.62542757,60.34750464,11.79897336,-149.8860912,-15.536839,60.96273763,
3240460000,-17.43061149,133.7209354,-17.64886539,59.07544342,11.80894108,-151.8707601,-15.52524911,59.09785605,
3252458000,-17.46191123,131.4916406,-17.64623359,57.8412405,11.79494232,-153.7616404,-15.50064693,57.50692082,
3264456000,-17.53247032,129.0071985,-17.67139726,56.56934442,11.75748252,-155.6857064,-15.49736478,55.83215989,
3276454000,-17.60766414,126.8285073,-17.66638099,55.37352215,11.69787256,-157.3772987,-15.51723379,54.4699114,
3288452000,-17.67097793,124.661238,-17.6702543,54.21031852,11.61902705,-158.9465528,-15.56778497,53.17573285,
3300450000,-17.77654714,122.9284932,-17.70485883,52.98714108,11.53387489,-160.3390998,-15.57947503,51.99368039,
3312448000,-17.83523402,120.9847669,-17.71176098,51.82750711,11.44322657,-161.5607767,-15.64740769,50.60805667,
3324446000,-17.9453681,119.299366,-17.71719814,50.63024698,11.35789746,-162.5738961,-15.6974628,49.61118614,
3336444000,-17.95320229,117.6300905,-17.72890943,49.56559483,11.29626091,-163.5383288,-15.68635213,48.8655721,
3348442000,-18.02808602,115.9638589,-17.74462381,48.26027135,11.25970866,-164.3104415,-15.70271898,48.10855879,
3360440000,-18.08697556,114.6320485,-17.75550108,46.96902842,11.21940109,-165.0048818,-15.77560278,47.32964548,
3372438000,-18.07285584,113.0179306,-17.75900877,46.01410527,11.22213573,-165.6206575,-15.80650007,46.4078802,
3384436000,-18.08384343,111.2562251,-17.7650867,44.78335247,11.24650299,-166.3286784,-15.80613002,45.05860168,
3396434000,-18.11742257,109.4186074,-17.77298657,43.56550432,11.29202567,-167.0683464,-15.76518097,44.03664327,
3408432000,-18.08862306,107.2463151,-17.76958427,42.44809451,11.36842324,-167.9157934,-15.68505982,42.86243988,
3420430000,-18.08702469,105.238454,-17.79557895,41.43955351,11.46070046,-168.886123,-15.62522427,41.92772682,
3432428000,-18.08111065,103.0365955,-17.80918235,40.17305746,11.55639098,-170.0406962,-15.5826856,40.75004796,
3444426000,-18.10333296,100.7774481,-17.81185547,38.98757401,11.65293838,-171.258693,-15.54382986,39.73180138,
3456424000,-18.12720785,98.42743822,-17.82617241,37.96760418,11.75160694,-172.7787745,-15.54292894,38.24899919,
3468422000,-18.151833,96.1526437,-17.82787494,36.84876586,11.84356775,-174.4451264,-15.56235048,36.96234094,
3480420000,-18.19842518,93.74772465,-17.83325517,35.7606853,11.9106989,-176.1510458,-15.59848319,35.6102806,
3492418000,-18.27092065,91.49008152,-17.84228262,34.67653714,11.9623909,-177.9578776,-15.6528831,34.02688904,
3504416000,-18.36765352,88.87782901,-17.85705718,33.56064038,11.97598078,-179.9157905,-15.71792515,32.3072654,
3516414000,-18.48442725,86.458078,-17.85388189,32.34399134,11.96659217,178.1430568,-15.79853239,30.47263036,
3528412000,-18.62506259,84.28518787,-17.85861806,31.31815372,11.94080933,176.267735,-15.86817836,29.16495313,
3540410000,-18.77189022,82.1598086,-17.85943754,30.27810208,11.87928142,174.4150294,-15.9068234,27.76701,
3552408000,-18.93242967,80.3543114,-17.88031474,29.32941101,11.81853765,172.8119915,-15.9252216,26.41251567,
3564406000,-19.04892007,78.32645682,-17.86038371,28.13727867,11.72123385,171.2219564,-15.94985213,25.28894139,
3576404000,-19.21275484,76.65410476,-17.87892605,27.05279876,11.62798277,169.8848152,-15.98145273,24.10096089,
3588402000,-19.28467485,75.01251666,-17.86733183,26.09659028,11.53151568,168.717555,-16.057843,23.15567125,
3600400000,-19.28724521,73.80075116,-17.87982919,24.97004553,11.46606977,167.7002139,-16.02764622,22.19666381,
3612398000,-19.30862539,72.0017838,-17.85616627,24.0131604,11.40117958,166.8512587,-15.98435937,21.26999214,
3624396000,-19.36235969,69.84579795,-17.87623913,22.83789434,11.3558963,166.0464337,-15.9575802,20.32584871,
3636394000,-19.37017247,67.80826321,-17.85119985,21.54055305,11.33877125,165.3778107,-15.91173142,19.48060365,
3648392000,-19.34857756,65.94158461,-17.83472019,20.6824491,11.33973335,164.7959843,-15.83998677,18.46746004,
3660390000,-19.34975376,63.62798324,-17.8401841,19.57153244,11.37834379,164.0868861,-15.81793862,17.49611772,
3672388000,-19.35997984,61.44581087,-17.83527911,18.40046188,11.42985697,163.415211,-15.76221092,16.06169282,
3684386000,-19.37645919,59.36583691,-17.85263141,17.4026566,11.50753534,162.5300665,-15.69476542,14.63931991,
3696384000,-19.40579829,56.70260883,-17.84569309,16.42632827,11.60257906,161.5575735,-15.68020651,12.98959334,
3708382000,-19.54032115,54.0646297,-17.82508005,15.24348862,11.71162064,160.3381839,-15.68671261,11.46629657,
3720380000,-19.5928092,51.47727007,-17.83861507,14.19752494,11.818434,158.9476636,-15.71878957,10.20471343,
3732378000,-19.73961606,48.72913972,-17.79558072,13.1327408,11.92393189,157.3838418,-15.73564027,8.819530505,
3744376000,-19.93930868,46.17946686,-17.795907,11.99482725,12.01311606,155.7129771,-15.82656687,7.592569937,
3756374000,-20.07798307,43.46973248,-17.78085356,10.75866008,12.0589626,153.8995137,-15.95809611,6.726925873,
3768372000,-20.24018727,41.11681916,-17.75513446,9.766747736,12.09703152,151.9725117,-16.07180337,5.478296819,
3780370000,-20.3775913,38.96225099,-17.73305085,8.667341388,12.10519726,150.0206781,-16.23691713,3.938948097,
3792368000,-20.50239167,36.67932336,-17.73190969,7.545137333,12.08740902,148.024559,-16.35663072,2.55238073,
3804366000,-20.6692615,34.52483221,-17.71204924,6.428869125,12.04854015,146.233183,-16.4200464,1.090403123,
3816364000,-20.84826242,32.70984119,-17.7103047,5.490122562,11.97642334,144.3521222,-16.49670823,-0.07558019977,
3828362000,-20.89279944,31.02633408,-17.68219622,4.167817605,11.89618524,142.6563085,-16.48228229,-1.292032609,
3840360000,-20.97512449,28.92168165,-17.66672711,2.911395006,11.7934529,141.1421633,-16.4809468,-2.191844377,
3852358000,-21.04610127,27.5040956,-17.65924344,2.05305136,11.69543911,139.7417287,-16.4015138,-3.308682934,
3864356000,-21.07808214,26.30984646,-17.67080463,0.8712339748,11.59839387,138.5634461,-16.34550507,-4.194159082,
3876354000,-21.16540752,24.0563032,-17.62612272,-0.3080418269,11.50659181,137.5488612,-16.28631855,-5.153200797,
3888352000,-21.24012343,21.9543779,-17.62512914,-1.378769724,11.42365121,136.7304842,-16.18432986,-6.542862146,
3900350000,-21.28511208,19.13529315,-17.5976673,-2.712035626,11.38134427,136.0155197,-16.11414745,-7.738273196,
3912348000,-21.31819763,16.0490893,-17.59007142,-3.906972048,11.3537186,135.3835851,-16.04246764,-8.693423987,
3924346000,-21.41465942,13.53219552,-17.60474565,-5.073449265,11.34730613,134.8740201,-15.99256754,-9.893348704,
3936344000,-21.38734656,9.853402513,-17.55185641,-6.190533719,11.38064196,134.359802,-16.03500116,-11.07456687,
3948342000,-21.40260505,6.968893462,-17.53946537,-7.398213008,11.44128936,133.6860655,-16.05571211,-12.49035537,
3960340000,-21.46104682,4.129077988,-17.56470684,-8.441531627,11.52970742,132.897087,-16.15045574,-14.02606555,
3972338000,-21.57513242,0.5069540463,-17.50742721,-9.678678589,11.64361217,131.8355657,-16.26541629,-16.02296472,
3984336000,-21.68542091,-2.32101154,-17.51356994,-10.94575052,11.73991687,130.758876,-16.3524622,-17.65172477,
3996334000,-21.89837547,-5.134678945,-17.50610044,-12.16607653,11.86194549,129.3246934,-16.39541805,-19.42156086,
4008332000,-22.02430817,-8.531590831,-17.48742588,-13.22314627,11.95445381,127.8420829,-16.42103339,-21.03510734,
4020330000,-22.16044366,-11.28736274,-17.46724345,-14.56882334,12.03814272,126.1334885,-16.43196392,-22.38412265,
4032328000,-22.35770126,-14.07495258,-17.47154596,-15.77783223,12.10589944,124.245172,-16.43219546,-22.84818834,
4044326000,-22.50594866,-16.5281472,-17.47198944,-16.98308754,12.15258094,122.2476814,-16.45745511,-22.9283013,
4056324000,-22.63545725,-19.3970917,-17.44756265,-18.19579618,12.16007813,120.319877,-16.54465433,-23.027621,
4068322000,-22.77931628,-21.19919977,-17.42050536,-19.66603859,12.15562537,118.3712931,-16.63819587,-23.19809334,
4080320000,-22.84267471,-23.80950673,-17.406194,-20.79479614,12.11487334,116.3469997,-16.74410881,-23.57272317,
4092318000,-22.85748674,-26.48151291,-17.4098581,-22.07335553,12.05290093,114.491324,-16.79510203,-24.04979009,
4104316000,-22.86183433,-28.4669107,-17.3871803,-23.48030284,11.96468768,112.7412963,-16.85312738,-24.93318071,
4116314000,-22.88445621,-30.66840352,-17.38508555,-24.63801955,11.86958089,111.2559392,-16.920689,-26.20727792,
4128312000,-22.87646122,-32.9040488,-17.36363746,-25.72552784,11.76880797,109.9409248,-16.95080377,-27.83056647,
4140310000,-22.85213909,-35.02085133,-17.3504222,-27.00705343,11.6599501,108.8113094,-16.98093992,-29.20817236,
4152308000,-22.80036085,-37.73388209,-17.34223672,-28.14183189,11.5471706,107.8265064,-16.97079484,-31.26344093,
4164306000,-22.79209257,-40.4527574,-17.34686619,-29.49815092,11.45454771,106.9829108,-16.98927246,-33.44638696,
4176304000,-22.69251645,-43.17683645,-17.31923736,-30.66266674,11.36651434,106.0569894,-16.88085336,-36.25828536,
4188302000,-22.69940932,-45.13165405,-17.33309081,-31.69816168,11.33457634,105.7138562,-16.77474549,-38.40331403,
4200300000,-22.67569165,-48.14419591,-17.31928737,-32.90127576,11.33062343,105.1476107,-16.64756656,-40.43342187,
4212298000,-22.8195706,-51.53791799,-17.33607242,-34.41606414,11.3514311,104.5802991,-16.4953795,-41.73807269,
4224296000,-22.8871065,-54.49870762,-17.35424065,-35.66996304,11.42489213,103.9320846,-16.4459035,-42.44620368,
4236294000,-22.98982205,-57.84008721,-17.34048197,-36.89735254,11.49849503,103.2731709,-16.46635387,-42.79883785,
4248292000,-23.14105409,-60.46638308,-17.37063936,-38.35151795,11.57689161,102.3369242,-16.59008197,-42.90561103,
4260290000,-23.27584539,-63.72835065,-17.3537941,-39.71661862,11.70137749,101.194832,-16.80890748,-42.85531054,
4272288000,-23.27037601,-65.92727407,-17.37158063,-40.68264973,11.81368255,99.9393141,-17.07770962,-43.1383347,
4284286000,-23.31717372,-68.25085965,-17.39278112,-41.99709302,11.93404542,98.40257902,-17.32399219,-43.81969142,
4296284000,-23.44440641,-70.48867769,-17.39599019,-43.43870289,12.02374588,96.82717838,-17.54247432,-44.9002029,
4308282000,-23.51123595,-73.18314156,-17.36690132,-44.67537383,12.09872086,95.09811932,-17.62304144,-46.24043699,
4320280000,-23.51993292,-76.17304187,-17.38644804,-45.87556256,12.15115616,93.16763586,-17.60858627,-47.22341528,
4332278000,-23.61669072,-78.71360038,-17.39312497,-47.22440659,12.17703934,91.16160481,-17.52700928,-47.91889261,
4344276000,-23.69080982,-80.97175672,-17.40049592,-48.49826609,12.16038217,89.08131839,-17.42144755,-48.23101029,
4356274000,-23.60787055,-84.54887017,-17.38810285,-49.28453603,12.16731369,86.86425891,-17.41042398,-48.7754507,
4368272000,-23.58745515,-86.54090694,-17.39531462,-50.86783775,12.09982534,84.83355751,-17.35022052,-49.11270012,
4380270000,-23.42646101,-89.82759056,-17.41837884,-51.95745659,12.03151278,82.94289011,-17.29317682,-50.27536197,
4392268000,-23.27336929,-92.54252359,-17.41193873,-53.24624723,11.9471859,81.26301273,-17.21649596,-51.06391788,
4404266000,-23.22353895,-95.11777775,-17.41140622,-54.55658172,11.82536394,79.63490581,-17.10475952,-52.22759562,
4416264000,-23.13013568,-97.99318189,-17.40643078,-55.74032379,11.73176079,78.35363724,-17.07201286,-52.97705876,
4428262000,-23.00819202,-100.5932849,-17.40221231,-57.13365428,11.62107812,77.28124872,-17.03217277,-53.62775396,
4440260000,-22.98064926,-103.5094279,-17.39031669,-58.37787868,11.52104782,76.45699046,-17.09414697,-54.32991508,
4452258000,-22.91749785,-106.451839,-17.40976766,-59.61080646,11.43874063,75.79162584,-17.25466065,-55.43613776,
4464256000,-22.84420443,-109.2075036,-17.40871476,-60.90226774,11.37600505,75.35976993,-17.46487894,-56.51038105,
4476254000,-22.8510055,-112.0461327,-17.42770472,-61.86743417,11.32426364,74.85738568,-17.69586608,-58.58826695,
4488252000,-22.86901265,-114.9841485,-17.42825432,-63.28518225,11.28792688,74.44888888,-17.85943007,-60.8464083,
4500250000,-22.91996893,-117.6111133,-17.44776739,-64.31104814,11.29150253,73.96862669,-17.97303234,-63.39685838,
4512248000,-22.90314758,-119.4705526,-17.46316029,-65.39619828,11.34071804,73.41752864,-17.97982565,-65.025038,
4524246000,-22.95383524,-122.419025,-17.48990076,-66.75033061,11.40769855,72.56013684,-17.90888106,-66.18972904,
4536244000,-22.94837656,-124.1976848,-17.52500363,-67.84394423,11.50771357,71.62343246,-17.90489994,-66.35840678,
4548242000,-22.87927965,-125.9732966,-17.54807934,-69.08014495,11.62946704,70.55395397,-17.90471314,-65.90871414,
4560240000,-22.80363539,-126.4477038,-17.60727362,-70.21092768,11.7595749,69.25543224,-17.99900225,-65.50997855,
4572238000,-22.75865654,-127.8622352,-17.61487164,-71.42140265,11.88584713,67.78140903,-18.07254643,-64.9149408,
4584236000,-22.60020057,-128.7132775,-17.67289788,-72.44872404,12.01198,66.16743064,-18.19689749,-64.99571065,
4596234000,-22.44760919,-129.8955866,-17.68710606,-73.78034781,12.10887882,64.43041922,-18.24576687,-65.04578053,
4608232000,-22.22512234,-131.4880312,-17.69848869,-74.88666407,12.17966689,62.71572906,-18.24095135,-65.49458548,
4620230000,-22.08298051,-132.9107841,-17.7259425,-76.31327522,12.22180492,60.70140997,-18.12098852,-66.41348545,
4632228000,-21.82587191,-134.8901894,-17.75367527,-77.34923668,12.20442897,58.83419613,-18.05272915,-67.31341183,
4644226000,-21.67156405,-137.0852597,-17.76427671,-78.70234366,12.17533999,56.73875403,-17.90692344,-68.17303625,
4656224000,-21.57753364,-139.6238491,-17.75763685,-79.77945781,12.09574974,54.6485892,-17.78850204,-68.97702261,
4668222000,-21.44885708,-142.2462172,-17.79409304,-80.95076207,12.0083802,52.60241523,-17.74151675,-70.14460503,
4680220000,-21.41379139,-144.8257936,-17.81810567,-82.05637975,11.91038629,50.40029427,-17.70802483,-71.74147851,
4692218000,-21.40611185,-147.3142887,-17.83162416,-83.36966174,11.83203711,48.64463211,-17.68329929,-73.3037205,
4704216000,-21.51445258,-150.2309402,-17.83228804,-84.40991252,11.73227879,47.25097185,-17.68553128,-74.85981743,
4716214000,-21.51368303,-153.12622,-17.84708553,-85.63785982,11.63335912,46.11432651,-17.70141845,-76.2469881,
4728212000,-21.62847742,-155.7537581,-17.8620572,-86.5131169,11.53130001,45.28983334,-17.8043051,-77.29497306,
4740210000,-21.73566724,-158.1680323,-17.8711686,-87.41082999,11.44122601,44.63701962,-18.00626464,-77.80849587,
4752208000,-21.84406641,-160.0639446,-17.86389074,-88.32216095,11.35045655,44.22843142,-18.2405494,-78.3221017,
4764206000,-22.01481524,-161.6960158,-17.86885288,-89.19337581,11.30159133,43.92581466,-18.49716498,-78.75420744,
4776204000,-22.17436137,-163.1557795,-17.88929585,-90.14205797,11.26287468,43.60907362,-18.77021468,-79.51295283,
4788202000,-22.29740439,-164.0962073,-17.91178427,-91.01046729,11.23361326,43.24674117,-18.98569183,-80.47861338,
4800200000,-22.38916505,-165.5525559,-17.94222216,-92.06357853,11.23193701,42.67356282,-19.07231036,-81.33977616,
4812198000,-22.24854679,-166.1064582,-17.92898778,-93.02200517,11.265659,41.69820485,-19.1555338,-81.34026458,
4824196000,-22.09275762,-167.3481289,-17.93863982,-94.12210879,11.34335565,40.68227691,-19.23402399,-81.38074383,
4836194000,-21.81058581,-168.3023608,-17.93624237,-95.18926697,11.4894413,39.4871587,-19.18945827,-81.3711704,
4848192000,-21.59226305,-168.952998,-17.95930171,-96.08132498,11.61955202,38.13530551,-19.1655357,-81.30109703,
4860190000,-21.4421867,-170.5049164,-17.95857612,-97.4032652,11.75982088,36.77628117,-18.90553225,-81.37278203,
4872188000,-21.19085817,-171.4186338,-17.98357919,-98.11273447,11.89220859,35.30747473,-18.70740677,-80.97107276,
4884186000,-21.00101845,-172.9926639,-18.01051303,-99.25086897,12.01176942,33.67509938,-18.57368901,-80.83065886,
4896184000,-20.75074707,-175.0450045,-18.01790314,-100.2229846,12.10931227,31.98907601,-18.49824035,-80.60907533,
4908182000,-20.59028418,-177.611541,-18.00632648,-101.5233615,12.17463588,30.13481323,-18.444519,-80.97175078,
4920180000,-20.36658299,-179.9562424,-18.04186816,-102.5359316,12.20776634,28.26157418,-18.50156284,-82.1443161,
4932178000,-20.22242757,177.1841825,-18.00028571,-103.8162521,12.181569,26.39578468,-18.49097224,-83.60374942,
4944176000,-20.0278574,174.162359,-18.02925755,-104.8841801,12.12441059,24.35027807,-18.51606646,-85.46614254,
4956174000,-19.96705698,172.1250078,-18.03419777,-106.1023733,12.01990382,22.276819,-18.44688797,-86.84633761,
4968172000,-20.0619087,169.7038204,-18.01775961,-107.2621277,11.95741223,20.16989864,-18.35776369,-87.91715349,
4980170000,-20.10614064,166.9858729,-18.05377371,-108.4391671,11.87331504,18.46749318,-18.35711959,-88.24905063,
4992168000,-20.255252,164.4495174,-18.02070006,-109.519161,11.7704019,16.81452511,-18.28838195,-88.76805219,
5004166000,-20.21995882,162.517963,-18.1025243,-110.9502949,11.65320663,15.3446413,-18.27208555,-90.08059468,
5016164000,-20.4498278,160.8329598,-18.07907127,-111.8707703,11.58080759,14.13640897,-18.26647414,-90.03526434,
5028162000,-20.57134001,159.5580618,-18.057599,-112.7835726,11.46392256,13.11068928,-18.50592662,-90.15857594,
5040160000,-20.75035917,159.1318469,-18.01839604,-114.0839878,11.38665342,12.47462176,-18.71779953,-90.01250294,
5052158000,-20.83012778,159.0284644,-18.01999329,-115.0375873,11.31994793,11.89680887,-19.06738011,-89.63940656,
5064156000,-20.92492466,159.1372104,-18.01129574,-116.3004183,11.23722492,11.63136024,-19.40824763,-90.43752437,
5076154000,-21.01654133,159.9660877,-17.95672931,-117.0342722,11.18104527,11.2542713,-19.51238983,-90.67251328,
5088152000,-21.14242569,160.1619619,-17.98357648,-118.3448321,11.14489246,10.80269951,-19.53747631,-91.62459663,
5100150000,-21.07709211,160.0394365,-17.97958252,-119.559355,11.14033025,10.13512573,-19.40151742,-91.83551008,
5112148000,-21.05102764,160.1763628,-17.96228727,-120.2885622,11.19500092,9.226046095,-19.26152363,-90.64253573,
5124146000,-20.84274939,159.3252063,-17.93679226,-121.6870484,11.28568789,8.423176867,-19.06132303,-90.1953088,
5136144000,-20.67757394,158.5059419,-17.95319512,-122.5860812,11.40145899,7.441235462,-18.92005546,-89.84359527,
5148142000,-20.3720964,156.7225814,-17.92593243,-123.6095405,11.51890309,6.51230912,-18.74322177,-89.86024246,
5160140000,-20.24771547,155.1509273,-17.93656489,-124.8259417,11.64712794,5.372849745,-18.6194938,-90.30704477,
5172138000,-19.94261467,153.4239643,-17.9499813,-125.7440129,11.77527972,4.151975584,-18.48451455,-90.93577612,
5184136000,-19.72066757,150.5341885,-17.89588354,-126.6156771,11.89200295,2.692642653,-18.24705536,-91.89577465,
5196134000,-19.57538654,148.0453014,-17.88890712,-127.652072,11.97835446,1.095827866,-18.17370618,-93.42125501,
5208132000,-19.44517856,145.3755925,-17.86249102,-128.7093648,12.03489303,-0.7084291719,-18.07727582,-94.60434599,
5220130000,-19.34896761,142.6511472,-17.84217274,-129.3175033,12.07123575,-2.697020514,-18.02868725,-95.82583823,
5232128000,-19.43798133,139.3388143,-17.8345828,-130.4153062,12.07282102,-4.908896375,-18.08823479,-97.80829554,
5244126000,-19.52109635,136.8205108,-17.7932974,-131.3724006,12.0556315,-7.080708423,-18.10575518,-99.37932386,
5256124000,-19.70059695,134.3692466,-17.75385816,-132.5699752,12.01763123,-9.290498298,-18.23676532,-100.4009107,
5268122000,-20.08221196,132.0061927,-17.77970181,-133.0284674,11.9713524,-11.18172339,-18.28687787,-100.4137952,
5280120000,-20.21906597,130.042192,-17.76269662,-134.0176625,11.85947591,-13.08227403,-18.41518802,-101.2017948,
5292118000,-20.64452439,129.2286372,-17.65421095,-135.3510533,11.75035083,-14.81162894,-18.54733836,-101.1095447,
5304116000,-20.85666858,129.3558745,-17.66760542,-136.6294552,11.64905531,-16.26777039,-18.74008527,-100.6172157,
5316114000,-21.00809862,129.7918232,-17.61862799,-137.8978142,11.53753011,-17.45157797,-18.87033396,-99.72245825,
5328112000,-20.98193955,129.3052981,-17.7758504,-138.9700255,11.43652996,-18.28360032,-18.95119067,-97.58859213,
5340110000,-21.24761957,129.6898864,-17.69787361,-139.9104251,11.34536158,-19.31461186,-18.95005765,-97.03634328,
5352108000,-21.25436006,131.4159625,-17.65603664,-141.137068,11.27161234,-20.03352619,-18.9611869,-96.14263842,
5364106000,-21.22274473,132.6657274,-17.65004602,-142.2149392,11.20995685,-20.74470171,-18.92600577,-95.38444713,
5376104000,-21.09352637,133.2178541,-17.63954993,-143.3183756,11.17423379,-21.41220879,-18.88222916,-94.51146921,
5388102000,-20.8260288,134.0521701,-17.60269515,-144.390367,11.1508429,-22.02097982,-18.82679881,-94.5658593,
5400100000,-20.63136448,134.2327295,-17.6091131,-145.6467637,11.13843769,-22.59639031,-18.62776711,-94.52951117,
5412098000,-20.31465264,133.9278759,-17.59083439,-146.6371007,11.16933087,-23.25091647,-18.53518036,-95.01171421,
5424096000,-19.93976348,132.8934515,-17.56814746,-147.6084573,11.19194504,-23.90042007,-18.36757949,-95.52228099,
5436094000,-19.62855811,131.4716329,-17.54490179,-148.6050036,11.27085657,-24.6323731,-18.23510239,-96.45477519,
5448092000,-19.38290463,129.7762225,-17.55052951,-149.8589608,11.35785716,-25.43501627,-18.08516652,-97.55711491,
5460090000,-19.17115297,126.9943859,-17.51938408,-150.7597965,11.45728606,-26.38185049,-17.90336358,-98.89758557,
5472088000,-18.91436659,123.5913028,-17.45311179,-152.0665986,11.56577779,-27.48647434,-17.88601468,-101.0335373,
5484086000,-18.87983377,120.7139835,-17.45206305,-152.9453207,11.68006044,-29.03853166,-17.7024336,-102.7562148,
5496084000,-18.82224195,117.1616651,-17.46183959,-154.1778544,11.78130325,-30.23513433,-17.7942763,-103.3327312,
5508082000,-18.8874914,114.0324616,-17.41841218,-155.2385415,11.881694,-32.00334026,-17.76692216,-105.3510844,
5520080000,-19.16231206,110.4240347,-17.34230962,-156.5252345,11.95470072,-33.9436706,-17.90749277,-106.8804662,
5532078000,-19.51001893,108.1438986,-17.37153326,-158.1100484,12.01319634,-36.0420778,-18.07079212,-107.3675248,
5544076000,-19.69392227,105.4162889,-17.32883743,-158.6078597,12.00281012,-38.01828539,-18.10795034,-107.5870694,
5556074000,-20.18115366,104.6205035,-17.30908091,-160.2164961,11.98508515,-40.08466499,-18.32574907,-107.8972206,
5568072000,-20.74807902,103.6491242,-17.236241,-161.516044,11.94799342,-42.15595511,-18.50190748,-108.2615182,
5580070000,-21.11865087,104.691799,-17.24411505,-162.9409106,11.8693821,-44.04663373,-18.61221014,-106.9000629,
5592068000,-21.46623562,106.0461826,-17.23099676,-164.4820318,11.82007381,-45.79444909,-18.67508997,-105.915864,
5604066000,-21.70828111,106.2454837,-17.24461921,-164.9847525,11.70614658,-47.1637368,-18.40267936,-104.1303025,
5616064000,-21.84839919,108.5885808,-17.21096277,-166.2309134,11.63012929,-48.6723036,-18.30991299,-103.67329,
5628062000,-21.81652484,110.6646703,-17.21690205,-167.780095,11.52310585,-49.96986233,-18.25183841,-102.4899016,
5640060000,-21.69414653,112.2427427,-17.20506742,-168.8387506,11.45496355,-51.10464148,-18.11433533,-101.6803056,
