Frequency,S11_Magnitude,S11_Phase,S12_Magnitude,S12_Phase,S21_Magnitude,S21_Phase,S22_Magnitude,S22_Phase,
2856524000,-17.55787244,-168.8873903,-18.07749082,99.39343077,11.01954499,-109.2740379,-15.88747192,94.90867143,
2868522000,-17.60748551,-170.081129,-18.07131052,98.12971969,11.11001488,-110.0003954,-15.91284091,94.52381289,
2880520000,-17.64520521,-171.380486,-18.03801041,96.92331603,11.20655941,-110.8734153,-15.956302,94.26149423,
2892518000,-17.66969896,-172.7715311,-18.01549444,95.78981415,11.31071066,-111.9208344,-15.98587112,94.03170629,
2904516000,-17.66068986,-174.2686741,-17.99608661,94.62074266,11.41784771,-113.1690437,-16.01152709,93.79467026,
2916514000,-17.61225359,-175.7274144,-17.97923432,93.36013412,11.52249837,-114.6094209,-16.01712938,93.36298621,
2928512000,-17.57073105,-177.209263,-17.95042522,92.30215367,11.61625266,-116.264708,-16.01299942,92.75413975,
2940510000,-17.51241306,-178.9088117,-17.93376588,90.98983954,11.69523263,-117.9614288,-15.97128144,91.90801986,
2952508000,-17.43890416,179.3924869,-17.90870129,89.74113843,11.75068423,-119.8002587,-15.90430168,90.9016154,
2964506000,-17.35535316,177.3382252,-17.89556335,88.5242558,11.77970934,-121.8796041,-15.85561278,89.65167814,
2976504000,-17.35042863,175.414716,-17.87712408,87.33745792,11.77548541,-123.6863989,-15.82200243,88.71289174,
2988502000,-17.3042467,173.1578549,-17.86104331,86.12090436,11.75754298,-125.5669934,-15.78219919,87.37148581,
3000500000,-17.32442901,171.0913572,-17.83077626,84.86957041,11.67495317,-127.1963312,-15.73323152,86.01669412,
3012498000,-17.32635569,168.8935299,-17.8244983,83.54750578,11.63057751,-128.897484,-15.69958803,84.65870559,
3024496000,-17.3340784,166.7465105,-17.79717627,82.27332353,11.53767577,-130.3716855,-15.68067973,83.40292993,
3036494000,-17.40540254,164.5545858,-17.80367207,80.96061734,11.45193732,-131.6666792,-15.69122654,81.99590341,
3048492000,-17.45256251,162.4747236,-17.78414702,79.76842144,11.35422109,-132.760767,-15.73780844,80.71485793,
3060490000,-17.53178309,160.5354483,-17.79600532,78.54054688,11.26620653,-133.7819674,-15.80307674,79.73387598,
3072488000,-17.6224705,158.5665662,-17.77418452,77.202274,11.21369724,-134.5297494,-15.90119784,78.45329,
3084486000,-17.69465001,156.7514689,-17.75490434,76.01828431,11.16886377,-135.2547157,-15.947216,77.36829512,
3096484000,-17.75411688,155.0620491,-17.75012863,74.70579723,11.15278722,-135.8824114,-15.97184697,76.50464732,
3108482000,-17.80928854,153.4818185,-17.75328816,73.3763639,11.16325408,-136.5119603,-15.97766396,75.74926117,
3120480000,-17.85471943,151.879471,-17.73129282,72.20324432,11.19698941,-137.1920708,-16.00361295,75.15345435,
3132478000,-17.86097928,150.3466784,-17.72418857,70.99048681,11.25683404,-137.9590063,-16.01389046,74.57090886,
3144476000,-17.86229136,148.9188595,-17.72332989,69.71194106,11.33579328,-138.7803121,-16.03717412,73.94483673,
3156474000,-17.86129612,147.4226836,-17.71544861,68.59511164,11.44437916,-139.6553138,-16.02791883,73.44140056,
3168472000,-17.80556043,145.7529788,-17.73232827,67.0885504,11.52952573,-140.8896788,-16.0375904,72.40087633,
3180470000,-17.77094276,143.8627847,-17.73314463,66.00271105,11.63427063,-142.1029106,-16.03913346,71.60291271,
3192468000,-17.7346885,141.7884439,-17.72471907,64.69874706,11.72987829,-143.5731387,-16.01935225,70.55161592,
3204466000,-17.71175342,139.6493234,-17.73306915,63.58131283,11.81424733,-145.158887,-16.00818252,69.34831527,
3216464000,-17.67522105,137.3779199,-17.74130075,62.26664459,11.89031829,-146.9699664,-15.98206582,67.52221917,
3228462000,-17.66014112,135.0778584,-17.73684106,60.99817643,11.92244264,-148.7902185,-15.96139697,65.78670119,
3240460000,-17.71388641,132.647722,-17.76185749,59.82800545,11.94136379,-150.7315983,-15.96540761,63.94560201,
3252458000,-17.74411271,130.2704867,-17.75413989,58.55428039,11.93745977,-152.6365186,-15.94801815,62.19433711,
3264456000,-17.82509124,127.7136004,-17.77948176,57.29907267,11.90986398,-154.5252576,-15.96144347,60.46481304,
3276454000,-17.91054198,125.4876029,-17.77604516,56.13934393,11.86249973,-156.2275799,-15.99250145,59.08125673,
3288452000,-17.98043222,123.2343982,-17.77517846,54.97758917,11.79563804,-157.8258711,-16.05604417,57.72635267,
3300450000,-18.099272,121.401841,-17.80743234,53.76841865,11.71772588,-159.2499465,-16.08844461,56.48811946,
3312448000,-18.17022051,119.4276155,-17.81943876,52.61361183,11.63228361,-160.520908,-16.18251897,55.05610748,
3324446000,-18.29448838,117.6349584,-17.82000824,51.43982166,11.55143655,-161.5898893,-16.24932996,53.95333959,
3336444000,-18.31637674,115.9237936,-17.82998571,50.32280302,11.48964559,-162.6159832,-16.25561873,53.09414701,
3348442000,-18.39738521,114.1862456,-17.84027224,49.06764173,11.45204237,-163.4554074,-16.29305074,52.30534656,
3360440000,-18.45711026,112.7405044,-17.8469368,47.82999875,11.40693574,-164.1395694,-16.38331299,51.55004765,
3372438000,-18.45251016,111.1254489,-17.85636859,46.85612984,11.40831323,-164.8254273,-16.45408922,50.56454476,
3384436000,-18.48294205,109.2815218,-17.85858028,45.60587126,11.4253458,-165.576084,-16.48009445,49.05422998,
3396434000,-18.52208476,107.4283842,-17.869217,44.38621885,11.46203494,-166.3744019,-16.47083602,47.90895481,
3408432000,-18.49507088,105.1142625,-17.86671191,43.30676031,11.53384226,-167.2024563,-16.42043619,46.68748079,
3420430000,-18.50522893,103.020268,-17.88539406,42.31048359,11.61145715,-168.156738,-16.37496623,45.50766207,
3432428000,-18.50323479,100.7815201,-17.89954649,41.03027227,11.69641353,-169.2954068,-16.34511503,44.14827344,
3444426000,-18.52451769,98.38879033,-17.90155401,39.87619315,11.78946568,-170.4658023,-16.30892535,43.022886,
3456424000,-18.55266115,95.95884997,-17.91229235,38.80818613,11.88159124,-171.9217143,-16.31896618,41.40468528,
3468422000,-18.5732451,93.59563583,-17.91237406,37.66118777,11.97043009,-173.5334947,-16.35291948,39.96103559,
3480420000,-18.62560727,91.0402648,-17.91100249,36.61018763,12.03680591,-175.1734861,-16.39481699,38.4601101,
3492418000,-18.71037543,88.61737869,-17.92028858,35.54610873,12.08849447,-176.8949059,-16.46829827,36.72124097,
3504416000,-18.81797726,85.91973954,-17.93317254,34.46696973,12.10816414,-178.7632915,-16.54161629,34.88617768,
3516414000,-18.92408949,83.31652976,-17.92747371,33.25028711,12.10591154,179.3646062,-16.62656802,32.89567147,
3528412000,-19.07508125,80.94844742,-17.92979626,32.2521988,12.08672598,177.5100894,-16.708909,31.43205753,
3540410000,-19.21927563,78.62989495,-17.92510015,31.17436818,12.04435469,175.6926754,-16.75028472,29.77859404,
3552408000,-19.38861254,76.54162609,-17.94955787,30.19070507,11.98990299,174.1524229,-16.77014164,28.26002185,
3564406000,-19.51790583,74.40155289,-17.92631958,29.04870967,11.90583883,172.5483711,-16.81492153,27.03699887,
3576404000,-19.69350471,72.48911788,-17.93908757,27.90833167,11.82651282,171.1799372,-16.85241859,25.61618487,
3588402000,-19.81719384,70.69972424,-17.92698574,26.99241982,11.73466648,169.9776535,-16.95396787,24.56908833,
3600400000,-19.78337449,69.12513527,-17.94061444,25.88364539,11.68060379,168.8947667,-16.94354187,23.46355622,
3612398000,-19.81343791,67.34976827,-17.91415872,24.90171408,11.62234069,167.9930119,-16.90746764,22.37381137,
3624396000,-19.87296666,65.01505217,-17.92641297,23.72913427,11.58246779,167.1330166,-16.89615053,21.28300049,
3636394000,-19.87610856,62.78255821,-17.90475605,22.4361702,11.5687847,166.3849641,-16.86483911,20.33199673,
3648392000,-19.87190076,60.72548531,-17.87986582,21.50150555,11.56829176,165.7140084,-16.80722657,19.16779622,
3660390000,-19.85436436,58.40519777,-17.8907679,20.53475369,11.60334827,164.930801,-16.80661371,18.04526193,
3672388000,-19.87217197,56.07468736,-17.88343584,19.28498561,11.64926583,164.1965634,-16.77465002,16.41252667,
3684386000,-19.89908068,53.82442422,-17.8898721,18.26162843,11.7175849,163.2494821,-16.74942566,14.99842783,
3696384000,-19.91342736,51.01967097,-17.88727577,17.25891982,11.80135315,162.2426797,-16.69770938,12.83211606,
3708382000,-20.04967264,48.09172413,-17.86069465,16.13648024,11.89917343,161.0296943,-16.69115629,11.07514789,
3720380000,-20.10019231,45.36946222,-17.87567185,15.02764501,11.99363167,159.6159272,-16.74104011,9.582225906,
3732378000,-20.22922194,42.38827277,-17.83248137,13.95002762,12.08438799,158.0890245,-16.75185077,7.995730608,
3744376000,-20.42615171,39.59587111,-17.82683538,12.81773518,12.16493199,156.4584201,-16.83564641,6.518645125,
3756374000,-20.54201269,36.5772223,-17.80826072,11.62255901,12.19796519,154.7221513,-16.97624764,5.46772397,
3768372000,-20.68955024,34.02992867,-17.78658086,10.56017528,12.23206858,152.8594481,-17.09476265,3.959610197,
3780370000,-20.81037971,31.52201456,-17.76688458,9.43487586,12.2400024,150.9976696,-17.26108903,2.193611444,
3792368000,-20.93632894,28.9854851,-17.76223275,8.317560615,12.22413907,149.0992741,-17.36673123,0.4803461322,
3804366000,-21.07313291,26.63878923,-17.73760563,7.181935865,12.18764519,147.3919525,-17.42280519,-1.193456978,
3816364000,-21.25863413,24.36504818,-17.72974585,6.226925526,12.12446341,145.6046039,-17.49723295,-2.704514914,
3828362000,-21.29433045,22.56458368,-17.70187739,4.916266553,12.05357488,143.978695,-17.47320809,-4.137407179,
3840360000,-21.37604212,20.1574219,-17.68166794,3.638959614,11.962865,142.5196966,-17.45201305,-5.280930958,
3852358000,-21.4775347,18.39423035,-17.67715393,2.78160255,11.87868174,141.1657955,-17.36603761,-6.485442805,
3864356000,-21.48711254,16.18529369,-17.68187876,1.515833542,11.79604276,139.9868702,-17.31180359,-7.547743342,
3876354000,-21.54601362,14.49528689,-17.64208967,0.3089295048,11.72229886,138.9530559,-17.24541786,-8.612596066,
3888352000,-21.62256471,11.98401493,-17.62988432,-0.7719547511,11.65672829,138.0693656,-17.13674602,-10.12629737,
3900350000,-21.64038596,9.041887809,-17.60816754,-2.082623771,11.62988054,137.3317238,-17.05142992,-11.57364935,
3912348000,-21.64312451,5.713713288,-17.6037429,-3.29575804,11.61021939,136.6297706,-16.97624908,-12.58232725,
3924346000,-21.72398696,2.811847741,-17.60979873,-4.496669818,11.61752979,136.0005651,-16.93702718,-13.81415854,
3936344000,-21.64826116,-0.9896517101,-17.55661447,-5.624737927,11.64911689,135.3880707,-16.96648046,-15.22255866,
3948342000,-21.62785652,-3.966099201,-17.54976935,-6.816731407,11.71557862,134.5761249,-16.99205305,-16.84403984,
3960340000,-21.67437534,-7.013052311,-17.57317034,-7.902205578,11.79751048,133.7055722,-17.09033414,-18.63907433,
3972338000,-21.74652614,-10.64243354,-17.51875673,-9.249348907,11.8989751,132.5342833,-17.2100512,-20.97849167,
3984336000,-21.78595282,-13.84752803,-17.5193718,-10.4255399,11.98733653,131.3823639,-17.2873673,-22.88559248,
3996334000,-21.96743672,-16.81543857,-17.51246583,-11.65194854,12.09193811,129.8871436,-17.31365048,-24.88418875,
4008332000,-22.0065424,-20.42443571,-17.50233278,-12.71982641,12.16896817,128.3735957,-17.31023791,-26.75313638,
4020330000,-22.09747324,-23.21390765,-17.48133346,-14.08759251,12.23482222,126.6656335,-17.2829739,-28.31504052,
4032328000,-22.24615249,-26.18153391,-17.48561039,-15.30314915,12.28590318,124.7995034,-17.26165815,-28.93365001,
4044326000,-22.33809607,-28.75981007,-17.48388334,-16.57947344,12.31588834,122.8377375,-17.27790598,-29.25294488,
4056324000,-22.38002558,-31.99440776,-17.46617521,-17.76278767,12.31139375,120.955979,-17.33876463,-29.34454829,
4068322000,-22.48905749,-34.03923956,-17.44035546,-19.28039529,12.29477543,119.1017983,-17.4347268,-29.81901041,
4080320000,-22.50454698,-36.93066833,-17.4201194,-20.39186261,12.24839238,117.2073897,-17.53467883,-30.49062243,
4092318000,-22.47621032,-39.45148954,-17.42459117,-21.71107839,12.18545278,115.4561802,-17.57479173,-31.13702522,
4104316000,-22.41161453,-41.68588694,-17.41379851,-23.11499682,12.09479443,113.8475186,-17.61125392,-32.28483702,
4116314000,-22.39275422,-43.90682871,-17.40187144,-24.31987455,12.00467484,112.4458118,-17.65541476,-33.8879478,
4128312000,-22.35056651,-46.35977687,-17.37649612,-25.35497393,11.916682,111.250465,-17.64839896,-35.73450616,
4140310000,-22.30347889,-48.70824103,-17.37443569,-26.65185664,11.82202607,110.2345046,-17.65159396,-37.3678871,
4152308000,-22.19328197,-51.51589977,-17.3522748,-27.89155882,11.72604202,109.3252621,-17.60171987,-39.6352845,
4164306000,-22.18902218,-54.40636343,-17.37827889,-29.24241967,11.65260571,108.5359132,-17.59729653,-41.93208109,
4176304000,-22.08531252,-56.6189595,-17.34699611,-30.3222005,11.58257843,107.9089898,-17.46498856,-44.77100433,
4188302000,-22.0858502,-58.92735947,-17.35829603,-31.3176459,11.56858922,107.2878987,-17.28277697,-47.14188802,
4200300000,-22.03550824,-61.78850235,-17.35528588,-32.56841377,11.58581343,106.6742972,-17.11125701,-49.12317835,
4212298000,-22.12614383,-65.1107749,-17.37216684,-34.09776038,11.62175106,106.0133999,-16.93199929,-50.36428989,
4224296000,-22.16377451,-68.13545622,-17.39638363,-35.34181774,11.70784618,105.2473641,-16.87929715,-50.97178645,
4236294000,-22.20426462,-71.22296681,-17.38403598,-36.54406791,11.789875,104.4216288,-16.90613579,-51.33639925,
4248292000,-22.33502121,-73.92467196,-17.41806916,-37.98247338,11.87094596,103.3156257,-17.02503147,-51.43566837,
4260290000,-22.43634647,-77.14836176,-17.40041967,-39.43547491,11.99323518,101.9966016,-17.26459153,-51.45389684,
4272288000,-22.40619707,-79.12582654,-17.4205127,-40.37593317,12.09837415,100.5823135,-17.55187835,-52.05121613,
4284286000,-22.44327088,-81.2204532,-17.44520032,-41.78908898,12.20378115,98.89460557,-17.79914126,-52.96932635,
4296284000,-22.52525646,-83.40165936,-17.44816974,-43.19471823,12.2787937,97.25163619,-17.99539225,-54.41391971,
4308282000,-22.52015618,-85.91107446,-17.42778335,-44.42416732,12.33985991,95.45550631,-18.03461444,-56.12506504,
4320280000,-22.45192347,-88.6635485,-17.44328434,-45.65893985,12.37193091,93.51249628,-17.96585208,-57.19992554,
4332278000,-22.50259816,-91.22161444,-17.44859782,-46.96719037,12.38162612,91.48487753,-17.83752206,-58.05021264,
4344276000,-22.49907556,-93.36658572,-17.46280763,-48.30527974,12.34408657,89.43158487,-17.69849302,-58.37275014,
4356274000,-22.35571338,-96.55934871,-17.44485172,-49.17329397,12.33293839,87.32090147,-17.5986526,-58.93465935,
4368272000,-22.26996469,-98.51899263,-17.44360655,-50.62123199,12.23432675,85.31321925,-17.55758228,-59.60150929,
4380270000,-22.03930643,-101.7628777,-17.48210144,-51.69438692,12.15956596,83.53006506,-17.46643925,-60.70851715,
4392268000,-21.84847447,-104.2100717,-17.48092735,-53.01050386,12.06309437,81.96810044,-17.36310896,-61.65064973,
4404266000,-21.78715642,-106.7107132,-17.4658823,-54.30495797,11.94067168,80.47815833,-17.21277113,-62.65089157,
4416264000,-21.66565712,-109.403932,-17.47915216,-55.5142017,11.84497021,79.33732764,-17.17057164,-63.54758669,
4428262000,-21.53256495,-112.1280436,-17.48323655,-56.89462229,11.74231675,78.41413967,-17.12354198,-64.20467803,
4440260000,-21.50579585,-114.858561,-17.47010515,-58.06384686,11.6557498,77.73351685,-17.17807205,-64.98114138,
4452258000,-21.43479867,-117.7042843,-17.49493789,-59.26906095,11.59248593,77.19721537,-17.32198499,-66.07212181,
4464256000,-21.36802797,-120.4351471,-17.49424677,-60.55372432,11.54405242,76.82041297,-17.50405586,-67.47031697,
4476254000,-21.38231607,-123.1754176,-17.51735742,-61.51420869,11.51857375,76.388809,-17.70083183,-69.69532472,
4488252000,-21.40228101,-125.9971336,-17.52279745,-62.9505786,11.50195521,75.97872458,-17.80931447,-72.03880734,
4500250000,-21.41069606,-128.3740536,-17.54664455,-63.90664565,11.54041919,75.50288179,-17.86564998,-74.55101751,
4512248000,-21.4593949,-130.1848514,-17.56479539,-65.0170688,11.6000054,74.84773548,-17.81895172,-76.09621183,
4524246000,-21.48014822,-132.7875899,-17.58996299,-66.35963287,11.68668483,73.92810305,-17.72455064,-77.00723579,
4536244000,-21.49136388,-134.2360077,-17.61622612,-67.4297719,11.79604097,72.85669984,-17.69783878,-77.0412788,
4548242000,-21.45639652,-135.8958784,-17.64605455,-68.59563285,11.932334,71.62085641,-17.71450778,-76.47205688,
4560240000,-21.41573173,-136.2552036,-17.70670882,-69.69991542,12.06168691,70.18303185,-17.79411427,-76.14444792,
4572238000,-21.39625724,-137.4975027,-17.71078543,-70.97924016,12.18411253,68.5474628,-17.8647429,-75.68358094,
4584236000,-21.27634256,-137.9434724,-17.7743845,-71.96261093,12.30639952,66.78160306,-17.96037647,-75.97977659,
4596234000,-21.13247114,-139.0192261,-17.78390775,-73.3019073,12.39257573,64.91391793,-18.00302314,-76.18962976,
4608232000,-20.90802271,-140.2349695,-17.80441154,-74.40870833,12.44743465,63.07859857,-17.9589686,-76.81709377,
4620230000,-20.76110359,-141.5112881,-17.82970393,-75.82188067,12.47314147,60.9870817,-17.80126384,-77.66544097,
4632228000,-20.54074659,-143.1729733,-17.85881442,-76.88725862,12.43020457,59.08501591,-17.69357752,-78.67807246,
4644226000,-20.36984222,-145.3829231,-17.86104176,-78.15148964,12.38150426,56.99000452,-17.52452997,-79.34425449,
4656224000,-20.25693772,-147.7099014,-17.8601591,-79.18581852,12.27796325,54.95569379,-17.39497878,-80.15500512,
4668222000,-20.12304078,-150.3260899,-17.89458557,-80.36067312,12.15963838,52.93359268,-17.31623232,-81.30557146,
4680220000,-20.05376689,-152.8306456,-17.91981126,-81.43092814,12.04706366,50.77047709,-17.24157133,-82.83460017,
4692218000,-20.06746348,-155.5132701,-17.93084237,-82.70628115,11.93859075,49.10193505,-17.19762611,-84.4366073,
4704216000,-20.12802266,-158.446092,-17.941985,-83.73630271,11.83007489,47.84281126,-17.16513483,-86.01508211,
4716214000,-20.10717026,-161.1770332,-17.94903501,-85.05032175,11.72896635,46.85376711,-17.16307818,-87.34270246,
4728212000,-20.22572844,-164.0389924,-17.97853015,-85.83657498,11.62504152,46.18389025,-17.22365226,-88.49745088,
4740210000,-20.32362294,-166.3802111,-17.97781053,-86.72171268,11.54423332,45.74103876,-17.39392948,-89.23798526,
4752208000,-20.43458588,-168.3381789,-17.96765815,-87.61392366,11.46459157,45.48024529,-17.60773564,-89.83486387,
4764206000,-20.61230512,-170.2415144,-17.97739237,-88.41958784,11.43189304,45.31728316,-17.84799003,-90.46331652,
4776204000,-20.78797232,-171.8559052,-17.99240793,-89.40620906,11.41121179,45.11530822,-18.06673234,-91.33282358,
4788202000,-20.93417252,-173.1006828,-18.01914873,-90.24526897,11.40375745,44.82335256,-18.24465803,-92.36643643,
4800200000,-21.04355292,-174.5202035,-18.04053836,-91.24583812,11.42444528,44.25912907,-18.28276082,-92.99849541,
4812198000,-20.98128677,-175.1856229,-18.01646651,-92.2381797,11.47424701,43.32441086,-18.33045762,-92.86804825,
4824196000,-20.87687159,-176.3702705,-18.04314726,-93.28130016,11.57287731,42.16805177,-18.40665187,-92.83196072,
4836194000,-20.6381898,-176.9817749,-18.02134044,-94.36383424,11.73204601,40.99835387,-18.36311904,-92.45495208,
4848192000,-20.44389001,-177.5917912,-18.04674111,-95.22847727,11.89024231,39.45636062,-18.31608959,-92.24007686,
4860190000,-20.32628494,-178.8193231,-18.04151795,-96.54618742,12.03787685,38.03858116,-18.06397508,-91.99894865,
4872188000,-20.09984966,-179.558704,-18.06448239,-97.22517873,12.18992914,36.37200866,-17.8739466,-91.41081879,
4884186000,-19.92450003,179.1344659,-18.09419811,-98.32465668,12.31081684,34.59509531,-17.73349683,-91.20788222,
4896184000,-19.71351273,177.3603864,-18.10251867,-99.31541387,12.40295371,32.73621917,-17.63894251,-91.14248501,
4908182000,-19.52476632,174.8097974,-18.07193135,-100.5429924,12.46500739,30.74270725,-17.5766969,-91.35572643,
4920180000,-19.33720934,172.8274804,-18.12541541,-101.6398527,12.48544298,28.7308094,-17.5796164,-92.78636748,
4932178000,-19.16836329,170.1562163,-18.07482769,-102.8379954,12.44197036,26.75665058,-17.54468555,-94.11584616,
4944176000,-18.9579194,167.1774589,-18.10065201,-103.8567945,12.36149311,24.86525224,-17.50699525,-95.61546844,
4956174000,-18.91900775,165.3812256,-18.1030082,-105.1878522,12.228898,22.53257043,-17.42291404,-97.29557143,
4968172000,-18.99061231,162.8830019,-18.08265024,-106.2786112,12.13871028,20.44696398,-17.33563926,-98.10192757,
4980170000,-19.01924357,160.115625,-18.12341384,-107.3911337,12.03034319,18.69810331,-17.36575638,-98.60273901,
4992168000,-19.11974438,157.6081447,-18.10446895,-108.5478589,11.90742059,17.13305047,-17.31718262,-99.10224176,
5004166000,-19.12906239,155.6708705,-18.17165445,-109.9564514,11.76817067,15.76395192,-17.29963916,-100.2217639,
5016164000,-19.3363555,153.7530641,-18.14655236,-110.8664397,11.68716021,14.65360519,-17.30126421,-100.1890963,
5028162000,-19.48520581,152.2209708,-18.10785386,-111.7193243,11.56584181,13.79161049,-17.50490294,-100.3046651,
5040160000,-19.67524122,151.4088334,-18.07855061,-112.9847182,11.47759714,13.27498841,-17.7243719,-100.3664301,
5052158000,-19.76543615,150.9941746,-18.07231305,-114.0166999,11.41099119,12.87802205,-18.03125647,-100.3939028,
5064156000,-19.88482368,150.7152002,-18.06569214,-115.2149729,11.3406817,12.75121226,-18.3244251,-101.2154128,
5076154000,-20.0295542,151.3608303,-17.99097746,-115.9654085,11.29091263,12.54570113,-18.39858823,-101.2721216,
5088152000,-20.20605755,151.2453955,-18.01963744,-117.2530476,11.26669373,12.24556843,-18.38563462,-102.0598148,
5100150000,-20.1966291,150.9528254,-18.02814181,-118.4415494,11.27700896,11.68467564,-18.25351089,-102.045724,
5112148000,-20.23038526,150.9469501,-17.99585259,-119.1847573,11.34638173,10.8182899,-18.11783743,-100.8302352,
5124146000,-20.04946919,150.1236868,-17.9707251,-120.5825453,11.45880342,10.01694056,-17.89162004,-100.0350017,
5136144000,-19.92756148,149.480107,-17.97124377,-121.4357645,11.6029176,9.072023216,-17.71626548,-99.38524057,
5148142000,-19.63084608,147.8163522,-17.93352526,-122.4639287,11.74986036,8.092225528,-17.5132189,-99.15363091,
5160140000,-19.55992774,146.2013394,-17.96018825,-123.6952429,11.89692988,6.818189994,-17.37039336,-99.34337038,
5172138000,-19.29977002,144.7016492,-17.97444622,-124.7058159,12.04673747,5.532902761,-17.21949168,-99.88388573,
5184136000,-19.04802256,142.1519817,-17.91904171,-125.4804069,12.18039455,4.00530084,-16.95882525,-100.3391084,
5196134000,-18.89371846,139.552754,-17.89750998,-126.4939823,12.27901603,2.240283778,-16.83806962,-101.5784704,
5208132000,-18.79845273,137.0352806,-17.87358647,-127.5847921,12.34365553,0.2481753133,-16.73429738,-102.7081263,
5220130000,-18.72086906,134.1768922,-17.83552099,-128.3213469,12.37627818,-1.885151806,-16.68156265,-103.8984154,
5232128000,-18.7691046,131.0601314,-17.83163589,-129.3637287,12.36690562,-4.236977532,-16.72295812,-105.7773217,
5244126000,-18.83112626,128.6108613,-17.79370804,-130.3580073,12.3330534,-6.568271848,-16.76380653,-107.289352,
5256124000,-19.08566717,126.0096232,-17.73786463,-131.5882598,12.27670299,-8.872275953,-16.85657951,-108.3975563,
5268122000,-19.3617649,123.5031904,-17.77673481,-132.1280784,12.20280294,-10.87370562,-16.97206628,-108.5030551,
5280120000,-19.50733343,121.4628563,-17.74293598,-133.0012286,12.07011072,-12.83785689,-17.09258917,-109.3291839,
5292118000,-19.93103361,120.2739419,-17.6420649,-134.4216192,11.93195326,-14.52838835,-17.24441847,-109.3784294,
5304116000,-20.15896772,119.9106647,-17.65052204,-135.712721,11.80214557,-15.97691711,-17.43567579,-109.1681589,
5316114000,-20.37481711,120.1756702,-17.59423754,-136.9117721,11.67538422,-17.031979,-17.5261121,-108.4363611,
5328112000,-20.48126231,119.75581,-17.66342959,-138.0885522,11.56554732,-17.83718909,-17.65185342,-107.1381367,
5340110000,-20.63756999,119.625029,-17.67433881,-139.0068524,11.45253593,-18.68077544,-17.70626009,-105.48348,
5352108000,-20.70019858,121.0691836,-17.62869499,-140.3221902,11.37089981,-19.23871351,-17.72323596,-104.6820264,
5364106000,-20.713062,121.9753269,-17.6239971,-141.3991669,11.30440035,-19.81357191,-17.6810288,-103.7768798,
5376104000,-20.66564819,122.5871719,-17.60957094,-142.499535,11.26520322,-20.2720294,-17.62397972,-102.9024091,
5388102000,-20.47626156,123.554848,-17.57280694,-143.5911969,11.24980519,-20.74907324,-17.52706079,-102.7728777,
5400100000,-20.34508871,123.8337518,-17.57533338,-144.6980027,11.24336392,-21.19626783,-17.29450419,-102.4605397,
5412098000,-20.08527927,123.3994514,-17.55203413,-145.793454,11.28137828,-21.70464941,-17.16881918,-102.8171221,
5424096000,-19.74610851,122.7953876,-17.52869514,-146.7756802,11.31855734,-22.23438708,-16.95939815,-103.1075486,
5436094000,-19.48236568,121.5079337,-17.51257864,-147.8232532,11.41683288,-22.88355213,-16.80311736,-103.813449,
5448092000,-19.26654902,119.9616837,-17.51973984,-149.0313736,11.52551617,-23.61887415,-16.57813762,-104.6185829,
5460090000,-19.0252721,117.2314157,-17.48501927,-149.9760844,11.65296364,-24.549654,-16.39537887,-105.860709,
5472088000,-18.7571394,114.1469537,-17.41264845,-151.2308626,11.79424925,-25.68288908,-16.28827285,-107.7297621,
5484086000,-18.69328975,111.0831056,-17.40786169,-152.258955,11.92224945,-27.0093701,-16.12614452,-108.6876876,
5496084000,-18.68515742,107.7221869,-17.42417059,-153.530696,12.06320633,-28.6257179,-16.17718254,-109.8427135,
5508082000,-18.73080696,104.4678854,-17.38075965,-154.5068771,12.17878804,-30.52922334,-16.1109284,-111.6882402,
5520080000,-18.99493913,100.7236929,-17.31134323,-155.9316265,12.26006335,-32.66149646,-16.25028647,-113.1746373,
5532078000,-19.32001841,97.82804326,-17.3201203,-157.3711857,12.32609343,-34.9654923,-16.41000535,-113.8664743,
5544076000,-19.53581237,95.20732266,-17.28431551,-158.0866445,12.31111221,-37.10414858,-16.49719543,-113.8760952,
5556074000,-20.04366496,93.96999741,-17.26020054,-159.5811547,12.28450102,-39.3374447,-16.71865857,-114.2606196,
5568072000,-20.57949123,92.64269059,-17.20215869,-160.9566236,12.22567141,-41.53790346,-16.92232131,-114.4245095,
5580070000,-21.02589269,93.13193796,-17.20401122,-162.3535551,12.12709946,-43.53244473,-17.06947828,-113.1651687,
5592068000,-21.42404459,94.45510401,-17.20394587,-163.924549,12.05756188,-45.38522422,-17.16351034,-112.2069517,
5604066000,-21.6613099,94.39753492,-17.20165533,-164.5781415,11.91655843,-46.77606106,-16.99077432,-110.5436653,
5616064000,-21.87211771,96.28805697,-17.18170181,-165.8654214,11.81821797,-48.27650113,-16.94347792,-109.7891819,
5628062000,-21.94155205,98.35455206,-17.17723512,-167.4368042,11.68931541,-49.52759901,-16.90175861,-108.7051558,
5640060000,-21.81279215,99.56207309,-17.180688,-168.4704358,11.60051391,-50.63580737,-16.78457526,-107.7496222,
5652058000,-21.84679325,101.2284168,-17.1732068,-169.4990593,11.49522342,-51.50055948,-16.53303163,-106.5180707,
5664056000,-21.51924746,103.9604613,-17.13978376,-170.5646908,11.41229082,-52.48773248,-16.41660037,-106.0003442,
5676054000,-21.12481016,103.6876834,-17.13738723,-172.0012525,11.33422859,-53.13169859,-16.32165714,-105.0716629,
