Frequency (MHz)	Matching Parameter (linear)
241.082222	0.5372147775185137
241.186666	0.5330181133558407
241.291111	0.5310854426979297
241.395555	0.5312413685952888
241.5	0.5485355179066798
241.604444	0.5860336945175002
241.708888	0.5906555554135439
241.813333	0.5848006438219653
241.917777	0.5854138128652395
242.022222	0.5798092470376004
242.126666	0.5639851126406918
242.231111	0.549327226388868
242.335555	0.5414079214976839
242.44	0.5399258508989917
242.544444	0.5486889184860962
242.648888	0.5423687040380099
242.753333	0.5512974023548497
242.857777	0.5615900501989404
242.962222	0.5730471287522145
243.066666	0.5875447155999456
243.171111	0.6059352622151155
243.275555	0.6282302570168743
243.38	0.6536405570158007
243.484444	0.6812307235213879
243.588888	0.7089675025646089
243.693333	0.7354544080193721
243.797777	0.7595177097539639
243.902222	0.7802708351935463
244.006666	0.798065850994216
244.111111	0.8151562752851954
244.215555	0.8337908367241065
244.32	0.8510295067989093
244.424444	0.8586213268069274
244.528888	0.8550374911011575
244.633333	0.8445057975729702
244.737777	0.8330519649008206
244.842222	0.8249102595621777
244.946666	0.8208133428682265
245.051111	0.8218792848378753
245.155555	0.8255740618767622
245.26	0.8171260651802428
245.364444	0.794215388294184
245.468888	0.7736773887572289
245.573333	0.7605133029622182
245.677777	0.7535811877768481
245.782222	0.7455255917820919
245.886666	0.7344653616357599
245.991111	0.7243248484201523
246.095555	0.7169642243739076
246.2	0.7158437834496745
246.304444	0.7201209795355665
246.408888	0.7145838322868465
246.513333	0.6990070018359151
246.617777	0.6880223605569834
246.722222	0.6888625790497971
246.826666	0.7021385325663139
246.931111	0.7079311158603006
247.035555	0.6923131203884714
247.14	0.6805390447848263
247.244444	0.6846940503720167
247.348888	0.700693777967906
247.453333	0.7239888422818364
247.557777	0.760467392174002
247.662222	0.8114519663202163
247.766666	0.871528852087026
247.871111	0.9188241380544274
247.975555	0.9406187785674803
248.08	0.9079684400090405
248.184444	0.8865923908089965
248.288888	0.8874663663423642
248.393333	0.9037615982140922
248.497777	0.9217337123773117
248.602222	0.9326261992880781
248.706666	0.9291086845605492
248.811111	0.9078169326331091
248.915555	0.8786018621028324
249.02	0.8507555046611872
249.124444	0.8284862284867598
249.228888	0.8124325722788975
249.333333	0.8036077153525829
249.437777	0.8103008702730938
249.542222	0.8140737379056061
249.646666	0.7931393847865811
249.751111	0.7782758317392666
249.855555	0.7811885987942183
249.96	0.7999557891341841
250.064444	0.8306509153688836
250.168888	0.8663820768260877
250.273333	0.8880536849437143
250.377777	0.8945740791310921
250.482222	0.8979429920717524
250.586666	0.8838448060643185
250.691111	0.8557494746130199
250.795555	0.8376284332793767
250.9	0.8352771968113895
251.004444	0.8465856084511163
251.108888	0.8675228565162718
251.213333	0.8833302539315989
251.317777	0.8815191126737063
251.422222	0.8686543965971795
251.526666	0.8516105777305175
251.631111	0.8312303792439846
251.735555	0.8177527660689894
251.84	0.8190847673574995
251.944444	0.8358373487367261
252.048888	0.8632214775161011
252.153333	0.8897812544883956
252.257777	0.903849476051084
252.362222	0.8822603088912538
252.466666	0.8255200280290612
252.571111	0.7814048172246106
252.675555	0.7670658128435992
252.78	0.7760563847022206
252.884444	0.7878415203650029
252.988888	0.7973437947784104
253.093333	0.8156307825785136
253.197777	0.8435466630780956
253.302222	0.8656575248051279
253.406666	0.8805135942436126
253.511111	0.8934387976299558
253.615555	0.9025926965845269
253.72	0.9054414541075626
253.824444	0.9059398868245063
253.928888	0.9103591998226048
254.033333	0.9215450371571564
254.137777	0.936633733331525
254.242222	0.9489254834925481
254.346666	0.9520998107698019
254.451111	0.9449431862642421
254.555555	0.9295122335553445
254.66	0.9099963627328647
254.764444	0.8918344162486862
254.868888	0.8784015901922526
254.973333	0.8716017909921118
255.077777	0.8727517604501472
255.182222	0.8825747864367169
255.286666	0.8944403910010881
255.391111	0.8930913807401192
255.495555	0.9025836625905923
255.6	0.8978871857813844
255.704444	0.8651113542509152
255.808888	0.8372119228741385
255.913333	0.817725199559169
256.017777	0.8079201116287484
256.122222	0.8086576981511817
256.226666	0.8044419636735836
256.331111	0.7930984592059969
256.435555	0.7927435482630482
256.54	0.8041781880992657
256.644444	0.8078390400720894
256.748888	0.8161657914173645
256.853333	0.8317419979728693
256.957777	0.8502861913465748
257.062222	0.8700174742060109
257.166666	0.8921754475321318
257.271111	0.9214489513266938
257.375555	0.9434495665613887
257.48	0.9449717636500239
257.584444	0.9450134735999226
257.688888	0.9400644249068683
257.793333	0.9388328473923111
257.897777	0.940036127705814
258.002222	0.9475890316668715
258.106666	0.9550788452778463
258.211111	0.9657840990570367
258.315555	0.9756810215750668
258.42	0.9827965883229108
258.524444	0.990134247625632
258.628888	0.9974478675641633
258.733333	0.998783108323057
258.837777	0.998199167704509
258.942222	0.9981926883362157
259.046666	0.9967734669464017
259.151111	0.9959295098398684
259.255555	0.9958067267963063
259.36	0.997243804188101
259.464444	0.9991332280058399
259.568888	0.9999707324367835
259.673333	0.9991374116790271
259.777777	0.9954449112943847
259.882222	0.9919621022834552
259.986666	0.9889297930258167
260.091111	0.9868700932709459
260.195555	0.9876493559460733
260.3	0.9884845029667174
260.404444	0.9904028332449594
260.508888	0.9922171599391856
260.613333	0.9931940995528217
260.717777	0.9924649246311789
260.822222	0.9874010638320033
260.926666	0.9782676889683275
261.031111	0.9674871433292596
261.135555	0.9581247295249009
261.24	0.953265344877849
261.344444	0.9542560543034868
261.448888	0.9570186846446133
261.553333	0.9627079200650935
261.657777	0.9657903076805661
261.762222	0.964285411705652
261.866666	0.9563575166214897
261.971111	0.9446703971315182
262.075555	0.9450384397379447
262.18	0.9393933971673281
262.284444	0.9392883444510265
262.388888	0.9566552254827794
262.493333	0.9587198446135866
262.597777	0.939582851272931
262.702222	0.9060647982823515
262.806666	0.8795979971457708
262.911111	0.8639093898325025
263.015555	0.8546683367806236
263.12	0.8501499990822878
263.224444	0.8473854247626663
263.328888	0.8422953410949496
263.433333	0.8331014179261914
263.537777	0.8250823536824397
263.642222	0.8222966547148723
263.746666	0.8241606649815479
263.851111	0.8295636765006742
263.955555	0.8383633633519043
264.06	0.8494036192491592
264.164444	0.8615509061287393
264.268888	0.8743314029010751
264.373333	0.887350362104308
264.477777	0.9003337228908426
264.582222	0.9123309426198501
264.686666	0.9219903719128115
264.791111	0.927309601938041
264.895555	0.9287558103884186
265.0	0.9330100325740663
265.104444	0.9421058903507534
265.208888	0.9520781693381812
265.313333	0.958468759507635
265.417777	0.9611519892666895
265.522222	0.962476267044691
265.626666	0.9646058881086265
265.731111	0.9689396674011022
265.835555	0.9748354332020319
265.94	0.9764208759478086
266.044444	0.9739207947614872
266.148888	0.9736855240918252
266.253333	0.9763131132133099
266.357777	0.9806135211122116
266.462222	0.9854264526124155
266.566666	0.9892354914918678
266.671111	0.991591266302171
266.775555	0.9938470605776022
266.88	0.9930459071999924
266.984444	0.991864539126614
267.088888	0.9894670423389507
267.193333	0.9860524413470987
267.297777	0.9874452431443189
267.402222	0.9887032190604763
267.506666	0.9887494015494308
267.611111	0.9887311636009106
267.715555	0.9874547546090829
267.82	0.9854159769453933
267.924444	0.9848569914041827
268.028888	0.9849789840371159
268.133333	0.9829535635643102
268.237777	0.9795070872365018
268.342222	0.9753278430113391
268.446666	0.9717471900186487
268.551111	0.9706731936574802
268.655555	0.9734547956752798
268.76	0.9780627675012594
268.864444	0.9816778575326041
268.968888	0.9849290055281859
269.073333	0.9893212309060995
269.177777	0.9943370127365196
269.282222	0.9979591650080609
269.386666	0.998373727652349
269.491111	0.9949264202523553
269.595555	0.9861767532677922
269.7	0.9744063903872394
269.804444	0.9649415572345623
269.908888	0.9611324610444312
270.013333	0.9611575805174832
270.117777	0.9633078735310571
270.222222	0.964997255335743
270.326666	0.9637154950748649
270.431111	0.9609012493145536
270.535555	0.9583156127222687
270.64	0.9590965347133249
270.744444	0.9650187968133216
270.848888	0.9739742454382808
270.953333	0.9810700274370106
271.057777	0.9847463519967239
271.162222	0.9869030225053255
271.266666	0.9830035827668699
271.371111	0.9728396401376971
271.475555	0.968814987877397
271.58	0.9679576804167268
271.684444	0.9605206530295641
271.788888	0.9490047352331873
271.893333	0.9364229061156579
271.997777	0.92434343065918
272.102222	0.9145465582936798
272.206666	0.9086252483112658
272.311111	0.9067946688558881
272.415555	0.9069195276965243
272.52	0.9118008042937772
272.624444	0.9199606275938873
272.728888	0.929267763175613
272.833333	0.9422587979641154
272.937777	0.9499258711162214
273.042222	0.9429288059747781
273.146666	0.9229404201525362
273.251111	0.900383264781518
273.355555	0.893209344915361
273.46	0.9071122303550787
273.564444	0.9173465394737802
273.668888	0.9115902860808965
273.773333	0.8952587127433286
273.877777	0.8876486797021258
273.982222	0.8824485633397428
274.086666	0.8728559891415841
274.191111	0.8680477434466142
274.295555	0.8745820206736775
274.4	0.8793790107087549
274.504444	0.860972453276243
274.608888	0.8361295723649356
274.713333	0.8109326330632092
274.817777	0.792873359996715
274.922222	0.7868366103314232
275.026666	0.7936228870914672
275.131111	0.8140867009561205
275.235555	0.8321788521956325
275.34	0.8414095786304386
275.444444	0.8610607135239057
275.548888	0.8798699402043136
275.653333	0.895644181862261
275.757777	0.9007179195026005
275.862222	0.8893015457361124
275.966666	0.8689838621458266
276.071111	0.8460143758136155
276.175555	0.8246162009944953
276.28	0.8110010760745947
276.384444	0.8032628200799459
276.488888	0.7970924635484965
276.593333	0.7939714433368881
276.697777	0.797110548284629
276.802222	0.8084333038732581
276.906666	0.8276282644711465
277.011111	0.8485754535058927
277.115555	0.8633682825807378
277.22	0.8730246362458998
277.324444	0.8741667549602179
277.428888	0.8674461381339269
277.533333	0.867794431619472
277.637777	0.8714651105265785
277.742222	0.8733686974107635
277.846666	0.8749338941112443
277.951111	0.8805237900786141
278.055555	0.8912546985034832
278.16	0.9062106157389965
278.264444	0.9232018539618001
278.368888	0.9372550060412725
278.473333	0.9408224414555865
278.577777	0.9369353612699536
278.682222	0.9393511048905163
278.786666	0.951326644814732
278.891111	0.9665670668002161
278.995555	0.9789583765703089
279.1	0.987356734255617
279.204444	0.9915502684479715
279.308888	0.9910329570397824
279.413333	0.9887176172191787
279.517777	0.9818618609099872
279.622222	0.9718947226607308
279.726666	0.954866597703036
279.831111	0.9330373974939541
279.935555	0.9116120965982
280.04	0.89167958557285
280.144444	0.8740709207151011
280.248888	0.8612595701167655
280.353333	0.8546278965732957
280.457777	0.854565784073884
280.562222	0.8616271972788647
280.666666	0.8763541865842565
280.771111	0.8929797341805091
280.875555	0.9013507919421416
280.98	0.9063664266413343
281.084444	0.910526028810653
281.188888	0.911927371415582
281.293333	0.9090194622239379
281.397777	0.90317295289745
281.502222	0.9014727499465901
281.606666	0.9076509479265955
281.711111	0.9168896892177038
281.815555	0.9199531548544871
281.92	0.9010567554205984
282.024444	0.8790355531113747
282.128888	0.8941426147456949
282.233333	0.9082729414529503
282.337777	0.9048160474754487
282.442222	0.9042549183362474
282.546666	0.9172514105863989
282.651111	0.9399042207912436
282.755555	0.9600642757216683
282.86	0.9664418000442992
282.964444	0.9583017769207571
283.068888	0.9486360104287851
283.173333	0.9406283912912708
283.277777	0.937704786915282
283.382222	0.9443358677405332
283.486666	0.9534089172135104
283.591111	0.9532356581437563
283.695555	0.9467232461421878
283.8	0.9389203720772
283.904444	0.9356787724482726
284.008888	0.9353137326079933
284.113333	0.9336550276069734
284.217777	0.9269050640689888
284.322222	0.9148666566159587
284.426666	0.9027570857640741
284.531111	0.8946102581689439
284.635555	0.8895788899651894
284.74	0.8867356654470449
284.844444	0.8861227381216409
284.948888	0.890175410710214
285.053333	0.9035033510371877
285.157777	0.9258150614967802
285.262222	0.9491396872868764
285.366666	0.9618846942250218
285.471111	0.9612292493403289
285.575555	0.9507137635564069
285.68	0.9357897434197345
285.784444	0.9246492007350151
285.888888	0.9181049776383526
285.993333	0.9129159371742455
286.097777	0.9045777685643495
286.202222	0.8958710013667234
286.306666	0.8864957819685971
286.411111	0.8746086394031636
286.515555	0.8685435733570798
286.62	0.8696461507450485
286.724444	0.8777155263052229
286.828888	0.8890217923000618
286.933333	0.8872630704913514
287.037777	0.8793852859606858
287.142222	0.8877072896192842
287.246666	0.9030347342171585
287.351111	0.9123550743131538
287.455555	0.9119515251960939
287.56	0.9054858069823226
287.664444	0.9018184659527001
287.768888	0.9054183805483441
287.873333	0.915802203743382
287.977777	0.9297737195537662
288.082222	0.9406082726273453
288.186666	0.9435860887167971
288.291111	0.9341042757590822
288.395555	0.9127582147465306
288.5	0.8847042978601173
288.604444	0.8542699641985958
288.708888	0.8271146629116612
288.813333	0.8101605085237075
288.917777	0.8043535124646498
289.022222	0.8035471186791843
289.126666	0.8009646333385584
289.231111	0.7971781412518055
289.335555	0.7975942604706072
289.44	0.8035283131893941
289.544444	0.8069226901668574
289.648888	0.8178840651229573
289.753333	0.8351857239282018
289.857777	0.8493231752538688
289.962222	0.8520975639116988
290.066666	0.8402495883413936
290.171111	0.8190593213671811
290.275555	0.7980133925123354
290.38	0.7842848139824743
290.484444	0.7814463587419604
290.588888	0.7884158857929591
290.693333	0.8035829877178753
290.797777	0.8259046134862557
290.902222	0.8517480939206423
291.006666	0.8727371247005196
291.111111	0.8795796758990756
291.215555	0.8776516383247851
291.32	0.8742026450442517
291.424444	0.8700768019105253
291.528888	0.8653084797740291
291.633333	0.8603540742758141
291.737777	0.8557361842791305
291.842222	0.8509871932921604
291.946666	0.8452429152818217
292.051111	0.8384572083816656
292.155555	0.8312055427356768
292.26	0.8233031387983958
292.364444	0.8119821101723464
292.468888	0.7947261516151594
292.573333	0.7736219097570015
292.677777	0.7519319571257931
292.782222	0.7328983369660682
292.886666	0.7191329180681856
292.991111	0.7118162724734682
293.095555	0.7103202396778322
293.2	0.712887533537322
293.304444	0.7174005582351461
293.408888	0.7212466933927081
293.513333	0.7232502835409216
293.617777	0.7249366385416076
293.722222	0.727820372084668
293.826666	0.7275421531790022
293.931111	0.7090944237072327
294.035555	0.676889768658412
294.14	0.6533659691317204
294.244444	0.6436664012279522
294.348888	0.6396171492239618
294.453333	0.6436942855719657
294.557777	0.6582919553271994
294.662222	0.6792325301003471
294.766666	0.7050514235634523
294.871111	0.7309618210053137
294.975555	0.7494462666950286
295.08	0.7568976819536875
295.184444	0.758578009482911
295.288888	0.7611391105721141
295.393333	0.7668894358584426
295.497777	0.773892824844725
295.602222	0.7772453695380638
295.706666	0.770424237056441
295.811111	0.7536451979754442
295.915555	0.7427356486178447
296.02	0.7412147803568492
296.124444	0.7491754390888095
296.228888	0.7658780034676533
296.333333	0.7732143625919328
296.437777	0.7702768140940014
296.542222	0.7729742151870321
296.646666	0.7820500890952586
296.751111	0.7886917862877214
296.855555	0.7873753452771908
296.96	0.7862171630884642
297.064444	0.7954857165715621
297.168888	0.8161500399724266
297.273333	0.8455458315863335
297.377777	0.8739309332361095
297.482222	0.897387231595942
297.586666	0.9171268846704608
297.691111	0.9302444517511881
297.795555	0.93512020066711
297.9	0.9347081710441129
298.004444	0.9317324257037947
298.108888	0.9305381583772697
298.213333	0.9330120598494662
298.317777	0.9382474993998036
298.422222	0.9414563908345592
298.526666	0.9365678867628872
298.631111	0.9271758674326757
298.735555	0.9208374016594343
298.84	0.9076025926764516
298.944444	0.8930779978460117
299.048888	0.8837220972482618
299.153333	0.8770680214622092
299.257777	0.8696952780262012
299.362222	0.8619401929204084
299.466666	0.8571145431728762
299.571111	0.8590816255732218
299.675555	0.8603561482055236
299.78	0.8532306427833307
299.884444	0.8404648979540046
299.988888	0.8265969663093422
300.093333	0.8130431057333758
300.197777	0.7981695412469412
300.302222	0.7873877825924782
300.406666	0.7848122393966461
300.511111	0.7864919966061458
300.615555	0.7809355052197473
300.72	0.7699110917051628
300.824444	0.7670927169677235
300.928888	0.7745622854836277
301.033333	0.7894171296911967
301.137777	0.8047131657981587
301.242222	0.8100469270394872
301.346666	0.8028240808892744
301.451111	0.8004508082653146
301.555555	0.8067982483736128
301.66	0.8123130511032864
301.764444	0.8045235650801421
301.868888	0.7842256903765124
301.973333	0.7579298758255253
302.077777	0.7355574944642783
302.182222	0.7214680790951752
302.286666	0.7129622213462458
302.391111	0.7053213588853822
302.495555	0.6966921118415511
302.6	0.6892067888112399
302.704444	0.6904248924424059
302.808888	0.7051555874740398
302.913333	0.7192620127436861
303.017777	0.7176093095268749
303.122222	0.7124098338087432
303.226666	0.7147599591499958
303.331111	0.726894438272119
303.435555	0.7489803953779364
303.54	0.7756291856098462
303.644444	0.787760579191182
303.748888	0.7765528301081578
303.853333	0.7735439070448782
303.957777	0.7771250091688744
304.062222	0.7835571310082269
304.166666	0.7916780286698751
304.271111	0.795335749390517
304.375555	0.795652102964513
304.48	0.783474109475808
304.584444	0.7642507380133523
304.688888	0.7447547138742461
304.793333	0.7269849057206668
304.897777	0.7166270089007369
305.002222	0.7157807993988157
305.106666	0.7083639777117176
305.211111	0.6940622188271757
305.315555	0.6775604151635771
305.42	0.6608562289578062
305.524444	0.6540424399030333
305.628888	0.6605923452508364
305.733333	0.6725272631206649
305.837777	0.6795763956191845
305.942222	0.6789248673401007
306.046666	0.6729515495234344
306.151111	0.6659132167841548
306.255555	0.6650776865631199
306.36	0.6759717511913996
306.464444	0.6947757081885866
306.568888	0.7120656128465314
306.673333	0.721558048473905
306.777777	0.7242345199724725
306.882222	0.725227025244007
306.986666	0.7285526884000979
307.091111	0.733146003943264
307.195555	0.7339918321891703
307.3	0.7289237584551163
307.404444	0.7184805423225339
307.508888	0.7130461334592489
307.613333	0.7178757979145352
307.717777	0.7254058786153779
307.822222	0.7208841580089415
307.926666	0.7105050793425958
308.031111	0.7099144415390326
308.135555	0.7167323022375012
308.24	0.7085154332636845
308.344444	0.6888052786957045
308.448888	0.6557556211488407
308.553333	0.6111501746654981
308.657777	0.5731924385887436
308.762222	0.5460322303762464
308.866666	0.526500015816162
308.971111	0.5136914511600483
309.075555	0.5082382926718039
309.18	0.5131640487810897
309.284444	0.5322024355424542
309.388888	0.5668024757244452
309.493333	0.6097258653936163
309.597777	0.6321585324301655
309.702222	0.6154859466352527
309.806666	0.5904772600597672
309.911111	0.5808652784147114
310.015555	0.5864968798012964
310.12	0.5935141563185123
310.224444	0.5969037409537079
310.328888	0.5992518846966557
310.433333	0.6040149654179838
310.537777	0.6127511777084347
310.642222	0.6252094839059545
310.746666	0.6398230744979451
310.851111	0.653751975988494
310.955555	0.6640436746354109
311.06	0.6682978797275245
311.164444	0.6651421966531286
311.268888	0.6566943913756059
311.373333	0.6485409461426003
311.477777	0.6424892463738165
311.582222	0.6358594384393742
311.686666	0.630410626068223
311.791111	0.6328262668462221
311.895555	0.6416960942280535
312.0	0.6478645870229152
312.104444	0.6515220182096572
312.208888	0.6570369685325529
312.313333	0.663752883643215
312.417777	0.6711471809003321
312.522222	0.6789533622767384
312.626666	0.6855489640745249
312.731111	0.6900239983558445
312.835555	0.6922833057717059
312.94	0.6888845913961857
313.044444	0.6777074401199521
313.148888	0.6721415006384528
313.253333	0.6809961987197188
313.357777	0.701705426572971
313.462222	0.7265417577941757
313.566666	0.744475522840035
313.671111	0.7463520889295103
313.775555	0.7318510805464362
313.88	0.7112069861298045
313.984444	0.6951923041582974
314.088888	0.6889640564338297
314.193333	0.6923840827088197
314.297777	0.7026371814589767
314.402222	0.7185873489133601
314.506666	0.7404984175307816
314.611111	0.7653848091473863
314.715555	0.7906672383294818
314.82	0.8032010308266411
314.924444	0.7959836579191971
315.028888	0.7922955301806713
315.133333	0.8034645297391468
315.237777	0.8085196377243118
315.342222	0.7835451072851081
315.446666	0.739669817841492
315.551111	0.6977548626649386
315.655555	0.6667608896119055
315.76	0.6493712395521152
315.864444	0.6428740563321358
315.968888	0.6384549969986062
316.073333	0.6391893579749431
316.177777	0.6547708053702407
316.282222	0.6874522263998957
316.386666	0.7309217276725524
316.491111	0.7691308873326568
316.595555	0.788497248704625
316.7	0.7684725748408594
316.804444	0.7281145958159685
316.908888	0.6858974327794005
317.013333	0.6493018620392986
317.117777	0.6238429175210184
317.222222	0.6034242404311025
317.326666	0.5804608915166782
317.431111	0.5734965277853414
317.535555	0.5937938347051708
317.64	0.625260940319363
317.744444	0.645090657863655
317.848888	0.6481795512088127
317.953333	0.6392402404816019
318.057777	0.6294821345741658
318.162222	0.6267171540668907
318.266666	0.6312764590023778
318.371111	0.6185842643139855
318.475555	0.5870562781200881
318.58	0.5593821968183565
318.684444	0.5459791287922224
318.788888	0.5462972941221873
318.893333	0.5567307377235897
318.997777	0.5728938853640964
319.102222	0.5926205048120949
319.206666	0.6179061753841095
319.311111	0.6437333937873653
319.415555	0.6623338470978082
319.52	0.6700583693170341
319.624444	0.6687516859336987
319.728888	0.6687233776841472
319.833333	0.6774983108084407
319.937777	0.6859959231844555
320.042222	0.6786879271007462
320.146666	0.6694444694071882
320.251111	0.6630307835213156
320.355555	0.6550369632431948
320.46	0.6433035947370227
320.564444	0.6307886008509326
320.668888	0.6225140399753477
320.773333	0.6203622721191817
320.877777	0.6247230931746826
320.982222	0.6344630017729166
321.086666	0.6378020385064183
321.191111	0.6222699341188076
321.295555	0.5980775516610388
321.4	0.582977901650868
321.504444	0.5871425464287539
321.608888	0.6071109987931653
321.713333	0.6324639982314583
321.817777	0.6523730625788458
321.922222	0.6564222292870178
322.026666	0.6407134441771487
322.131111	0.6113268001401169
322.235555	0.5890933236049705
322.34	0.5828677791904484
322.444444	0.5864044465149277
322.548888	0.5953987694107683
322.653333	0.6065734522328932
322.757777	0.6168900451170198
322.862222	0.6107173147342442
322.966666	0.5956662679498077
323.071111	0.5916926827299787
323.175555	0.6074213789210585
323.28	0.6358021843952444
323.384444	0.6617256750407614
323.488888	0.6742780374667301
323.593333	0.672609100070483
323.697777	0.6668523574491603
323.802222	0.6641663507115958
323.906666	0.664824720032912
324.011111	0.6670033582103205
324.115555	0.6691084982169917
324.22	0.6735592560111006
324.324444	0.6777400673198202
324.428888	0.6699905844300001
324.533333	0.6421717050259113
324.637777	0.6077223711228235
324.742222	0.6000078564855231
324.846666	0.6196780061021747
324.951111	0.6401154513148835
325.055555	0.6449423236644249
325.16	0.6556088877197678
325.264444	0.6775976084734205
325.368888	0.6764891404313362
325.473333	0.6660855081899325
325.577777	0.6682944222027529
325.682222	0.6717958400772233
325.786666	0.6547985665179599
325.891111	0.6403698847828335
325.995555	0.6296359391369704
326.1	0.6080629970190514
326.204444	0.5942853061885461
326.308888	0.5987279062553958
326.413333	0.612998693100071
326.517777	0.6308124476097351
326.622222	0.6584067835409653
326.726666	0.6901336728954864
326.831111	0.7169174656975752
326.935555	0.7429086148139699
327.04	0.7596630508225519
327.144444	0.7652375509314214
327.248888	0.7750135673344893
327.353333	0.785892277321746
327.457777	0.7954955567944014
327.562222	0.7871834699348046
327.666666	0.756502995904289
327.771111	0.7194711361910706
327.875555	0.6928720043976854
327.98	0.6772476228153783
328.084444	0.668073779785539
328.188888	0.6596891601212098
328.293333	0.6432299089543629
328.397777	0.6231657180208324
328.502222	0.6076055210408254
328.606666	0.5951153973404197
328.711111	0.5841044471467203
328.815555	0.5765290630604409
328.92	0.5804783761270477
329.024444	0.6009253861155651
329.128888	0.6350178462936013
329.233333	0.6637037352471375
329.337777	0.6529324160806208
329.442222	0.616461820439113
329.546666	0.5886274579303987
329.651111	0.5801354114719974
329.755555	0.582416335499311
329.86	0.5880753172627072
329.964444	0.5866168162878139
330.068888	0.5781201038291317
330.173333	0.5772104490261634
330.277777	0.5860755525694873
330.382222	0.598489189169362
330.486666	0.6099277887035632
330.591111	0.6193004198830012
330.695555	0.6296472688435863
330.8	0.6399510208013579
330.904444	0.6462258095300112
331.008888	0.6349900572167252
331.113333	0.6164896370418953
331.217777	0.6107739275523772
331.322222	0.6204617629207905
331.426666	0.6365793869416569
331.531111	0.6515267730458534
331.635555	0.6609025256554625
331.74	0.6625484219504187
331.844444	0.6593443856650905
331.948888	0.6517254581656543
332.053333	0.6422517167600736
332.157777	0.6351151594637631
332.262222	0.6330664394616776
332.366666	0.6337390226239279
332.471111	0.6338447433065679
332.575555	0.6333477487904577
332.68	0.6308035692165724
332.784444	0.6247297313346332
332.888888	0.6173493035963408
332.993333	0.6115542509234468
333.097777	0.604527146883493
333.202222	0.5891391998318707
333.306666	0.5681127015193382
333.411111	0.5540595420386705
333.515555	0.5529772045242987
333.62	0.5591512759378021
333.724444	0.5641539692216608
333.828888	0.5690216682682198
333.933333	0.5753339181786967
334.037777	0.5786542089147395
334.142222	0.5715524080672805
334.246666	0.5545013402253263
334.351111	0.5388941615622453
334.455555	0.5325005252504449
334.56	0.5349584284673291
334.664444	0.5421847898007179
334.768888	0.5597327188400388
334.873333	0.5912686162731804
334.977777	0.6346290670373924
335.082222	0.674410919762494
335.186666	0.6997840702434333
335.291111	0.7121824997427624
335.395555	0.7050484643938741
335.5	0.6755224571822608
335.604444	0.6362781012878262
335.708888	0.5982254272655436
335.813333	0.5636283351693561
335.917777	0.5387768223183564
336.022222	0.5306852459183876
336.126666	0.5406583261498927
336.231111	0.5638580894694107
336.335555	0.5881015278482058
336.44	0.6019222182533277
336.544444	0.6069272338035896
336.648888	0.6049583248269415
336.753333	0.5969878284403174
336.857777	0.5875398004431547
336.962222	0.5731594798901056
337.066666	0.5486560163402368
337.171111	0.5220269862491309
337.275555	0.5016100165592816
337.38	0.48983573055546603
337.484444	0.4880621261363173
337.588888	0.499153449886921
337.693333	0.522117651425403
337.797777	0.5452737164519101
337.902222	0.5578462405552583
338.006666	0.5655036799300874
338.111111	0.5751353357262527
338.215555	0.5900455093063757
338.32	0.6100822083408619
338.424444	0.6349993451341033
338.528888	0.6651621425317189
338.633333	0.6785002079745746
338.737777	0.6380301029241697
338.842222	0.5944040388620153
338.946666	0.5742636852557768
339.051111	0.5723631401882647
339.155555	0.5784160557937148
339.26	0.5851087553143064
339.364444	0.5918400958931804
339.468888	0.5999717928969938
339.573333	0.6093959082016833
339.677777	0.6188163537134183
339.782222	0.6293321172300119
339.886666	0.6439942712800811
339.991111	0.66535132822955
340.095555	0.6935977781990139
340.2	0.7268788669865274
340.304444	0.7618693451284624
340.408888	0.7891328050985444
340.513333	0.7972592396442444
340.617777	0.7829844211408723
340.722222	0.7563149422589788
340.826666	0.7352782086544218
340.931111	0.7276038761659784
341.035555	0.7387329933411942
341.14	0.7730754257240647
341.244444	0.8220296483232626
341.348888	0.8526612133939095
341.453333	0.848069105908558
341.557777	0.8426623404946031
341.662222	0.830771588672561
341.766666	0.7944509146357495
341.871111	0.7503769212040469
341.975555	0.7156951314434135
342.08	0.6846944086779774
342.184444	0.6481469886413329
342.288888	0.6172299297264925
342.393333	0.6056288046471816
342.497777	0.607021484429669
342.602222	0.6052456247060315
342.706666	0.5904747559197965
342.811111	0.5715126084584163
342.915555	0.5586921853870521
343.02	0.556484363425714
343.124444	0.55924318066277
343.228888	0.5668890877664554
343.333333	0.5840183375044335
343.437777	0.6048797057857527
343.542222	0.6199386149193602
343.646666	0.63595454790906
343.751111	0.6561120144888808
343.855555	0.6791051238230649
343.96	0.7044557133298822
344.064444	0.7218337247862048
344.168888	0.7291978583409114
344.273333	0.7278997636040535
344.377777	0.719480834547626
344.482222	0.7186434476908417
344.586666	0.7374150945263798
344.691111	0.7709427665637363
344.795555	0.7789419161058063
344.9	0.7650053961806921
345.004444	0.7601376149659921
345.108888	0.7643403611217995
345.213333	0.7682514411608787
345.317777	0.7617520346738608
345.422222	0.7263627553517775
345.526666	0.680433912657477
345.631111	0.6517740598377888
345.735555	0.6438101164708891
345.84	0.6560065148103968
345.944444	0.665675339312197
346.048888	0.6761388461965591
346.153333	0.6967657209512657
346.257777	0.7051521126148805
346.362222	0.6845229588734887
346.466666	0.6517947093101928
346.571111	0.6372183906173313
346.675555	0.625115598916285
346.78	0.6143593038740025
