Frequency,S11_Magnitude,S11_Magnitude (linear),S11_Phase,S11_VSWR,
834766666,-2.796187204,0.7247540314,-165.327289,6.266228131,
835008888,-2.817221508,0.7230010443,-165.9922176,6.220243827,
835251111,-2.821539608,0.7226417012,-166.2913583,6.210889339,
835493333,-2.758439428,0.7279105746,-166.8060588,6.350524547,
835735555,-2.704060594,0.7324820228,-167.408716,6.476133083,
835977777,-2.672331503,0.7351626335,-168.3722685,6.55180444,
836220000,-2.663983021,0.7358695781,-168.9528985,6.572016831,
836462222,-2.63388117,0.7384242346,-169.8363096,6.645968261,
836704444,-2.627627208,0.7389561018,-170.7030376,6.661546637,
836946666,-2.650076412,0.7370486913,-171.5714166,6.605970893,
837188888,-2.672509164,0.7351475967,-172.2170391,6.551375691,
837431111,-2.725044754,0.7307145621,-172.8718695,6.427063325,
837673333,-2.778269782,0.7262506112,-172.9717189,6.305952386,
837915555,-2.712380694,0.7317807238,-172.8075114,6.456585627,
838157777,-2.577577489,0.7432263962,-173.7914073,6.788962613,
838400000,-2.626475897,0.7390540566,-175.1142225,6.664422655,
838642222,-2.665641769,0.7357290622,-175.6039288,6.567990702,
838884444,-2.717487294,0.7313506224,-176.1269671,6.444647808,
839126666,-2.744907276,0.7290455043,-176.3670474,6.381313216,
839368888,-2.723349633,0.7308571808,-176.2756233,6.430998925,
839611111,-2.627960576,0.7389277409,-176.8875919,6.660714343,
839853333,-2.597616647,0.74151368,-177.8801364,6.737353375,
840095555,-2.652228801,0.7368660711,-178.8716751,6.600692197,
840337777,-2.761950702,0.727616376,-179.2911813,6.342585324,
840580000,-2.782663654,0.7258833207,-178.9998936,6.296163097,
840822222,-2.740574913,0.7294092295,-179.4774064,6.391235099,
841064444,-2.777319964,0.7263300324,-179.6213993,6.308072629,
841306666,-2.765135104,0.7273496678,-179.7413473,6.335402763,
841548888,-2.714093739,0.731636415,-179.599517,6.452575952,
841791111,-2.622756303,0.7393706126,179.9685098,6.67373173,
842033333,-2.560367762,0.7447004425,179.2616263,6.833934456,
842275555,-2.560361312,0.7447009955,178.5750465,6.833951426,
842517777,-2.584933902,0.7425971958,178.0911915,6.769923122,
842760000,-2.555597157,0.7451095713,178.0985131,6.846508831,
843002222,-2.484779411,0.7512094273,177.709874,7.03888981,
843244444,-2.417338805,0.75706481,177.0875137,7.232648388,
843486666,-2.400608239,0.7585244567,176.2043466,7.282412258,
843728888,-2.427467149,0.756182535,175.6640666,7.202857823,
843971111,-2.403900439,0.7582370087,175.4480993,7.272564752,
844213333,-2.358592327,0.7622025259,174.7032253,7.410518267,
844455555,-2.393447293,0.7591500682,174.0260441,7.303925954,
844697777,-2.415325817,0.7572402831,173.6952022,7.238599159,
844940000,-2.414313922,0.7573285057,173.57452,7.241594284,
845182222,-2.32664102,0.7650114741,173.1406084,7.511053858,
845424444,-2.344189377,0.7634674592,172.397445,7.455496202,
845666666,-2.383719304,0.7600007744,172.1114303,7.333360223,
845908888,-2.354001358,0.7626054982,172.3499346,7.424794951,
846151111,-2.181603328,0.7778929465,172.0121666,8.004666753,
846393333,-2.110697419,0.7842691447,170.7245414,8.270811065,
846635555,-2.113175098,0.7840454613,169.6083649,8.261208457,
846877777,-2.183072186,0.7777614094,168.598891,7.999337129,
847120000,-2.280735294,0.7690653332,168.1507528,7.660458076,
847362222,-2.29706648,0.7676206972,168.5365725,7.606618471,
847604444,-2.147486151,0.7809544293,167.8952775,8.130520165,
847846666,-2.165581589,0.7793291494,166.7376322,8.063272266,
848088888,-2.226581598,0.7738751837,166.3353696,7.844672746,
848331111,-2.145407331,0.7811413599,165.8442734,8.138318686,
848573333,-2.149247485,0.7807960827,164.5594478,8.123924538,
848815555,-2.249509753,0.7718350781,163.6533686,7.765589308,
849057777,-2.326351558,0.7650369689,163.2035436,7.511977355,
849300000,-2.379586489,0.7603624748,162.725279,7.345938302,
849542222,-2.478496314,0.751753025,162.2275921,7.056492933,
849784444,-2.570820001,0.7438048399,162.4551975,6.806548724,
850026666,-2.503002186,0.7496350611,162.7485228,6.988338978,
850268888,-2.399588166,0.7586135432,162.0604632,7.28546898,
850511111,-2.411566683,0.7575680772,160.701418,7.249738635,
850753333,-2.545815654,0.7459491395,159.8919759,6.872439385,
850995555,-2.698318863,0.7329663836,160.0706853,6.489693721,
851237777,-2.663207991,0.7359352417,160.4514858,6.573899723,
851480000,-2.584371569,0.7426452738,160.2124786,6.771374669,
851722222,-2.54774667,0.7457833212,159.4903249,6.867304417,
851964444,-2.562015185,0.7445592111,158.4886623,6.829603129,
852206666,-2.674252772,0.7350000378,158.0557869,6.547170888,
852448888,-2.625260359,0.73915749,157.5835911,6.667461873,
852691111,-2.77024189,0.7269221552,156.6364813,6.323918941,
852933333,-2.892713314,0.7167444426,156.4924149,6.060761733,
853175555,-2.99173931,0.7086193944,156.5982399,5.863874814,
853417777,-2.983336559,0.7093052462,157.6479881,5.880069124,
853660000,-2.806944799,0.7238569691,156.9182306,6.242623483,
853902222,-2.940113113,0.712843747,155.4401919,5.964849203,
854144444,-3.167216918,0.6944470767,156.2292533,5.545510934,
854386666,-3.033720608,0.7052027052,157.2179594,5.784322771,
854628888,-2.983899832,0.7092592499,156.373565,5.87898067,
854871111,-3.044776071,0.704305689,156.6376475,5.763741898,
855113333,-2.919658424,0.7145244245,157.0381004,6.005853289,
855355555,-2.733484195,0.7300049252,155.9376158,6.407542532,
855597777,-2.857265805,0.719675486,154.5690089,6.134588307,
855840000,-2.883069699,0.7175406589,154.8173003,6.080665104,
856082222,-2.835359856,0.7214928095,153.9928347,6.181143137,
856324444,-2.847771669,0.7204625594,153.0500256,6.154676653,
856566666,-3.019472883,0.7063604196,151.9199098,5.811070895,
856808888,-3.180570618,0.693380253,152.0442996,5.522737103,
857051111,-3.38362521,0.6773587409,152.3747415,5.19883522,
857293333,-3.305975528,0.6834413065,154.5589807,5.31794369,
857535555,-3.036702203,0.7049606727,153.6933343,5.77875732,
857777777,-3.099362531,0.6998933602,153.0029688,5.664297736,
858020000,-2.974639869,0.7100157891,152.7979266,5.896927229,
858262222,-2.931234955,0.7135727426,150.7848736,5.982575674,
858504444,-3.257930452,0.6872321642,149.651231,5.394519421,
858746666,-3.337425368,0.6809711792,150.743825,5.269026087,
858988888,-3.262486516,0.6868717806,150.0154646,5.387159879,
859231111,-3.468772054,0.6707511058,148.2847626,5.074431942,
859473333,-3.873793233,0.6401921409,149.1883264,4.558522276,
859715555,-3.860777977,0.6411521473,151.0987119,4.573392693,
859957777,-3.827961431,0.6435790946,151.3197949,4.611343133,
860200000,-3.873309794,0.6402277736,151.7650261,4.559072806,
860442222,-3.931179919,0.6359764059,152.800369,4.494149369,
860684444,-3.743651803,0.6498564142,154.3517523,4.711942417,
860926666,-3.421378499,0.6744209848,153.5499195,5.142902051,
861168888,-3.395592201,0.676426152,151.505904,5.180969235,
861411111,-3.628858492,0.6585019652,150.4843386,4.856549076,
861653333,-3.816886344,0.6444002242,151.2046064,4.624300508,
861895555,-3.868848378,0.6405567044,150.9931551,4.564159979,
862137777,-4.181172302,0.6179329944,153.2286951,4.234683892,
862380000,-3.702046979,0.6529766494,156.273088,4.763300932,
862622222,-3.283604658,0.6852038068,154.3034424,5.353316981,
862864444,-3.286826567,0.6849496872,152.0862107,5.348192395,
863106666,-3.390359607,0.6768337705,150.4855373,5.188765464,
863348888,-3.960339818,0.6338449129,149.7909556,4.462166361,
863591111,-3.991461943,0.6315778679,155.0064683,4.428555523,
863833333,-3.352305427,0.6798055856,153.7194997,5.24620515,
864075555,-3.664211065,0.6558272332,151.9483235,4.811035017,
864317777,-3.734330982,0.6505541489,154.6603937,4.72334739,
864560000,-3.307504688,0.6833209966,155.5286713,5.315543432,
864802222,-2.989530169,0.7087996453,154.0968027,5.868123503,
865044444,-2.994607534,0.7083854352,151.6458523,5.858368002,
865286666,-3.073785645,0.701957337,151.4039106,5.7104487,
865528888,-2.998431702,0.7080736205,150.1970051,5.851042387,
865771111,-2.990177272,0.7087468413,148.6129876,5.866878317,
866013333,-3.309245457,0.6831840635,145.9593599,5.31281375,
866255555,-3.919134435,0.6368589819,147.7544196,4.507502321,
866497777,-3.76462979,0.6482887878,150.1770509,4.686483485,
866740000,-3.750555219,0.6493401231,149.086459,4.703532488,
866982222,-4.029668327,0.6288058648,151.308588,4.388016163,
867224444,-3.548328226,0.6646355831,152.7844509,4.963661913,
867466666,-3.529080507,0.6661100323,150.3190053,4.989997286,
867708888,-3.854876856,0.6415878888,150.7476912,4.580168575,
867951111,-3.868994377,0.6405459375,152.7435504,4.563993313,
868193333,-3.750573424,0.6493387622,154.2773347,4.703510352,
868435555,-3.50304106,0.6681099613,155.1537099,5.02609228,
868677777,-3.354128548,0.6796629131,155.6257843,5.243423199,
868920000,-3.015135921,0.7067132013,156.366852,5.819263632,
869162222,-2.642630373,0.7376808023,155.1621562,6.624299013,
869404444,-2.5346648,0.7469073962,153.164106,6.902245936,
869646666,-2.579646614,0.7430493683,151.9445578,6.783596353,
869888888,-2.5714777,0.7437485208,152.0489547,6.804832995,
870131111,-2.405997503,0.7580539671,151.2050863,7.266306233,
870373333,-2.465637765,0.7528667406,150.3202468,7.092799832,
870615555,-2.284993166,0.7686884254,150.8959403,7.6463464,
870857777,-2.092833106,0.7858838149,148.8352235,8.340723119,
871100000,-2.25114829,0.7716894901,147.4213429,7.759999709,
871342222,-2.185570542,0.777537731,147.3847724,7.990288596,
871584444,-2.149594719,0.7807648695,146.2373124,8.122625538,
871826666,-2.076584311,0.787355353,145.2142582,8.405362553,
872068888,-2.04232697,0.7904668317,142.8509441,8.545028198,
872311111,-2.38705558,0.7597089119,139.8621984,7.323238353,
872553333,-3.008276656,0.7072715146,140.4134562,5.832269833,
872795555,-3.161422688,0.6949104868,143.0332513,5.555453116,
873037777,-3.057391192,0.7032835194,145.0002159,5.740441233,
873280000,-2.72638788,0.7306015782,144.9681787,6.423948464,
873522222,-2.625070402,0.7391736553,142.7987669,6.667937079,
873764444,-3.091716429,0.7005097406,140.7100817,5.678013515,
874006666,-3.479511261,0.6699223037,144.4635524,5.059179467,
874248888,-3.040181001,0.7046783844,145.4991283,5.772277727,
874491111,-3.264764162,0.6866916901,144.424446,5.383488522,
874733333,-3.209196309,0.6910988727,148.3558716,5.474563617,
874975555,-2.805037345,0.7240159483,148.0675132,6.246795559,
875217777,-2.690950328,0.7335884477,147.7424684,6.507181964,
875460000,-2.464556723,0.7529604479,147.6060089,7.095869602,
875702222,-2.389036244,0.7595356934,146.4967303,7.317242705,
875944444,-2.352391547,0.7627468498,146.4337948,7.429814309,
876186666,-2.174784019,0.7785039116,146.0024716,8.029504831,
876428888,-2.14366431,0.7812981294,144.7545489,8.144869198,
876671111,-2.183573655,0.7777165075,145.2285831,7.997519239,
876913333,-1.892462304,0.8042237323,145.1183179,9.215742817,
877155555,-1.719797559,0.8203706643,143.4799266,10.13403884,
877397777,-1.660018157,0.8260362229,141.6106671,10.49664622,
877640000,-1.735500893,0.8188888454,139.7902726,10.04294214,
877882222,-1.872316058,0.8060912317,138.8079405,9.314128739,
878124444,-1.951613232,0.798765573,137.8333736,8.938657268,
878366666,-2.217305323,0.7747021011,136.6016054,7.877135604,
878608888,-2.421080754,0.7567387309,138.4036191,7.221612948,
878851111,-2.319110744,0.7656749922,138.500929,7.535153882,
879093333,-2.278416447,0.7692706757,139.2268107,7.668165637,
879335555,-2.041238638,0.7905658825,138.5865399,8.549542471,
879577777,-2.020636253,0.7924432809,136.5830285,8.635920284,
879820000,-2.229558894,0.773609965,135.5414551,7.834311103,
880062222,-2.395855167,0.7589396482,135.796838,7.296677513,
880304444,-2.318725287,0.7657089716,136.3846723,7.536391742,
880546666,-2.273607985,0.7696966577,135.3968171,7.684198763,
880788888,-2.317536615,0.7658137668,134.2791449,7.540211663,
881031111,-2.573573144,0.7435691154,133.0235886,6.79937254,
881273333,-2.978590612,0.7096929147,134.5035723,5.889256587,
881515555,-2.739819401,0.7294726775,137.5001291,6.392968597,
881757777,-2.457795775,0.7535467676,136.9058042,7.115129921,
882000000,-2.3865246,0.7597553553,135.7598897,7.324847376,
882242222,-2.396800997,0.7588570097,135.248799,7.293834284,
882484444,-2.325425106,0.7651185734,135.0943851,7.514934659,
882726666,-2.220394096,0.7744266597,133.6294583,7.86629598,
882968888,-2.34025635,0.7638132405,132.1088559,7.467875187,
883211111,-2.55068655,0.7455309414,131.0541009,6.859501706,
883453333,-2.837326478,0.7213294707,131.3580023,6.176934012,
883695555,-2.998601954,0.7080597417,132.6285898,5.85071669,
883937777,-2.889125926,0.7170405288,134.7163488,6.068150048,
884180000,-2.594718214,0.7417611603,134.8318313,6.744768379,
884422222,-2.395861102,0.7589391296,133.3928788,7.296659665,
884664444,-2.412132078,0.757518766,131.376913,7.248060963,
884906666,-2.673073436,0.73509984,129.9289929,6.550014314,
885148888,-3.028304763,0.7056425518,130.6995463,5.794460315,
885391111,-2.974267438,0.7100462336,133.3259891,5.89765139,
885633333,-2.59843975,0.7414434151,133.1999571,6.735250683,
885875555,-2.511300179,0.7489192454,131.3618082,6.965564717,
886117777,-2.56476578,0.7443234659,129.9661443,6.822383885,
886360000,-2.743446179,0.729168151,128.6201685,6.384655857,
886602222,-3.065231068,0.7026490228,128.4181111,5.726058272,
886844444,-3.228147101,0.6895926834,130.117379,5.443147094,
887086666,-3.199517028,0.6918694407,130.9587112,5.490755102,
887328888,-3.161337884,0.6949172716,132.1025135,5.555598903,
887571111,-2.917575438,0.714695797,132.6755318,6.010061467,
887813333,-2.717188181,0.731375808,131.3767456,6.445345802,
888055555,-2.773772727,0.7266267195,129.4793024,6.31600395,
888297777,-3.019013821,0.7063977528,129.0194738,5.811936962,
888540000,-3.108991496,0.6991179054,129.4106644,5.647122033,
888782222,-3.254901978,0.6874718205,129.5762174,5.399422935,
889024444,-3.246883873,0.6881067314,130.8773612,5.412450031,
889266666,-3.166539523,0.6945012374,131.0822062,5.54667136,
889508888,-3.069907472,0.7022708248,130.5538372,5.717514326,
889751111,-3.247985758,0.6880194443,129.6425859,5.410655931,
889993333,-3.383611211,0.6773598327,130.9710164,5.198856195,
890235555,-3.287415474,0.6849032489,131.5219017,5.347256812,
890477777,-3.322929609,0.6821085912,131.7793113,5.291456594,
890720000,-3.262875394,0.6868410292,132.8337669,5.386532676,
890962222,-3.035937984,0.7050227006,132.9792825,5.78018276,
891204444,-2.9591983,0.711279161,131.5885038,5.927106499,
891446666,-3.069449596,0.7023078459,130.9740917,5.718349719,
891688888,-3.15550727,0.6953839082,130.7242409,5.565641323,
891931111,-3.367422036,0.6786235054,130.9725112,5.223230491,
892173333,-3.47519353,0.6702554029,132.7106132,5.065300288,
892415555,-3.345619895,0.6803290336,134.5643055,5.256433052,
892657777,-3.068186567,0.702409977,135.6740097,5.720655417,
892900000,-2.820864125,0.7226979016,134.9749061,6.21235076,
893142222,-2.757270079,0.7280085771,134.5432074,6.353173048,
893384444,-2.632238637,0.7385638865,134.46716,6.650052523,
893626666,-2.542711205,0.746215799,133.8252956,6.880711218,
893868888,-2.507851999,0.7492166152,133.4201058,6.975009993,
894111111,-2.457951632,0.7535332463,133.3175995,7.11468472,
894353333,-2.370510084,0.7611574383,132.9414128,7.373716918,
894595555,-2.316112107,0.7659393725,132.6806418,7.544794659,
894837777,-2.211363592,0.7752322306,132.2239471,7.89807291,
895080000,-2.183175121,0.7777521923,131.3053382,7.998963907,
895322222,-2.195179894,0.776678003,130.8412928,7.955678468,
895564444,-2.204208411,0.7758711073,130.4325163,7.92343676,
895806666,-2.18885754,0.7772435434,130.3817874,7.978415396,
896048888,-2.114362466,0.783938289,129.9591486,8.256614653,
896291111,-2.119691433,0.7834574746,129.2008479,8.236061123,
896533333,-2.156273004,0.7801647967,128.7292577,8.097723976,
896775555,-2.226692952,0.7738652626,128.6181175,7.844284708,
897017777,-2.206301324,0.7756841794,129.0468998,7.91600064,
897260000,-2.135999538,0.781987882,128.9549223,8.173801982,
897502222,-2.073044513,0.7876762927,128.6113079,8.419579307,
897744444,-2.100354762,0.7852035635,128.1903254,8.311141437,
897986666,-2.080716206,0.7869808956,128.6543347,8.388829256,
898228888,-1.93116855,0.8006479067,128.3749151,9.032500621,
898471111,-1.926660381,0.8010635685,127.6746959,9.05346273,
898713333,-1.906382496,0.8029358984,127.6443646,9.148981898,
898955555,-1.803823791,0.8124727623,127.5213102,9.665117372,
899197777,-1.704216679,0.8218435783,126.692405,10.22608987,
899440000,-1.737651326,0.8186861319,125.8754106,10.03059584,
899682222,-1.743212784,0.8181621059,125.6439357,9.998807538,
899924444,-1.716016212,0.8207278853,125.189297,10.15622473,
900166666,-1.697992496,0.8224327107,124.6830948,10.26333576,
900408888,-1.699117506,0.8223261947,124.1147359,10.25658336,
900651111,-1.719406487,0.8204076015,123.6131812,10.1363288,
900893333,-1.764902524,0.8161216028,123.2051992,9.876753499,
901135555,-1.827522006,0.8102590672,123.2008306,9.540688139,
901377777,-1.789377101,0.8138252212,123.7143783,9.742593671,
901620000,-1.658023117,0.8262259748,123.1711833,10.50919994,
901862222,-1.692092032,0.8229915921,122.4153731,10.29889831,
902104444,-1.696983884,0.8225282177,122.3596678,10.26939716,
902346666,-1.674267769,0.8246821824,122.1938532,10.40785362,
902588888,-1.614349641,0.830390779,121.8567336,10.79181172,
902831111,-1.571569678,0.834490729,121.3575378,11.08391522,
903073333,-1.58853773,0.8328621266,120.7176151,10.96616876,
903315555,-1.592451896,0.8324868943,120.4411851,10.93936434,
903557777,-1.603186003,0.8314587343,120.0497419,10.86653009,
903800000,-1.598828876,0.8318759259,119.9395883,10.89597629,
904042222,-1.555918773,0.8359957341,119.4792502,11.19480475,
904284444,-1.583339353,0.8333607315,118.8696099,11.00197299,
904526666,-1.608297756,0.8309695546,118.7570553,10.83218795,
904768888,-1.586532868,0.8330543885,118.5250134,10.97994953,
905011111,-1.586106699,0.833095263,118.2176633,10.98288338,
905253333,-1.584121865,0.8332856573,118.0481055,10.99656831,
905495555,-1.544242513,0.8371203014,117.7997946,11.27900111,
905737777,-1.519550681,0.8395034127,117.194482,11.46132416,
905980000,-1.522950995,0.8391748319,116.8618799,11.43586451,
906222222,-1.492011749,0.842169313,116.4071843,11.67180697,
906464444,-1.459531753,0.8453244145,115.8755956,11.93028886,
906706666,-1.445827942,0.8466591435,114.8727839,12.04283833,
906948888,-1.545816666,0.836968603,113.8751073,11.26757568,
907191111,-1.685769772,0.8235908469,113.5833136,10.33728021,
907433333,-1.739411419,0.8185202516,113.9276293,10.0205134,
907675555,-1.71749639,0.8205880355,113.9129605,10.14752857,
907917777,-1.7094516,0.8213484086,113.8120321,10.19497444,
908160000,-1.683729341,0.8237843421,113.4882717,10.34972921,
908402222,-1.681942693,0.8239538082,112.9375305,10.36065472,
908644444,-1.706584503,0.8216195696,112.5893157,10.21199223,
908886666,-1.753783261,0.8171670319,112.2727792,9.938946191,
909128888,-1.724961207,0.8198831097,112.451232,10.10390034,
909371111,-1.64791532,0.8271880162,111.7758358,10.57327146,
909613333,-1.67260835,0.824839751,110.7547606,10.41811576,
909855555,-1.785069113,0.8142289587,110.2081931,9.765940623,
910097777,-1.837841062,0.8092970306,110.2247641,9.487513678,
910340000,-1.886806572,0.8047475652,110.0073013,9.243150115,
910582222,-1.860202616,0.8072162001,110.4071146,9.374315689,
910824444,-1.771864127,0.8154677563,109.6138705,9.838214286,
911066666,-1.879831043,0.8053941075,108.6642128,9.2771811,
911308888,-1.994222534,0.7948567622,108.8005281,8.74928553,
911551111,-1.963905654,0.7976359456,109.2275557,8.883178147,
911793333,-1.921200884,0.8015672335,109.0262725,9.078980582,
912035555,-1.8582135,0.8074010781,108.7270358,9.38427412,
912277777,-1.810567341,0.8118422197,107.7280884,9.629377091,
912520000,-1.919599264,0.8017150508,106.7602472,9.086494249,
912762222,-2.042762474,0.7904271993,106.7166454,8.543223135,
913004444,-2.119371642,0.78348632,106.9146228,8.23729161,
913246666,-2.089620017,0.7861745833,107.7606585,8.35342501,
913488888,-1.898498418,0.8036650446,108.0053972,9.186673055,
913731111,-1.725080384,0.8198718604,106.4256821,10.10320688,
913973333,-1.907426848,0.8028393629,104.7914198,9.144012666,
914215555,-2.007451852,0.793647052,105.5527836,8.692131948,
914457777,-1.945331363,0.7993434707,105.3864866,8.967280938,
914700000,-1.902782639,0.8032687432,104.873814,9.166152715,
914942222,-1.925116124,0.8012060016,104.3335546,9.060665897,
915184444,-1.9408847,0.7997527922,103.9488687,8.987654869,
915426666,-1.945826839,0.7992978744,103.6555054,8.965016534,
915668888,-1.937493893,0.8000650614,103.3979724,9.003254131,
915911111,-1.884616728,0.8049504798,102.7645487,9.253806305,
916153333,-1.908565709,0.8027341045,101.7917479,9.138599958,
916395555,-2.0395446,0.7907200842,101.1432322,8.55657877,
916637777,-2.069381464,0.7880085448,101.3323373,8.434342521,
916880000,-2.053277299,0.7894709155,100.5052114,8.499875065,
917122222,-2.2468256,0.772073631,99.99973656,7.774763572,
917364444,-2.322674539,0.7653609025,100.6232202,7.523728659,
917606666,-2.343573507,0.7635215946,101.0739762,7.45743186,
917848888,-2.312511864,0.766256915,102.5449501,7.556402855,
918091111,-1.87824836,0.8055408743,102.1385518,9.284937734,
918333333,-1.860968744,0.8071450038,99.87300277,9.370485801,
918575555,-1.969832425,0.7970918685,99.02211914,8.856677431,
918817777,-1.996955831,0.794606674,98.88890233,8.737414742,
919060000,-1.917005863,0.8019544597,98.29861623,9.098687385,
919302222,-1.88894146,0.8045497922,97.17432815,9.23278523,
919544444,-1.928309907,0.800911454,95.74008972,9.045781337,
919786666,-2.059423878,0.7889124432,94.30052777,8.474741337,
920028888,-2.322606687,0.7653668813,93.71187589,7.523945857,
920271111,-2.420556883,0.7567843734,94.14247856,7.223155838,
920513333,-2.453578291,0.7539127454,93.68261002,7.127198638,
920755555,-2.547654991,0.745791193,93.19094122,6.867548034,
920997777,-2.661812933,0.7360534512,92.60052198,6.577291725,
921240000,-2.817925107,0.7229424801,92.06871562,6.218717618,
921482222,-3.036254946,0.7049969737,91.49463261,5.779591467,
921724444,-3.426473874,0.6740254675,92.10962752,5.135448633,
921966666,-3.512449109,0.6673866953,95.47736728,5.012988573,
922208888,-3.278121325,0.685636507,95.82953165,5.362061895,
922451111,-3.136885724,0.6968763303,96.5799675,5.597967101,
922693333,-3.02525389,0.7058904486,94.66015793,5.800187176,
922935555,-3.324846291,0.6819580896,94.41696682,5.288479394,
923177777,-3.364227298,0.6788731544,96.07780522,5.228068525,
923420000,-3.354678982,0.6796198435,97.38651871,5.24258388,
923662222,-2.92202257,0.71432997,98.65161128,6.001084432,
923904444,-2.577386104,0.7432427727,96.00803814,6.789459408,
924146666,-2.832089844,0.7217644839,93.23920471,6.188154942,
924388888,-3.089147131,0.700716983,94.34984446,5.682637792,
924631111,-3.048581498,0.7039971891,95.24700042,5.756692594,
924873333,-2.65755493,0.7364143683,95.6594302,6.587667003,
925115555,-2.556394208,0.7450412003,93.20145978,6.844404672,
925357777,-2.628834303,0.7388534148,92.06338409,6.658533993,
925600000,-2.608179573,0.740612472,90.90646403,6.710470952,
925842222,-2.667394454,0.7355806178,89.27627577,6.563742051,
926084444,-2.807256374,0.7238310038,88.08818619,6.241942534,
926326666,-2.980874633,0.7095063201,87.45569349,5.884831369,
926568888,-3.004311496,0.707594462,87.32164124,5.839815735,
926811111,-2.907609326,0.7155163032,85.93176316,6.030279845,
927053333,-3.053473878,0.7036007701,83.17933855,5.747655857,
927295555,-3.416684828,0.6747855261,81.14791198,5.149787788,
927537777,-3.91957146,0.6368269396,80.14459661,4.507016401,
927780000,-4.484038466,0.5967577622,81.0741551,3.959797889,
928022222,-4.584419008,0.5899008876,83.49314408,3.876869857,
928264444,-4.818429284,0.5742202921,83.69932603,3.697264719,
928506666,-4.956297042,0.5651778694,85.71656623,3.599581896,
928748888,-5.124735395,0.5543234231,86.88337538,3.487559149,
928991111,-5.17270561,0.5512704577,90.61342475,3.4570277,
929233333,-4.717625065,0.5809232345,92.60914489,3.772395333,
929475555,-4.208049967,0.6160238146,93.93836171,4.208656359,
929717777,-3.55885054,0.6638309137,90.76796572,4.949387024,
929960000,-3.589281851,0.6615092288,85.82792646,4.908580588,
930202222,-4.052566655,0.6271503475,83.04096995,4.364092434,
930444444,-4.434871147,0.6001453461,83.09466908,4.001817487,
930686666,-4.632229165,0.5866627879,83.05159591,3.838664271,
930928888,-5.025914028,0.560666101,83.75635729,3.552346188,
931171111,-4.855310943,0.5717872314,87.05668661,3.670575346,
931413333,-4.463589941,0.5981643183,84.58883581,3.977158802,
931655555,-4.813712766,0.5745321837,81.51521076,3.700708076,
931897777,-5.414208019,0.53615406,82.10330033,3.311776449,
932140000,-5.459551574,0.5333624307,85.85713657,3.285981523,
932382222,-5.089226383,0.5565942056,85.25736451,3.510540966,
932624444,-5.314465537,0.5423463518,83.34303591,3.370117026,
932866666,-5.407117748,0.5365919,83.61587388,3.315850328,
933108888,-5.770814658,0.5145875411,81.96074103,3.120207389,
933351111,-6.269312396,0.4858859938,85.07631298,2.890187732,
933593333,-6.012484154,0.500467399,86.59906456,3.003742691,
933835555,-6.171484527,0.4913893884,85.4762845,2.932281306,
934077777,-6.463055718,0.4751680312,87.36602554,2.810743474,
934320000,-6.682912457,0.4632915479,88.43786526,2.726417931,
934562222,-6.813147236,0.4563968499,92.60033688,2.679154544,
934804444,-6.430062009,0.4769764089,95.65856434,2.823919292,
935046666,-5.9285183,0.5053288401,95.30082258,3.04308996,
935288888,-6.057791972,0.4978636301,93.49443131,2.982981756,
935531111,-6.431086882,0.4769201325,97.22990164,2.823507889,
935773333,-5.597024485,0.5249872737,100.565872,3.21041351,
936015555,-5.073617005,0.5575953582,98.212465,3.520748227,
936257777,-4.943967275,0.5659807186,95.59472496,3.608090207,
936500000,-5.007688072,0.5618438047,93.9360284,3.564582269,
936742222,-5.287603306,0.544026224,92.27931789,3.386217158,
936984444,-5.673520069,0.5203840737,93.58664275,3.17000331,
937226666,-5.607701722,0.5243423231,97.42076436,3.204704554,
937468888,-4.986653912,0.563206041,98.58520971,3.578817904,
937711111,-4.533242145,0.5933868159,95.2996825,3.918679664,
937953333,-4.872093518,0.5706835105,92.40980067,3.658567861,
938195555,-5.055587119,0.5587539986,93.5858427,3.532618978,
938437777,-4.938507505,0.5663365942,93.60581277,3.611871726,
938680000,-5.085926618,0.5568056957,93.7480656,3.512693373,
938922222,-4.650773071,0.5854116306,94.06507724,3.824062003,
939164444,-4.793266669,0.5758861933,90.75427587,3.715715377,
939406666,-5.029706535,0.5604213517,91.86267664,3.549811524,
939648888,-4.967620456,0.5644415518,91.01125545,3.591806239,
939891111,-5.215532493,0.5485590386,89.6589434,3.430258154,
940133333,-5.699945286,0.518803307,92.61352558,3.15630454,
940375555,-5.133199415,0.5537835223,95.9425988,3.482129415,
940617777,-4.781825166,0.5766452802,92.90211311,3.724170787,
940860000,-5.069644152,0.557850456,92.16079511,3.523356469,
941102222,-5.065938812,0.5580884818,92.42085119,3.525792874,
941344444,-5.258332088,0.5458626705,92.16995971,3.403954201,
941586666,-5.539090822,0.5285005686,95.3403007,3.241786664,
941828888,-4.873471884,0.5705929558,99.65661758,3.657585447,
942071111,-3.997807797,0.6311166098,98.39118469,4.421767564,
942313333,-3.484231046,0.6695583766,93.55618461,5.052506277,
942555555,-3.610269549,0.6599127549,88.72334596,4.880843898,
942797777,-3.836844917,0.6429212111,85.71350449,4.60100477,
943040000,-4.1854791,0.6176266754,83.04423817,4.230490391,
943282222,-4.729673782,0.5801179597,81.46275065,3.76324255,
943524444,-5.270665545,0.5450881274,83.14501225,3.396455931,
943766666,-5.226986942,0.5478361075,85.40549045,3.423174944,
944008888,-5.127681862,0.5541354149,84.53612823,3.485666875,
