% Model:              emptyRoomLowRes_9.10.21_v5.6_PaulsRoom.mph
% Version:            COMSOL 5.6.0.401
% Date:               Sep 13 2021, 09:47
% Table:              Table 5 - Surface Average 1
% freq (MHz)             abs(emw.Ex) (V/m)
131.72344689378758       6.377228433294044
132.26452905811624       7.034400577135632
132.8056112224449        7.7764472727030585
133.34669338677355       8.705572497257783
133.8877755511022        9.883993262287742
134.42885771543084       11.445377184119
134.96993987975952       13.641081232589995
135.51102204408818       16.97152630380333
136.05210420841684       22.670527125206682
136.59318637274546       34.61544962764517
137.13426853707415       75.81801206845715
137.6753507014028        327.87143733576863
138.21643286573143       50.166097982139775
138.75751503006012       27.697926549407633
139.29859719438878       18.26317414505311
139.83967935871743       13.635528718204295
140.38076152304606       10.785506336178953
140.92184368737475       8.86459153106516
141.4629258517034        7.486779449116579
142.00400801603206       6.438825846241409
142.5450901803607        5.643063611001971
143.08617234468937       4.973044593879101
143.62725450901803       4.434662545708832
144.1683366733467        3.985603766872334
144.70941883767532       3.59116206068549
145.250501002004         3.2636728249542095
145.79158316633266       2.993519022662411
146.3326653306613        2.7097144637210255
146.87374749498994       2.495325286810315
147.41482965931863       2.2966796938743568
147.95591182364728       2.0909405881078205
148.49699398797594       1.9500363629808914
149.03807615230457       1.7975351879033812
149.57915831663325       1.66733123349818
150.1202404809619        1.538015547536004
150.66132264529054       1.421857238335128
151.20240480961922       1.3130515979647803
151.74348697394788       1.210165698953632
152.28456913827654       1.1206280831030042
152.82565130260517       1.5795856017880978
153.36673346693385       1.1015309125118884
153.9078156312625        0.9185621471389348
154.44889779559117       0.8275786147320041
154.9899799599198        0.7619911456706889
155.53106212424848       0.6958949990735284
156.07214428857714       0.6054210835269935
156.6132264529058        0.5485368291031552
157.15430861723442       0.4667814767003205
157.6953907815631        0.5802740711495993
158.2364729458918        0.43138333306973364
158.77755511022045       0.3867422808849055
159.31863727454908       0.39517434459675016
159.85971943887776       0.3002438041829429
160.40080160320642       0.2770657416779917
160.94188376753505       0.256815795013718
161.48296593186373       0.24472038047244962
162.0240480961924        0.25901404664178834
162.56513026052104       12.235440277344866
163.10621242484967       0.26745350995788364
163.64729458917836       0.25522736535909774
164.18837675350701       0.2534994095801176
164.72945891783567       0.33643247618571187
165.2705410821643        0.34084236319942623
165.81162324649299       0.35945276353242994
166.35270541082164       0.37807772341486723
166.8937875751503        0.39261113730979896
167.43486973947893       0.39232919228546215
167.9759519038076        0.3568399144718441
168.51703406813627       0.34000528734633295
169.05811623246493       19.117757032144898
169.59919839679355       1.5676751544625205
170.14028056112224       1.2659468775395288
170.6813627254509        1.20157223962054
171.22244488977952       1.2098379576762464
171.76352705410818       1.2487766162548453
172.30460921843687       1.301280353532662
172.84569138276552       1.3706335433065269
173.38677354709415       1.450177076280773
173.92785571142284       2.8800204336903685
174.4689378757515        1.6109195915783387
175.01002004008015       1.6952386661850591
175.55110220440878       2.783960457091575
176.09218436873746       2.001564327021748
176.63326653306612       2.1176552143975296
177.17434869739478       2.20766823610752
177.7154308617234        2.511214082750383
178.2565130260521        2.6519805787713193
178.79759519038075       2.862723508994019
179.3386773547094        3.0276202839360997
179.87975951903803       3.3018715575600925
180.42084168336672       3.5837105588061453
180.96192384769537       3.9221766032578254
181.50300601202403       4.286092259058414
182.04408817635266       4.64965573714799
182.58517034068137       5.251400040810352
183.12625250501003       5.850625546457826
183.66733466933866       6.5796265395640035
184.20841683366734       7.486912614455741
184.749498997996         8.624164698912566
185.29058116232466       10.102283079008764
185.83166332665328       12.094800120042889
186.37274549098197       14.932499637270793
186.91382765531063       19.282888832933992
187.45490981963928       26.781447091781533
187.9959919839679        42.76157660894477
188.5370741482966        100.02926314406825
189.07815631262525       351.90150343099793
189.6192384769539        66.05452670949457
190.16032064128254       37.16185760955422
190.70140280561122       26.213129119981765
191.24248496993988       20.45225647539925
191.78356713426854       16.902041398081476
192.32464929859717       14.52964224691274
192.86573146292585       12.820240691365752
193.4068136272545        11.535395890908234
193.94789579158314       10.539061828884094
194.4889779559118        9.755631011648793
195.03006012024048       9.209744956034742
195.57114228456913       8.531429032571335
196.11222444889776       7.953466914034518
196.65330661322645       7.769760421189824
197.1943887775551        7.462882297526008
197.73547094188376       7.205972556114302
198.2765531062124        6.988909200889604
198.81763527054107       6.81029807874738
199.35871743486973       6.667853618715873
199.8997995991984        8.264483758518587
200.44088176352702       6.446781688325898
200.9819639278557        6.356689157363525
201.52304609218436       6.526571497218994
202.06412825651302       6.30589500325961
202.60521042084164       6.29672412220874
203.14629258517033       6.3117798374322795
203.68737474949899       6.349316743545733
204.2284569138276        6.412483349906555
204.76953907815627       6.502682527198926
205.31062124248496       6.608517344880182
205.8517034068136        6.745318384649979
206.39278557114224       6.975902457669884
206.9338677354709        7.209091951481388
207.47494989979958       7.542632137129065
208.01603206412824       7.922424283771138
208.55711422845687       3.727116125005829
209.09819639278555       8.446979623277343
209.6392785571142        9.824443799505737
210.1803607214429        6.234220985549267
210.72144288577152       11.105768738124027
211.2625250501002        10.811323206489782
211.80360721442887       13.19529745950446
212.34468937875752       15.636161761934071
212.88577154308615       26.211618598264874
213.42685370741484       38.628745749527624
213.9679358717435        115.14495876098644
214.50901803607212       84.26319352765903
215.05010020040078       27.499693283846987
215.59118236472946       15.024580955500445
216.13226452905812       9.455580023722336
216.67334669338675       6.1973723294618885
217.2144288577154        4.046339491472637
217.7555110220441        2.5437866178549995
218.29659318637275       1.5943657761892944
218.83767535070137       1.7123588227864783
219.37875751503006       3.011604428519984
219.91983967935872       4.9385912677023915
220.46092184368737       8.934737624688923
221.002004008016         18.01375343889514
221.5430861723447        79.11251889276171
222.08416833667334       47.54078552256076
222.625250501002         19.104319510007024
223.16633266533063       12.392017889595522
223.7074148296593        9.328946985854124
224.24849699398797       7.507354858192866
224.78957915831663       6.336716093026214
225.33066132264526       5.478461165638604
225.87174348697394       4.828069390453279
226.4128256513026        4.294154991144761
226.95390781563123       4.289783003719621
227.49498997995988       3.672346429440448
228.03607214428857       3.3067520679422935
228.57715430861722       3.0280744733939717
229.11823647294585       2.8406320102094806
229.6593186372745        2.6707146369060673
230.2004008016032        2.508150411395909
230.74148296593185       2.3620755837098995
231.28256513026048       2.2427756456005157
231.82364729458916       2.253768942416621
232.36472945891782       1.9621220721059902
232.90581162324648       1.8860050804084212
233.4468937875751        1.8094997396177515
233.9879759519038        1.7497859436104761
234.52905811623245       1.7429474551308337
235.0701402805611        3.2828569360082676
235.61122244488973       36.498839952493526
236.15230460921842       1.541529359500198
236.69338677354708       1.4434451901551053
237.2344689378757        1.341724190532963
237.7755511022044        1.2581196405628774
238.31663326653307       1.1650505288067952
238.85771543086173       0.9579164631470399
239.39879759519036       1.1544945758484786
239.93987975951902       1.0550762754984881
240.4809619238477        1.2076316756779883
241.02204408817636       1.0062897322402875
241.563126252505         0.715187966771882
242.10420841683367       3.999233408789903
242.64529058116233       1.5170151685345787
243.18637274549098       1.4965914295997085
243.7274549098196        1.3791007476812234
244.2685370741483        0.716089187457867
244.80961923847696       1.2115090689694623
245.3507014028056        1.115707018347132
245.89178356713424       1.7344085846701824
246.43286573146293       2.199809068137148
246.97394789579158       2.183992345578857
247.5150300601202        1.543119955101828
248.05611222444887       1.5037725699274882
248.59719438877755       1.620260869494028
249.1382765531062        3.210431586790365
249.67935871743484       3.311360397577064
250.2204408817635        2.3776704539194626
250.76152304609218       42.73625352288505
251.30260521042084       1.6549867752830867
251.84368737474946       1.0571458516455452
252.38476953907812       3.3890696534734785
252.9258517034068        2.0015251176812017
253.46693386773546       1.985211299593006
254.0080160320641        1.7422028059191235
254.54909819639278       2.601753494263268
255.09018036072143       7.546713245432528
255.6312625250501        3.239763388705999
256.17234468937875       1.1765388440572184
256.7134268537074        0.847226161656115
257.25450901803606       0.7892243434377932
257.7955911823647        0.7994148075425314
258.3366733466934        0.8421255770660009
258.87775551102203       0.9173915006057937
259.4188376753507        0.9168450436096557
259.95991983967934       1.1969136822609359
260.501002004008         0.8810928144707103
261.04208416833666       0.967884553634987
261.5831663326653        1.0216014487371134
262.12424849699397       1.0963932918857375
262.6653306613226        5.241869339254298
263.2064128256513        13.342585813711121
263.74749498997994       3.394685625382974
264.2885771543086        1.3426247425301294
264.82965931863725       1.2551284594589176
265.3707414829659        1.3174293263242247
265.91182364729457       1.4611312692968506
266.4529058116233        1.4106669200282753
266.9939879759519        1.69327906280939
267.5350701402806        1.5473563228359857
268.0761523046092        3.432519230210684
268.6172344689379        1.6583123960197592
269.1583166332665        1.7458595533998649
269.69939879759517       3.050563075514252
270.2404809619238        2.01675425237182
270.78156312625254       2.1848690762745835
271.3226452905811        2.3838472403714386
271.86372745490985       2.7875698571370227
272.40480961923845       2.4026639297410846
272.94589178356716       2.6686935793026887
273.48697394789576       4.573718192162639
274.0280561122244        5.754615300735645
274.5691382765531        8.013055316559013
275.1102204408818        13.867181647464989
275.65130260521033       31.532816145947837
276.1923847695391        41.17048866581346
276.7334669338677        14.923694339388192
277.27454909819636       7.145874034295469
277.815631262525         4.624518384032728
278.35671342685373       3.679086196545115
278.89779559118233       2.805378138579519
279.43887775551104       2.2170363113637013
279.9799599198396        1.8410457273105936
280.52104208416836       1.4828350590370505
281.06212424849696       1.2357001350799377
281.6032064128256        0.98231448676617
282.14428857715427       21.851138139651713
282.685370741483         1.530746674711145
283.2264529058116        1.1902136737809428
283.7675350701403        1.1811660610746038
284.30861723446884       4.714699218901761
284.8496993987976        1.1575481397823473
285.3907815631262        1.0701962432204148
285.93186372745487       1.1682922817828683
286.4729458917836        1.2912490113108985
287.01402805611224       2.420044194872498
287.5551102204409        1.377493529575629
288.09619238476955       1.688950370895717
288.6372745490982        1.9483785690285607
289.17835671342687       2.586262832312121
289.7194388777555        2.474444671577367
290.2605210420841        2.066535306067359
290.80160320641284       11.438193197750866
291.3426853707415        7.9491705150619305
291.8837675350701        16.038153260372216
292.4248496993988        17.216551725880095
292.96593186372746       53.413888121816846
293.5070140280561        56.84649086982297
294.0480961923848        51.066914031276106
294.5891783567134        23.34343738829247
295.1302605210421        15.52492987911216
295.67134268537075       15.345633570262795
296.21242484969935       10.444228845065707
296.75350701402806       8.714762412130657
297.2945891783567        9.185649704088476
297.8356713426854        7.724380038432444
298.37675350701403       7.231815807924754
298.91783567134263       6.439120954177112
299.45891783567134       6.630880514449867
300                      6.659169326036237
