% Model:              dipoleMoveInBox_6.28.22.mph
% Version:            COMSOL 5.6.0.401
% Date:               Jul 1 2022, 13:05
% Table:              Table 6 - AF
% boxX (m)                                        boxY (m)                                          boxZ (m)                                          freq (MHz)                                        Point average: 20*log10(abs(emw.Ex/emw.Vport_1))  Point average: 20*log10(abs(emw.normE/emw.Vport_1))
0.65                                              0.35                                              0.1                                               57.253626813406704                                14.78467889503448                                 22.337569888344024
0.65                                              0.35                                              0.1                                               57.37868934467233                                 14.751715915297963                                22.34834969430898
0.65                                              0.35                                              0.1                                               57.503751875937965                                14.719076034046248                                22.361017117468602
0.65                                              0.35                                              0.1                                               57.628814407203606                                14.686906734770703                                22.375629163671505
0.65                                              0.35                                              0.1                                               57.753876938469226                                14.655503731069455                                22.392217238879848
0.65                                              0.35                                              0.1                                               57.87893946973487                                 14.642438177424253                                22.417139372016404
0.65                                              0.35                                              0.1                                               58.0040020010005                                  14.641759352573256                                22.448796822030403
0.65                                              0.35                                              0.1                                               58.12906453226613                                 14.63722843540355                                 22.481464394183764
0.65                                              0.35                                              0.1                                               58.25412706353177                                 14.628936602639733                                22.515342799529893
0.65                                              0.35                                              0.1                                               58.379189594797396                                14.617014657617066                                22.550660041684907
0.65                                              0.35                                              0.1                                               58.50425212606303                                 14.601743632231248                                22.58770854283382
0.65                                              0.35                                              0.1                                               58.62931465732866                                 14.583893636105149                                22.626885665980957
0.65                                              0.35                                              0.1                                               58.7543771885943                                  14.56345206994114                                 22.668406641295547
0.65                                              0.35                                              0.1                                               58.879439719859924                                14.539153394063492                                22.71235903010287
0.65                                              0.35                                              0.1                                               59.004502251125565                                14.511532167983368                                22.759166043198846
0.65                                              0.35                                              0.1                                               59.12956478239119                                 14.480890670826241                                22.80924804127097
0.65                                              0.35                                              0.1                                               59.254627313656826                                14.447440456851021                                22.86302170180428
0.65                                              0.35                                              0.1                                               59.37968984492246                                 14.41125754320142                                 22.920897996437667
0.65                                              0.35                                              0.1                                               59.50475237618809                                 14.372213270536156                                22.983288303717757
0.65                                              0.35                                              0.1                                               59.62981490745373                                 14.330767817078998                                23.05079473876763
0.65                                              0.35                                              0.1                                               59.75487743871936                                 14.287524577193821                                23.124092622532398
0.65                                              0.35                                              0.1                                               59.87993996998499                                 14.242496671549736                                23.203766979346664
0.65                                              0.35                                              0.1                                               60.00500250125063                                 14.196028225659806                                23.290516543680482
0.65                                              0.35                                              0.1                                               60.13006503251626                                 14.148901085119322                                23.385210371047158
0.65                                              0.35                                              0.1                                               60.25512756378188                                 14.101687326298578                                23.48891357267792
0.65                                              0.35                                              0.1                                               60.380190095047524                                14.055003563624444                                23.602700272858872
0.65                                              0.35                                              0.1                                               60.50525262631315                                 14.006302710122549                                23.726167613034942
0.65                                              0.35                                              0.1                                               60.630315157578785                                13.955674545155016                                23.860412797053474
0.65                                              0.35                                              0.1                                               60.75537768884442                                 13.904159004250317                                24.00718078006825
0.65                                              0.35                                              0.1                                               60.88044022011005                                 13.852255077705008                                24.168053053886304
0.65                                              0.35                                              0.1                                               61.00550275137569                                 13.79980235143377                                 24.344564388159668
0.65                                              0.35                                              0.1                                               61.13056528264132                                 13.749473336747165                                24.53897706792409
0.65                                              0.35                                              0.1                                               61.25562781390695                                 13.702125041178762                                24.75367831177974
0.65                                              0.35                                              0.1                                               61.38069034517259                                 13.658727420187166                                24.991992453235454
0.65                                              0.35                                              0.1                                               61.50575287643822                                 13.629800556113747                                25.256235061266633
0.65                                              0.35                                              0.1                                               61.63081540770384                                 13.606575847650785                                25.547062767244473
0.65                                              0.35                                              0.1                                               61.75587793896948                                 13.59503717305973                                 25.81306732431806
0.65                                              0.35                                              0.1                                               61.88094047023512                                 13.530308629848996                                26.026986260612183
0.65                                              0.35                                              0.1                                               62.006003001500744                                13.443990553798166                                26.318824123620256
0.65                                              0.35                                              0.1                                               62.131065532766385                                13.764402430315796                                26.68224178506866
0.65                                              0.35                                              0.1                                               62.25612806403201                                 14.640392755554373                                27.411235122780887
0.65                                              0.35                                              0.1                                               62.381190595297646                                14.93118192154996                                 27.6602871384829
0.65                                              0.35                                              0.1                                               62.50625312656328                                 15.1761038521716                                  28.023496578939934
0.65                                              0.35                                              0.1                                               62.63131565782891                                 15.944949462625276                                28.7500413612424
0.65                                              0.35                                              0.1                                               62.75637818909455                                 16.80552672949673                                 29.82534312922693
0.65                                              0.35                                              0.1                                               62.88144072036018                                 16.904849910415862                                30.271875031487482
0.65                                              0.35                                              0.1                                               63.00650325162581                                 17.177361318242664                                31.03776331263821
0.65                                              0.35                                              0.1                                               63.13156578289144                                 17.973008673343593                                32.487927995299785
0.65                                              0.35                                              0.1                                               63.25662831415708                                 21.232171025503536                                34.917609696834695
0.65                                              0.35                                              0.1                                               63.3816908454227                                  27.624513995534794                                39.279288417556
0.65                                              0.35                                              0.1                                               63.506753376688344                                37.23420276636008                                 46.1522569310383
0.65                                              0.35                                              0.1                                               63.63181590795398                                 36.68648291562519                                 46.127876321694146
0.65                                              0.35                                              0.1                                               63.756878439219605                                27.255759869562482                                38.997648741559736
0.65                                              0.35                                              0.1                                               63.881940970485246                                21.30759964574295                                 34.626886939104935
0.65                                              0.35                                              0.1                                               64.00700350175087                                 17.344422910158976                                31.996291925137662
0.65                                              0.35                                              0.1                                               64.13206603301651                                 13.999825340613757                                29.96042015167778
0.65                                              0.35                                              0.1                                               64.25712856428214                                 11.362218475173478                                28.225885289176034
0.65                                              0.35                                              0.1                                               64.38219109554777                                 10.357469045840089                                26.785058399258265
0.65                                              0.35                                              0.1                                               64.50725362681341                                 9.534161973847336                                 25.53150168352685
0.65                                              0.35                                              0.1                                               64.63231615807904                                 9.3275555818936                                   24.318584646289843
0.65                                              0.35                                              0.1                                               64.75737868934468                                 9.83367019757565                                  23.290131358151232
0.65                                              0.35                                              0.1                                               64.8824412206103                                  10.082832001000526                                22.38880009442846
0.65                                              0.35                                              0.1                                               65.00750375187594                                 10.595980783698831                                21.63420992611776
0.65                                              0.35                                              0.1                                               65.13256628314157                                 11.215470029186822                                21.013392094246914
0.65                                              0.35                                              0.1                                               65.25762881440721                                 11.667767861371786                                20.481614295870855
0.65                                              0.35                                              0.1                                               65.38269134567284                                 12.02213533111931                                 19.98510629590879
0.65                                              0.35                                              0.1                                               65.50775387693847                                 12.292076344778293                                19.557070411430008
0.65                                              0.35                                              0.1                                               65.6328164082041                                  12.55266215156792                                 19.19114454700898
0.65                                              0.35                                              0.1                                               65.75787893946973                                 12.521256866991447                                18.6744332908419
0.65                                              0.35                                              0.1                                               65.88294147073537                                 12.48615701560571                                 18.220301635162116
0.65                                              0.35                                              0.1                                               66.008004002001                                   12.445303523183417                                17.820160756046086
0.65                                              0.35                                              0.1                                               66.13306653326663                                 12.396705012505155                                17.464754512688778
0.65                                              0.35                                              0.1                                               66.25812906453227                                 12.338409727165933                                17.14533839432925
0.65                                              0.35                                              0.1                                               66.3831915957979                                  12.269326962722458                                16.854652055641708
0.65                                              0.35                                              0.1                                               66.50825412706354                                 12.189339051576006                                16.587090744768837
0.65                                              0.35                                              0.1                                               66.63331665832916                                 12.099827812609975                                16.339204544840033
0.65                                              0.35                                              0.1                                               66.75837918959479                                 12.00498638580874                                 16.11078495380274
0.65                                              0.35                                              0.1                                               66.88344172086043                                 11.910969273710869                                15.904672758815337
0.65                                              0.35                                              0.1                                               67.00850425212607                                 11.812127842302246                                15.715404321466877
0.65                                              0.35                                              0.1                                               67.1335667833917                                  11.662032019340023                                15.513725061120192
0.65                                              0.35                                              0.1                                               67.25862931465733                                 11.61177884990383                                 15.42973977628008
0.65                                              0.35                                              0.1                                               67.38369184592295                                 11.369521036831946                                15.172150831556594
0.65                                              0.35                                              0.1                                               67.5087543771886                                  10.810516717972543                                14.841778139959056
0.65                                              0.35                                              0.1                                               67.63381690845424                                 10.737737869531705                                14.62456254800318
0.65                                              0.35                                              0.1                                               67.75887943971985                                 10.589872158355465                                14.43780652027389
0.65                                              0.35                                              0.1                                               67.88394197098549                                 10.457773607972868                                14.33685173372412
0.65                                              0.35                                              0.1                                               68.00900450225113                                 10.272293904133784                                14.439886452120065
0.65                                              0.35                                              0.1                                               68.13406703351676                                 9.78098171990376                                  13.801959810852948
0.65                                              0.35                                              0.1                                               68.2591295647824                                  9.978978953847598                                 13.744166875098063
0.65                                              0.35                                              0.1                                               68.38419209604803                                 10.104894997141743                                13.725672862632958
0.65                                              0.35                                              0.1                                               68.50925462731365                                 10.208008245312138                                13.754568004498667
0.65                                              0.35                                              0.1                                               68.6343171585793                                  10.30027503042157                                 13.80731466996493
0.65                                              0.35                                              0.1                                               68.75937968984492                                 10.404210538113682                                13.892779139493141
0.65                                              0.35                                              0.1                                               68.88444222111056                                 10.528995131838494                                14.008894128627736
0.65                                              0.35                                              0.1                                               69.00950475237619                                 10.675807927147368                                14.151438597781379
0.65                                              0.35                                              0.1                                               69.13456728364181                                 10.843066333778953                                14.31749449363886
0.65                                              0.35                                              0.1                                               69.25962981490746                                 11.028550019881035                                14.504678235457153
0.65                                              0.35                                              0.1                                               69.3846923461731                                  11.230101297745373                                14.710853767670693
0.65                                              0.35                                              0.1                                               69.50975487743872                                 11.445936727747364                                14.934183315928388
0.65                                              0.35                                              0.1                                               69.63481740870435                                 11.226423642816755                                14.76564969356529
0.65                                              0.35                                              0.1                                               69.75987993996998                                 10.922617187650703                                14.52727263771212
0.65                                              0.35                                              0.1                                               69.88494247123562                                 10.611455390097653                                14.389420949955472
0.65                                              0.35                                              0.1                                               70.01000500250126                                 10.765217032062587                                14.507790868415674
0.65                                              0.35                                              0.1                                               70.13506753376687                                 10.12085607507443                                 14.270078034055285
0.65                                              0.35                                              0.1                                               70.26013006503251                                 11.63013245995328                                 15.185183113468515
0.65                                              0.35                                              0.1                                               70.38519259629815                                 11.09007139264282                                 14.738444770342923
0.65                                              0.35                                              0.1                                               70.51025512756377                                 10.901419548094683                                14.462022516286721
0.65                                              0.35                                              0.1                                               70.63531765882942                                 10.654340849391525                                14.504915498189497
0.65                                              0.35                                              0.1                                               70.76038019009505                                 11.003465937923579                                14.746841840361677
0.65                                              0.35                                              0.1                                               70.88544272136066                                 10.939247895270537                                14.764597127453206
0.65                                              0.35                                              0.1                                               71.01050525262632                                 11.06474658717875                                 14.923294480101266
0.65                                              0.35                                              0.1                                               71.13556778389194                                 10.618246888392854                                14.776319959901235
0.65                                              0.35                                              0.1                                               71.26063031515757                                 10.64518752326314                                 14.773817574649525
0.65                                              0.35                                              0.1                                               71.38569284642321                                 10.701334999094435                                14.807127137353339
0.65                                              0.35                                              0.1                                               71.51075537768884                                 10.777588971943258                                14.862076008916564
0.65                                              0.35                                              0.1                                               71.63581790895448                                 10.826177466861706                                14.918913139471208
0.65                                              0.35                                              0.1                                               71.76088044022012                                 10.842877221535872                                14.96579385463745
0.65                                              0.35                                              0.1                                               71.88594297148575                                 10.827451265871789                                15.003290279235392
0.65                                              0.35                                              0.1                                               72.01100550275137                                 10.784519613713046                                15.03811024078084
0.65                                              0.35                                              0.1                                               72.13606803401701                                 10.743420183419987                                15.074007247397786
0.65                                              0.35                                              0.1                                               72.26113056528264                                 10.712686990235566                                15.112823002514043
0.65                                              0.35                                              0.1                                               72.38619309654828                                 10.682977891100208                                15.15570465585321
0.65                                              0.35                                              0.1                                               72.5112556278139                                  10.652320997103494                                15.202842536886028
0.65                                              0.35                                              0.1                                               72.63631815907954                                 10.619922530277934                                15.254643519087175
0.65                                              0.35                                              0.1                                               72.76138069034518                                 10.584463597431728                                15.311935222768783
0.65                                              0.35                                              0.1                                               72.88644322161079                                 10.547127104558017                                15.375541922154774
0.65                                              0.35                                              0.1                                               73.01150575287645                                 10.507971756748063                                15.446564454582187
0.65                                              0.35                                              0.1                                               73.13656828414207                                 10.468094941797917                                15.526527797960833
0.65                                              0.35                                              0.1                                               73.26163081540768                                 10.42793397282783                                 15.616713213358032
0.65                                              0.35                                              0.1                                               73.38669334667334                                 10.387585598526965                                15.718370783997818
0.65                                              0.35                                              0.1                                               73.51175587793897                                 10.341909115054644                                15.830098732434786
0.65                                              0.35                                              0.1                                               73.6368184092046                                  10.29267851106018                                 15.950065785468823
0.65                                              0.35                                              0.1                                               73.76188094047023                                 10.241995824514518                                16.078621917479676
0.65                                              0.35                                              0.1                                               73.88694347173586                                 10.188393203055648                                16.21489106110945
0.65                                              0.35                                              0.1                                               74.01200600300149                                 10.130030815394568                                16.35815855938746
0.65                                              0.35                                              0.1                                               74.13706853426714                                 10.065533120521149                                16.508373543730798
0.65                                              0.35                                              0.1                                               74.26213106553277                                 9.993498466140007                                 16.666120791611057
0.65                                              0.35                                              0.1                                               74.38719359679838                                 9.913260168653226                                 16.832664002306426
0.65                                              0.35                                              0.1                                               74.51225612806404                                 9.82459628984215                                  17.009938586336858
0.65                                              0.35                                              0.1                                               74.63731865932967                                 9.72481066628133                                  17.20122289166712
0.65                                              0.35                                              0.1                                               74.76238119059529                                 9.576251551796693                                 17.413186308061704
0.65                                              0.35                                              0.1                                               74.88744372186093                                 9.672596706810838                                 17.660248442769593
0.65                                              0.35                                              0.1                                               75.01250625312656                                 9.828772829548335                                 17.69464852455445
0.65                                              0.35                                              0.1                                               75.1375687843922                                  9.51791659672421                                  18.010235516990626
0.65                                              0.35                                              0.1                                               75.26263131565783                                 9.36208833707587                                  18.296540943840466
0.65                                              0.35                                              0.1                                               75.38769384692347                                 9.931434265615268                                 18.76773339723927
0.65                                              0.35                                              0.1                                               75.5127563781891                                  9.883183572851873                                 18.871836110942304
0.65                                              0.35                                              0.1                                               75.63781890945471                                 9.793948278455133                                 19.134149550828436
0.65                                              0.35                                              0.1                                               75.76288144072036                                 9.780649908249687                                 19.457773682833423
0.65                                              0.35                                              0.1                                               75.88794397198599                                 9.782647411537246                                 19.80324168944714
0.65                                              0.35                                              0.1                                               76.01300650325162                                 9.780553063150426                                 20.179929213343264
0.65                                              0.35                                              0.1                                               76.13806903451726                                 9.768499673756692                                 20.59695335578639
0.65                                              0.35                                              0.1                                               76.26313156578288                                 9.748007609229779                                 21.060057130365813
0.65                                              0.35                                              0.1                                               76.38819409704851                                 9.726322540359819                                 21.574113156274763
0.65                                              0.35                                              0.1                                               76.51325662831417                                 9.713456555283635                                 22.14636140048348
0.65                                              0.35                                              0.1                                               76.6383191595798                                  9.715135648916117                                 22.79168165840083
0.65                                              0.35                                              0.1                                               76.7633816908454                                  9.713387013936469                                 23.53700406973778
0.65                                              0.35                                              0.1                                               76.88844422211106                                 9.617655979492403                                 24.371521886584457
0.65                                              0.35                                              0.1                                               77.01350675337669                                 9.461199091615168                                 25.29858993698925
0.65                                              0.35                                              0.1                                               77.13856928464232                                 9.267290375509475                                 26.377070683071718
0.65                                              0.35                                              0.1                                               77.26363181590796                                 9.176603730191712                                 27.637858134862597
0.65                                              0.35                                              0.1                                               77.38869434717358                                 9.117330085595087                                 29.023393415286318
0.65                                              0.35                                              0.1                                               77.51375687843921                                 8.999012778710465                                 30.410099193382603
0.65                                              0.35                                              0.1                                               77.63881940970485                                 9.163539347076165                                 32.11454560266387
0.65                                              0.35                                              0.1                                               77.76388194097049                                 10.182293242048162                                34.374623876640264
0.65                                              0.35                                              0.1                                               77.8889444722361                                  12.17720546306743                                 37.65027880350234
0.65                                              0.35                                              0.1                                               78.01400700350175                                 17.573047177056285                                43.36114899304864
0.65                                              0.35                                              0.1                                               78.13906953476739                                 58.76973173727694                                 68.9572849949896
