% Model:              dipole_antenna (1).mph
% Version:            COMSOL 5.6.0.401
% Date:               Jun 28 2022, 09:52
% Table:              Table 6 - AF
% boxX (m)                                        boxY (m)                                          boxZ (m)                                          freq (MHz)                                        Point average: 20*log10(abs(emw.Ex/emw.Vport_1))  Point average: 20*log10(abs(emw.normE/emw.Vport_1))
0.3                                               -0.2                                              0.1                                               80.10033444816054                                 8.50341562096257                                  26.309428947458848
0.3                                               -0.2                                              0.1                                               80.93645484949833                                 8.182673865369358                                 22.424389156414964
0.3                                               -0.2                                              0.1                                               81.77257525083613                                 8.182673865369356                                 22.424389156414964
0.3                                               -0.2                                              0.1                                               82.6086956521739                                  8.08238801170739                                  21.8284911398368
0.3                                               -0.2                                              0.1                                               83.4448160535117                                  7.350363326999201                                 18.14236100295125
0.3                                               -0.2                                              0.1                                               84.2809364548495                                  7.350363326999201                                 18.14236100295125
0.3                                               -0.2                                              0.1                                               85.11705685618728                                 7.350363326999201                                 18.14236100295125
0.3                                               -0.2                                              0.1                                               85.95317725752508                                 7.13098722345089                                  17.54815185750743
0.3                                               -0.2                                              0.1                                               86.78929765886286                                 5.870471092314019                                 14.841539185981597
0.3                                               -0.2                                              0.1                                               87.62541806020067                                 5.87047109231402                                  14.841539185981597
0.3                                               -0.2                                              0.1                                               88.46153846153844                                 6.422095569951285                                 16.349099138258012
0.3                                               -0.2                                              0.1                                               89.29765886287626                                 6.422095569951285                                 16.349099138258012
0.3                                               -0.2                                              0.1                                               90.13377926421404                                 6.422095569951285                                 16.349099138258012
0.3                                               -0.2                                              0.1                                               90.96989966555185                                 5.770331653717045                                 15.871351156755896
0.3                                               -0.2                                              0.1                                               91.80602006688963                                 5.770331653717045                                 15.871351156755896
0.3                                               -0.2                                              0.1                                               92.64214046822742                                 4.993441911064046                                 14.728580848226215
0.3                                               -0.2                                              0.1                                               93.47826086956522                                 4.993441911064046                                 14.728580848226215
0.3                                               -0.2                                              0.1                                               94.314381270903                                   4.190517819567836                                 13.478472528404012
0.3                                               -0.2                                              0.1                                               95.15050167224081                                 4.1905178195678365                                13.478472528404012
0.3                                               -0.2                                              0.1                                               95.98662207357857                                 4.1905178195678365                                13.478472528404012
0.3                                               -0.2                                              0.1                                               96.8227424749164                                  4.190517819567836                                 13.478472528404012
0.3                                               -0.2                                              0.1                                               97.65886287625416                                 4.1905178195678365                                13.478472528404012
0.3                                               -0.2                                              0.1                                               98.49498327759197                                 2.9480645294258085                                11.986003480102507
0.3                                               -0.2                                              0.1                                               99.33110367892975                                 2.948064529425807                                 11.986003480102505
0.3                                               -0.2                                              0.1                                               100.16722408026756                                2.9480645294258085                                11.986003480102507
0.3                                               -0.2                                              0.1                                               101.00334448160535                                2.9480645294258085                                11.986003480102507
0.3                                               -0.2                                              0.1                                               101.83946488294313                                2.948064529425808                                 11.986003480102507
0.3                                               -0.2                                              0.1                                               102.67558528428094                                2.948064529425808                                 11.986003480102507
0.3                                               -0.2                                              0.1                                               103.51170568561872                                2.2667531458194654                                11.444295945906854
0.3                                               -0.2                                              0.1                                               104.34782608695653                                2.2667531458194654                                11.444295945906854
0.3                                               -0.2                                              0.1                                               105.1839464882943                                 2.2667531458194663                                11.444295945906857
0.3                                               -0.2                                              0.1                                               106.0200668896321                                 2.2667531458194654                                11.444295945906854
0.3                                               -0.2                                              0.1                                               106.85618729096988                                2.3788486526071266                                11.566830209362175
0.3                                               -0.2                                              0.1                                               107.6923076923077                                 1.41362833256217                                  11.096781218219913
0.3                                               -0.2                                              0.1                                               108.52842809364547                                1.41362833256217                                  11.096781218219913
0.3                                               -0.2                                              0.1                                               109.36454849498327                                1.4136283325621697                                11.096781218219913
0.3                                               -0.2                                              0.1                                               110.20066889632106                                1.4136283325621704                                11.096781218219913
0.3                                               -0.2                                              0.1                                               111.03678929765886                                1.4136283325621688                                11.096781218219913
0.3                                               -0.2                                              0.1                                               111.87290969899666                                1.2270323516819532                                11.461000484862508
0.3                                               -0.2                                              0.1                                               112.70903010033445                                1.2270323516819535                                11.461000484862511
0.3                                               -0.2                                              0.1                                               113.54515050167224                                1.227032351681953                                 11.461000484862511
0.3                                               -0.2                                              0.1                                               114.38127090301003                                1.2270323516819532                                11.461000484862511
0.3                                               -0.2                                              0.1                                               115.21739130434783                                1.2270323516819532                                11.461000484862511
0.3                                               -0.2                                              0.1                                               116.05351170568561                                1.440063403579136                                 11.850348928695768
0.3                                               -0.2                                              0.1                                               116.88963210702342                                2.210288868528737                                 13.776200046860083
0.3                                               -0.2                                              0.1                                               117.7257525083612                                 2.210288868528737                                 13.776200046860083
0.3                                               -0.2                                              0.1                                               118.56187290969899                                2.2102888685287354                                13.77620004686008
0.3                                               -0.2                                              0.1                                               119.39799331103677                                2.210288868528737                                 13.776200046860083
0.3                                               -0.2                                              0.1                                               120.23411371237458                                2.2102888685287376                                13.776200046860083
0.3                                               -0.2                                              0.1                                               121.07023411371236                                2.210288868528737                                 13.776200046860083
0.3                                               -0.2                                              0.1                                               121.90635451505017                                19.54419061113367                                 33.16083860903026
0.3                                               -0.2                                              0.1                                               122.74247491638795                                19.544190611133672                                33.16083860903026
0.3                                               -0.2                                              0.1                                               123.57859531772576                                19.544190611133672                                33.16083860903026
0.3                                               -0.2                                              0.1                                               124.41471571906355                                4.1230125628835665                                14.26193864541401
0.3                                               -0.2                                              0.1                                               125.25083612040133                                4.123012562883567                                 14.26193864541401
0.3                                               -0.2                                              0.1                                               126.08695652173913                                4.236528991215571                                 14.473477750402433
0.3                                               -0.2                                              0.1                                               126.9230769230769                                 6.49761455643891                                  18.572474011783488
0.3                                               -0.2                                              0.1                                               127.75919732441471                                6.49761455643891                                  18.572474011783488
0.3                                               -0.2                                              0.1                                               128.59531772575252                                6.497614556438911                                 18.572474011783488
0.3                                               -0.2                                              0.1                                               129.4314381270903                                 11.76151942678628                                 21.53968208600933
0.3                                               -0.2                                              0.1                                               130.26755852842808                                7.161902739359274                                 20.320997436742665
0.3                                               -0.2                                              0.1                                               131.1036789297659                                 5.427667776326512                                 31.753088306301787
0.3                                               -0.2                                              0.1                                               131.9397993311037                                 4.919067092680295                                 28.649072578846486
0.3                                               -0.2                                              0.1                                               132.77591973244148                                4.748911515049484                                 21.69176002481906
0.3                                               -0.2                                              0.1                                               133.61204013377926                                4.773082215152445                                 19.063444461303305
0.3                                               -0.2                                              0.1                                               134.448160535117                                  4.924817139304962                                 15.117021875983195
0.3                                               -0.2                                              0.1                                               135.28428093645485                                4.924817139304962                                 15.117021875983195
0.3                                               -0.2                                              0.1                                               136.12040133779266                                5.59578555375976                                  12.177468503568397
0.3                                               -0.2                                              0.1                                               136.95652173913044                                5.595785553759762                                 12.177468503568397
0.3                                               -0.2                                              0.1                                               137.79264214046822                                5.152077389571758                                 13.039438701614735
0.3                                               -0.2                                              0.1                                               138.628762541806                                  5.4869485103168385                                13.226187221557574
0.3                                               -0.2                                              0.1                                               139.4648829431438                                 5.486948510316839                                 13.226187221557574
0.3                                               -0.2                                              0.1                                               140.30100334448161                                5.562311645455691                                 12.406644922026425
0.3                                               -0.2                                              0.1                                               141.1371237458194                                 5.8498557437311                                   12.043286586833936
0.3                                               -0.2                                              0.1                                               141.97324414715715                                6.305041300547013                                 11.746838571353042
0.3                                               -0.2                                              0.1                                               142.80936454849498                                6.083102754278035                                 11.950930685076074
0.3                                               -0.2                                              0.1                                               143.6454849498328                                 9.06877018426505                                  15.108138113519052
0.3                                               -0.2                                              0.1                                               144.48160535117057                                9.06877018426505                                  15.108138113519052
0.3                                               -0.2                                              0.1                                               145.31772575250832                                13.584987773750603                                20.233640047448095
0.3                                               -0.2                                              0.1                                               146.15384615384616                                7.178520218580198                                 13.366871699438024
0.3                                               -0.2                                              0.1                                               146.98996655518394                                7.178520218580196                                 13.366871699438024
0.3                                               -0.2                                              0.1                                               147.82608695652175                                7.293077927930248                                 14.481747581111799
0.3                                               -0.2                                              0.1                                               148.66220735785953                                7.0431558163089                                   17.53526779038976
0.3                                               -0.2                                              0.1                                               149.49832775919728                                7.043155816308899                                 17.53526779038976
0.3                                               -0.2                                              0.1                                               150.33444816053512                                7.105794771309192                                 23.62276567039839
0.3                                               -0.2                                              0.1                                               151.17056856187293                                6.969539633168186                                 33.49338585556497
0.3                                               -0.2                                              0.1                                               152.0066889632107                                 10.315499128553842                                63.000806723663935
0.3                                               -0.2                                              0.1                                               152.84280936454846                                5.777071684395317                                 38.69247095758237
0.3                                               -0.2                                              0.1                                               153.67892976588627                                5.299911069619118                                 35.2496711116023
0.3                                               -0.2                                              0.1                                               154.51505016722408                                5.851090468424241                                 34.81605779126242
0.3                                               -0.2                                              0.1                                               155.35117056856188                                6.59095370076594                                  35.04059438349998
0.3                                               -0.2                                              0.1                                               156.18729096989964                                8.049742702898696                                 37.70978919247446
0.3                                               -0.2                                              0.1                                               157.02341137123744                                8.049742702898694                                 37.70978919247446
0.3                                               -0.2                                              0.1                                               157.85953177257525                                8.446100525262853                                 48.4617075726193
0.3                                               -0.2                                              0.1                                               158.69565217391306                                21.106381288592214                                74.29916544366777
0.3                                               -0.2                                              0.1                                               159.53177257525084                                17.041318613019747                                54.670976272109684
0.3                                               -0.2                                              0.1                                               160.3678929765886                                 20.59608060193537                                 53.98987895694784
0.3                                               -0.2                                              0.1                                               161.2040133779264                                 25.590399053764017                                59.27656268868211
0.3                                               -0.2                                              0.1                                               162.0401337792642                                 19.447822413188515                                45.497570535298685
0.3                                               -0.2                                              0.1                                               162.87625418060202                                39.39130194275801                                 66.44905320900821
0.3                                               -0.2                                              0.1                                               163.71237458193977                                39.39130194275803                                 66.44905320900821
0.3                                               -0.2                                              0.1                                               164.54849498327758                                39.39130194275803                                 66.44905320900823
0.3                                               -0.2                                              0.1                                               165.3846153846154                                 25.19207513204796                                 47.171559061851994
0.3                                               -0.2                                              0.1                                               166.2207357859532                                 25.19207513204795                                 47.171559061851994
0.3                                               -0.2                                              0.1                                               167.05685618729095                                25.19207513204796                                 47.171559061851994
0.3                                               -0.2                                              0.1                                               167.89297658862876                                32.18180418394019                                 54.323101920930455
0.3                                               -0.2                                              0.1                                               168.72909698996654                                14.272645222239378                                27.850689763087786
0.3                                               -0.2                                              0.1                                               169.56521739130434                                14.272645222239378                                27.850689763087786
0.3                                               -0.2                                              0.1                                               170.40133779264215                                14.272645222239378                                27.850689763087782
0.3                                               -0.2                                              0.1                                               171.2374581939799                                 18.70425158951604                                 30.44439430460209
0.3                                               -0.2                                              0.1                                               172.0735785953177                                 18.70425158951604                                 30.44439430460209
0.3                                               -0.2                                              0.1                                               172.90969899665552                                18.70425158951604                                 30.44439430460209
0.3                                               -0.2                                              0.1                                               173.74581939799333                                16.493192188216035                                29.703676958316226
0.3                                               -0.2                                              0.1                                               174.58193979933108                                15.469088696424704                                22.571395277087348
0.3                                               -0.2                                              0.1                                               175.4180602006689                                 15.469088696424704                                22.571395277087348
0.3                                               -0.2                                              0.1                                               176.25418060200667                                13.900914916264114                                20.827333819036042
0.3                                               -0.2                                              0.1                                               177.09030100334448                                11.750322872615655                                19.10511012094781
0.3                                               -0.2                                              0.1                                               177.92642140468226                                11.750322872615655                                19.10511012094781
0.3                                               -0.2                                              0.1                                               178.76254180602007                                12.017705409794022                                19.39972788463383
0.3                                               -0.2                                              0.1                                               179.59866220735785                                10.886707149693393                                16.018282958696307
0.3                                               -0.2                                              0.1                                               180.43478260869566                                10.501702064081496                                17.30788568996031
0.3                                               -0.2                                              0.1                                               181.2709030100334                                 9.659788292080496                                 16.452399064914204
0.3                                               -0.2                                              0.1                                               182.10702341137122                                9.94877908232002                                  16.755781580500177
0.3                                               -0.2                                              0.1                                               182.94314381270902                                8.606256767491427                                 17.032046992765444
0.3                                               -0.2                                              0.1                                               183.77926421404683                                8.606256767491427                                 17.032046992765444
0.3                                               -0.2                                              0.1                                               184.6153846153846                                 7.521263753954378                                 16.874557653414065
0.3                                               -0.2                                              0.1                                               185.4515050167224                                 6.857775623252062                                 16.765684302916892
0.3                                               -0.2                                              0.1                                               186.2876254180602                                 7.245559241595011                                 16.656564711198644
0.3                                               -0.2                                              0.1                                               187.12374581939798                                8.35724229490596                                  16.501904485659256
0.3                                               -0.2                                              0.1                                               187.9598662207358                                 8.9586555790759                                   16.278853070403695
0.3                                               -0.2                                              0.1                                               188.79598662207354                                9.661731997239354                                 15.866466893177485
0.3                                               -0.2                                              0.1                                               189.63210702341138                                10.294264796052499                                22.084182604746807
0.3                                               -0.2                                              0.1                                               190.46822742474916                                10.42607256110714                                 26.23187776992754
0.3                                               -0.2                                              0.1                                               191.30434782608697                                16.820969687217133                                30.546210370387342
0.3                                               -0.2                                              0.1                                               192.14046822742472                                10.037557228188112                                19.918001514699167
0.3                                               -0.2                                              0.1                                               192.9765886287625                                 10.445012220250389                                17.622814381304202
0.3                                               -0.2                                              0.1                                               193.81270903010034                                11.197072065079306                                17.16458085092922
0.3                                               -0.2                                              0.1                                               194.64882943143812                                21.46529092705364                                 33.66727208098613
0.3                                               -0.2                                              0.1                                               195.48494983277592                                11.917306370751206                                18.299751381959947
0.3                                               -0.2                                              0.1                                               196.32107023411368                                12.369319132000797                                18.440838475172942
0.3                                               -0.2                                              0.1                                               197.1571906354515                                 26.694415121853055                                36.517486173277916
0.3                                               -0.2                                              0.1                                               197.9933110367893                                 13.248055980418734                                19.52670890739298
0.3                                               -0.2                                              0.1                                               198.8294314381271                                 13.248055980418734                                19.52670890739298
0.3                                               -0.2                                              0.1                                               199.66555183946485                                25.84878995564115                                 33.2106361742112
0.3                                               -0.2                                              0.1                                               200.50167224080266                                19.776148622202975                                25.178686619136613
0.3                                               -0.2                                              0.1                                               201.33779264214047                                12.17303213371212                                 16.606513568283624
0.3                                               -0.2                                              0.1                                               202.17391304347825                                11.840526186913419                                16.520421650366014
0.3                                               -0.2                                              0.1                                               203.01003344481603                                11.762834504322703                                16.717657394311235
0.3                                               -0.2                                              0.1                                               203.8461538461538                                 11.707174039875751                                17.246487250701506
0.3                                               -0.2                                              0.1                                               204.68227424749165                                11.630169837335801                                19.12668513261449
0.3                                               -0.2                                              0.1                                               205.51839464882943                                11.630169837335803                                19.12668513261449
0.3                                               -0.2                                              0.1                                               206.35451505016724                                24.99743590004029                                 38.45958980869507
0.3                                               -0.2                                              0.1                                               207.190635451505                                  11.548050107031916                                22.51311459186131
0.3                                               -0.2                                              0.1                                               208.0267558528428                                 11.949761374603026                                24.693665513008554
0.3                                               -0.2                                              0.1                                               208.8628762541806                                 10.89512792589717                                 38.80134550914457
0.3                                               -0.2                                              0.1                                               209.69899665551839                                10.281999464246992                                30.958248975185086
0.3                                               -0.2                                              0.1                                               210.53511705685617                                21.27387563086933                                 28.10977380940083
0.3                                               -0.2                                              0.1                                               211.37123745819397                                11.953801826298813                                20.120597489869667
0.3                                               -0.2                                              0.1                                               212.20735785953178                                11.829074301314236                                18.572426091047447
0.3                                               -0.2                                              0.1                                               213.04347826086956                                11.258876487857835                                17.969996819783574
0.3                                               -0.2                                              0.1                                               213.87959866220734                                12.275370214915009                                22.37165589937897
0.3                                               -0.2                                              0.1                                               214.71571906354512                                24.784053746625837                                36.412219416649734
0.3                                               -0.2                                              0.1                                               215.55183946488293                                12.66780881876721                                 18.236111003798907
0.3                                               -0.2                                              0.1                                               216.38795986622074                                15.18900869638996                                 20.0108266781282
0.3                                               -0.2                                              0.1                                               217.2240802675585                                 26.340977799971327                                33.5282338654055
0.3                                               -0.2                                              0.1                                               218.0602006688963                                 23.4932487703059                                  28.74184162343132
0.3                                               -0.2                                              0.1                                               218.8963210702341                                 17.48360074000021                                 20.198702167075833
0.3                                               -0.2                                              0.1                                               219.73244147157192                                17.48360074000021                                 20.198702167075833
