% Model:              biconAndDipole_box_moveBicon_correctRoomSize_1.15.22.mph
% Version:            COMSOL 5.6.0.401
% Date:               Jan 28 2022, 18:10
% Table:              Table 5 - Global Evaluation 4
% biconX (m)             biconY (m)               biconZ (m)               freq (MHz)               10 * log10( abs(emw.Pport_1) /.001)
0.002                    0.174                    0.015                    86                       -49.33747190174988
0.002                    0.174                    0.015                    86.5                     -49.348947725980295
0.002                    0.174                    0.015                    87                       -49.29883560465765
0.002                    0.174                    0.015                    87.5                     -48.90920389037879
0.002                    0.174                    0.015                    88                       -50.63484962808248
0.002                    0.174                    0.015                    88.5                     -49.96996653175251
0.002                    0.174                    0.015                    89                       -49.87384828118035
0.002                    0.174                    0.015                    89.5                     -49.84626338401905
0.002                    0.174                    0.015                    90                       -49.8375186580069
0.002                    0.174                    0.015                    90.5                     -49.835045659813375
0.002                    0.174                    0.015                    91                       -49.83435003776673
0.002                    0.174                    0.015                    91.5                     -49.83356911750398
0.002                    0.174                    0.015                    92                       -49.83192619902958
0.002                    0.174                    0.015                    92.5                     -49.82918074715392
0.002                    0.174                    0.015                    93                       -49.82540655456981
0.002                    0.174                    0.015                    93.5                     -49.82090035851742
0.002                    0.174                    0.015                    94                       -49.81615277347213
0.002                    0.174                    0.015                    94.5                     -49.81185689606437
0.002                    0.174                    0.015                    95                       -49.80894997623984
0.002                    0.174                    0.015                    95.5                     -49.80868088156009
0.002                    0.174                    0.015                    96                       -49.81274772687671
0.002                    0.174                    0.015                    96.5                     -49.823486742597815
0.002                    0.174                    0.015                    97                       -49.844210713765484
0.002                    0.174                    0.015                    97.5                     -49.87977896424848
0.002                    0.174                    0.015                    98                       -49.937627938165946
0.002                    0.174                    0.015                    98.5                     -50.02975733626425
0.002                    0.174                    0.015                    99                       -50.17689386220339
0.002                    0.174                    0.015                    99.5                     -50.41824906535495
0.002                    0.174                    0.015                    100                      -50.83822784163737
0.002                    0.174                    0.015                    100.5                    -51.65895121092173
0.002                    0.174                    0.015                    101                      -53.72925160482234
0.002                    0.174                    0.015                    101.5                    -70.16719090043156
0.002                    0.174                    0.015                    102                      -10.899985243341428
0.002                    0.174                    0.015                    102.5                    -42.542879977582146
0.002                    0.174                    0.015                    103                      -44.78135029141278
0.002                    0.174                    0.015                    103.5                    -45.625837272338586
0.002                    0.174                    0.015                    104                      -46.033097837043265
0.002                    0.174                    0.015                    104.5                    -46.24036084788192
0.002                    0.174                    0.015                    105                      -46.287014720121896
0.002                    0.174                    0.015                    105.5                    -46.44630286900387
0.002                    0.174                    0.015                    106                      -46.42982563925844
0.002                    0.174                    0.015                    106.5                    -46.397079388776376
0.002                    0.174                    0.015                    107                      -46.34425106621777
0.002                    0.174                    0.015                    107.5                    -46.27451392703098
0.002                    0.174                    0.015                    108                      -46.19060601357293
0.002                    0.174                    0.015                    108.5                    -46.09450614022437
0.002                    0.174                    0.015                    109                      -45.987530874702855
0.002                    0.174                    0.015                    109.5                    -45.87036666229223
0.002                    0.174                    0.015                    110                      -45.742847758513975
0.002                    0.174                    0.015                    110.5                    -45.60301012666331
0.002                    0.174                    0.015                    111                      -45.44084963058745
0.002                    0.174                    0.015                    111.5                    -44.98229512831655
0.002                    0.174                    0.015                    112                      -45.201657204490324
0.002                    0.174                    0.015                    112.5                    -44.885121553447426
0.002                    0.174                    0.015                    113                      -45.66628591463028
0.002                    0.174                    0.015                    113.5                    -44.94868109454352
0.002                    0.174                    0.015                    114                      -44.725982450145864
0.002                    0.174                    0.015                    114.5                    -44.515425263227456
0.002                    0.174                    0.015                    115                      -44.351786094165675
0.002                    0.174                    0.015                    115.5                    -44.18018580544913
0.002                    0.174                    0.015                    116                      -44.01150673303591
0.002                    0.174                    0.015                    116.5                    -43.84725362754088
0.002                    0.174                    0.015                    117                      -43.689726621213794
0.002                    0.174                    0.015                    117.5                    -43.542472238989745
0.002                    0.174                    0.015                    118                      -43.41078244556336
0.002                    0.174                    0.015                    118.5                    -43.30255911531205
0.002                    0.174                    0.015                    119                      -43.22981745107413
0.002                    0.174                    0.015                    119.5                    -43.21136282310964
0.002                    0.174                    0.015                    120                      -43.27776785994813
0.002                    0.174                    0.015                    120.5                    -43.481186642753
0.002                    0.174                    0.015                    121                      -43.916251697508805
0.002                    0.174                    0.015                    121.5                    -44.76949426680932
0.002                    0.174                    0.015                    122                      -46.45870752922893
0.002                    0.174                    0.015                    122.5                    -50.20077640401382
0.002                    0.174                    0.015                    123                      -64.6001306666424
0.002                    0.174                    0.015                    123.5                    -51.35418334674234
0.002                    0.174                    0.015                    124                      -44.011017170704775
0.002                    0.174                    0.015                    124.5                    -40.38103030809712
0.002                    0.174                    0.015                    125                      -38.22790142596394
0.002                    0.174                    0.015                    125.5                    -36.768229477991014
0.002                    0.174                    0.015                    126                      -35.623596012795474
0.002                    0.174                    0.015                    126.5                    -34.594190828778075
0.002                    0.174                    0.015                    127                      -33.55994345197639
0.002                    0.174                    0.015                    127.5                    -32.43585081711841
0.002                    0.174                    0.015                    128                      -31.14193719068009
0.002                    0.174                    0.015                    128.5                    -29.650888054519164
0.002                    0.174                    0.015                    129                      -28.298814590181813
0.002                    0.174                    0.015                    129.5                    -28.91052695147829
0.002                    0.174                    0.015                    130                      -33.37262716771699
0.002                    0.174                    0.015                    130.5                    -40.733046531025046
0.002                    0.174                    0.015                    131                      -56.37319793329917
0.002                    0.174                    0.015                    131.5                    -48.93770673882152
0.002                    0.174                    0.015                    132                      -42.71581029760501
0.002                    0.174                    0.015                    132.5                    -39.72634174110877
0.002                    0.174                    0.015                    133                      -37.78979296001558
0.002                    0.174                    0.015                    133.5                    -36.35826925462401
0.002                    0.174                    0.015                    134                      -35.22220284612544
0.002                    0.174                    0.015                    134.5                    -34.28635477604834
0.002                    0.174                    0.015                    135                      -33.50408274037861
0.002                    0.174                    0.015                    135.5                    -32.85139144391772
0.002                    0.174                    0.015                    136                      -32.31234385250004
0.002                    0.174                    0.015                    136.5                    -31.85742898296837
0.002                    0.174                    0.015                    137                      -30.8952057870572
0.002                    0.174                    0.015                    137.5                    -30.65680504616493
0.002                    0.174                    0.015                    138                      -31.715866754496062
0.002                    0.174                    0.015                    138.5                    -31.649617241128777
0.002                    0.174                    0.015                    139                      -31.733719683125674
0.002                    0.174                    0.015                    139.5                    -31.996005196960247
0.002                    0.174                    0.015                    140                      -32.05412583949711
0.002                    0.174                    0.015                    140.5                    -32.387342342764285
0.002                    0.174                    0.015                    141                      -33.65863374622424
0.002                    0.174                    0.015                    141.5                    -32.45505452813689
0.002                    0.174                    0.015                    142                      -32.86647434739844
0.002                    0.174                    0.015                    142.5                    -33.16131464277804
0.002                    0.174                    0.015                    143                      -33.39936570250519
0.002                    0.174                    0.015                    143.5                    -33.51862199229479
0.002                    0.174                    0.015                    144                      -32.70563075881533
0.002                    0.174                    0.015                    144.5                    -35.61883134517452
0.002                    0.174                    0.015                    145                      -35.27685959705008
0.002                    0.174                    0.015                    145.5                    -35.48694935674218
0.002                    0.174                    0.015                    146                      -35.95732736912699
0.002                    0.174                    0.015                    146.5                    -38.310966356076925
0.002                    0.174                    0.015                    147                      -34.04814183420501
0.002                    0.174                    0.015                    147.5                    -35.12809068977984
0.002                    0.174                    0.015                    148                      -35.511156483245536
0.002                    0.174                    0.015                    148.5                    -35.76100558007916
0.002                    0.174                    0.015                    149                      -35.9562066147989
0.002                    0.174                    0.015                    149.5                    -36.11940694844664
0.002                    0.174                    0.015                    150                      -36.25939971771351
0.002                    0.174                    0.015                    150.5                    -36.38011032009676
0.002                    0.174                    0.015                    151                      -36.48326445037242
0.002                    0.174                    0.015                    151.5                    -36.56925319656435
0.002                    0.174                    0.015                    152                      -36.63720065969362
0.002                    0.174                    0.015                    152.5                    -36.684961981045
0.002                    0.174                    0.015                    153                      -36.70430262993434
0.002                    0.174                    0.015                    153.5                    -36.63483575048748
0.002                    0.174                    0.015                    154                      -34.70954736684314
0.002                    0.174                    0.015                    154.5                    -32.43934028538931
0.002                    0.174                    0.015                    155                      -37.7648817030903
0.002                    0.174                    0.015                    155.5                    -37.33689495619848
0.002                    0.174                    0.015                    156                      -37.17674903763796
0.002                    0.174                    0.015                    156.5                    -37.10323313572399
0.002                    0.174                    0.015                    157                      -37.026709581119505
0.002                    0.174                    0.015                    157.5                    -36.944995730946914
0.002                    0.174                    0.015                    158                      -36.85158708340743
0.002                    0.174                    0.015                    158.5                    -36.74118421593721
0.002                    0.174                    0.015                    159                      -36.60800236526151
0.002                    0.174                    0.015                    159.5                    -36.443207434555276
0.002                    0.174                    0.015                    160                      -36.23458108954119
0.002                    0.174                    0.015                    160.5                    -35.98725055268211
0.002                    0.174                    0.015                    161                      -49.552271626538165
0.002                    0.174                    0.015                    161.5                    -35.35642631586508
0.002                    0.174                    0.015                    162                      -62.423776607161216
0.002                    0.174                    0.015                    162.5                    -39.363012635648566
0.002                    0.174                    0.015                    163                      -37.53562052105214
0.002                    0.174                    0.015                    163.5                    -37.000856895755035
0.002                    0.174                    0.015                    164                      -36.635124181681476
0.002                    0.174                    0.015                    164.5                    -36.36926410756204
0.002                    0.174                    0.015                    165                      -36.168369650859795
0.002                    0.174                    0.015                    165.5                    -36.02607557897048
0.002                    0.174                    0.015                    166                      -35.952433991634095
0.002                    0.174                    0.015                    166.5                    -35.972575253316684
0.002                    0.174                    0.015                    167                      -36.13029617452841
0.002                    0.174                    0.015                    167.5                    -36.40360879409757
0.002                    0.174                    0.015                    168                      -37.30412564455151
0.002                    0.174                    0.015                    168.5                    -38.725987895378196
0.002                    0.174                    0.015                    169                      -41.60401927953948
0.002                    0.174                    0.015                    169.5                    -49.52032263426237
0.002                    0.174                    0.015                    170                      -47.80851231633653
0.002                    0.174                    0.015                    170.5                    -36.41483507373236
0.002                    0.174                    0.015                    171                      -29.89815047212389
0.002                    0.174                    0.015                    171.5                    -24.612399363088993
0.002                    0.174                    0.015                    172                      -20.250396534915307
0.002                    0.174                    0.015                    172.5                    -18.532693644439277
0.002                    0.174                    0.015                    173                      -19.779910086516516
0.002                    0.174                    0.015                    173.5                    -21.508064656947138
0.002                    0.174                    0.015                    174                      -21.696083574448608
0.002                    0.174                    0.015                    174.5                    -30.60491617872771
0.002                    0.174                    0.015                    175                      -30.94593605538958
0.002                    0.174                    0.015                    175.5                    -29.60540189009042
0.002                    0.174                    0.015                    176                      -30.776560064926606
0.002                    0.174                    0.015                    176.5                    -30.014769279642415
0.002                    0.174                    0.015                    177                      -31.01942499153839
0.002                    0.174                    0.015                    177.5                    -31.612428664187156
0.002                    0.174                    0.015                    178                      -31.997792486596058
0.002                    0.174                    0.015                    178.5                    -32.06374275686536
0.002                    0.174                    0.015                    179                      -29.56059990316995
0.002                    0.174                    0.015                    179.5                    -36.56144846361555
0.002                    0.174                    0.015                    180                      -35.05749897485006
0.002                    0.174                    0.015                    180.5                    -34.50573422797752
0.002                    0.174                    0.015                    181                      -35.43581173202757
0.002                    0.174                    0.015                    181.5                    -35.171048510509564
0.002                    0.174                    0.015                    182                      -35.05376617034777
0.002                    0.174                    0.015                    182.5                    -34.90667610317765
0.002                    0.174                    0.015                    183                      -34.69752037453522
0.002                    0.174                    0.015                    183.5                    -34.410761387820614
0.002                    0.174                    0.015                    184                      -34.03398382522488
0.002                    0.174                    0.015                    184.5                    -33.54889051670428
0.002                    0.174                    0.015                    185                      -33.35594033548845
0.002                    0.174                    0.015                    185.5                    -32.31587650211858
0.002                    0.174                    0.015                    186                      -31.275095151674726
0.002                    0.174                    0.015                    186.5                    -32.21795961130094
0.002                    0.174                    0.015                    187                      -30.531261847764497
0.002                    0.174                    0.015                    187.5                    -29.888692510460572
0.002                    0.174                    0.015                    188                      -29.665144790165463
0.002                    0.174                    0.015                    188.5                    -29.94198538615172
0.002                    0.174                    0.015                    189                      -30.680447174807234
0.002                    0.174                    0.015                    189.5                    -31.718417498149872
0.002                    0.174                    0.015                    190                      -32.897726793145395
0.002                    0.174                    0.015                    190.5                    -34.08399202036626
0.002                    0.174                    0.015                    191                      -35.16610969074554
0.002                    0.174                    0.015                    191.5                    -35.84412920791125
0.002                    0.174                    0.015                    192                      -40.1357546633477
0.002                    0.174                    0.015                    192.5                    -39.4681155833742
0.002                    0.174                    0.015                    193                      -40.368571794653235
0.002                    0.174                    0.015                    193.5                    -41.55178790171435
0.002                    0.174                    0.015                    194                      -42.85954978217606
0.002                    0.174                    0.015                    194.5                    -44.48744990953201
0.002                    0.174                    0.015                    195                      -46.591671850143335
0.002                    0.174                    0.015                    195.5                    -50.061639952021125
0.002                    0.174                    0.015                    196                      -58.05661243422276
0.002                    0.174                    0.015                    196.5                    -57.904860085999985
0.002                    0.174                    0.015                    197                      -46.04551863096573
0.002                    0.174                    0.015                    197.5                    -39.034890839692416
0.002                    0.174                    0.015                    198                      -32.41124634485248
0.002                    0.174                    0.015                    198.5                    -23.580864030336556
0.002                    0.174                    0.015                    199                      -27.598358070397758
0.002                    0.174                    0.015                    199.5                    -20.259730226664878
0.002                    0.174                    0.015                    200                      -27.77365173213623
0.002                    0.174                    0.015                    200.33444816053512       -35.75360304615904
0.002                    0.174                    0.015                    200.6688963210702        -33.85145383928942
0.002                    0.174                    0.015                    201.00334448160535       -28.41567253510343
0.002                    0.174                    0.015                    201.33779264214047       -30.117566077241182
0.002                    0.174                    0.015                    201.67224080267556       -30.708297557706548
0.002                    0.174                    0.015                    202.0066889632107        -30.969922005120377
0.002                    0.174                    0.015                    202.34113712374582       -30.968757730501338
0.002                    0.174                    0.015                    202.67558528428094       -30.60914361721812
0.002                    0.174                    0.015                    203.01003344481603       -29.468267971242454
0.002                    0.174                    0.015                    203.34448160535118       -24.827008953082643
0.002                    0.174                    0.015                    203.6789297658863        -36.730160319859806
0.002                    0.174                    0.015                    204.01337792642138       -41.441728806113545
0.002                    0.174                    0.015                    204.34782608695653       -37.77107390720394
0.002                    0.174                    0.015                    204.68227424749165       -36.63654913205719
0.002                    0.174                    0.015                    205.01672240802674       -36.098696209966036
0.002                    0.174                    0.015                    205.35117056856188       -35.78150896649798
0.002                    0.174                    0.015                    205.685618729097         -35.4932413778323
0.002                    0.174                    0.015                    206.0200668896321        -34.20674736288877
0.002                    0.174                    0.015                    206.35451505016724       -38.99833109639809
0.002                    0.174                    0.015                    206.68896321070235       -39.722314998102156
0.002                    0.174                    0.015                    207.02341137123744       -64.56142727294353
0.002                    0.174                    0.015                    207.35785953177256       -19.740067198589838
0.002                    0.174                    0.015                    207.69230769230768       -28.497198391068558
0.002                    0.174                    0.015                    208.0267558528428        -29.04218209418695
0.002                    0.174                    0.015                    208.3612040133779        -23.172379566808665
0.002                    0.174                    0.015                    208.69565217391303       -32.2702675457402
0.002                    0.174                    0.015                    209.03010033444815       -43.746836615035214
0.002                    0.174                    0.015                    209.36454849498324       -39.575164281019234
0.002                    0.174                    0.015                    209.69899665551839       -36.32856650497702
0.002                    0.174                    0.015                    210.0334448160535        -34.502533425646455
0.002                    0.174                    0.015                    210.3678929765886        -34.500685406515025
0.002                    0.174                    0.015                    210.7023411371237        -33.776755680651426
0.002                    0.174                    0.015                    211.03678929765886       -33.602251663918935
0.002                    0.174                    0.015                    211.37123745819397       -33.31964159759349
0.002                    0.174                    0.015                    211.70568561872906       -31.127254306133977
0.002                    0.174                    0.015                    212.0401337792642        -35.49751916038998
0.002                    0.174                    0.015                    212.37458193979933       -35.09697341603503
0.002                    0.174                    0.015                    212.70903010033442       -34.99597942023053
0.002                    0.174                    0.015                    213.04347826086956       -35.372029606318364
0.002                    0.174                    0.015                    213.37792642140468       -35.57200724576345
0.002                    0.174                    0.015                    213.71237458193977       -36.4636789957079
0.002                    0.174                    0.015                    214.04682274247492       -37.71136109124158
0.002                    0.174                    0.015                    214.38127090301003       -39.72877809837773
0.002                    0.174                    0.015                    214.71571906354512       -43.93142432535349
0.002                    0.174                    0.015                    215.05016722408024       -61.172904646753224
0.002                    0.174                    0.015                    215.3846153846154        -62.2440388669299
0.002                    0.174                    0.015                    215.7190635451505        -51.53178416613229
0.002                    0.174                    0.015                    216.0535117056856        -48.974541380163934
0.002                    0.174                    0.015                    216.38795986622074       -36.30258167819583
0.002                    0.174                    0.015                    216.72240802675586       -34.66275098831136
0.002                    0.174                    0.015                    217.05685618729095       -31.74405892725091
0.002                    0.174                    0.015                    217.3913043478261        -29.126522996915316
0.002                    0.174                    0.015                    217.7257525083612        -27.446750751464428
0.002                    0.174                    0.015                    218.0602006688963        -25.649687446302316
0.002                    0.174                    0.015                    218.39464882943145       -24.203841015660256
0.002                    0.174                    0.015                    218.72909698996656       -23.1094264955785
0.002                    0.174                    0.015                    219.06354515050165       -22.334066264890904
0.002                    0.174                    0.015                    219.3979933110368        -21.89488170889544
0.002                    0.174                    0.015                    219.73244147157192       -21.70866198401805
0.002                    0.174                    0.015                    220.06688963210703       -21.488688673382722
0.002                    0.174                    0.015                    220.40133779264212       -22.768124911701406
0.002                    0.174                    0.015                    220.73578595317724       -22.737141944366797
0.002                    0.174                    0.015                    221.0702341137124        -23.130977882496964
0.002                    0.174                    0.015                    221.40468227424745       -23.42998942072072
0.002                    0.174                    0.015                    221.73913043478262       -25.858514881369246
0.002                    0.174                    0.015                    222.0735785953177        -24.634067544233893
0.002                    0.174                    0.015                    222.4080267558528        -25.024567281557715
0.002                    0.174                    0.015                    222.74247491638795       -25.78468724960313
0.002                    0.174                    0.015                    223.07692307692307       -23.709357231027095
0.002                    0.174                    0.015                    223.41137123745816       -23.56435944450386
0.002                    0.174                    0.015                    223.74581939799327       -28.660321394004193
0.002                    0.174                    0.015                    224.08026755852842       -27.34586360422186
0.002                    0.174                    0.015                    224.41471571906354       -27.318758886108448
0.002                    0.174                    0.015                    224.74916387959863       -27.410856098694598
0.002                    0.174                    0.015                    225.08361204013377       -27.466486043448143
0.002                    0.174                    0.015                    225.4180602006689        -27.36837159640895
0.002                    0.174                    0.015                    225.75250836120398       -25.92471329838626
0.002                    0.174                    0.015                    226.08695652173913       -30.655047050286576
0.002                    0.174                    0.015                    226.42140468227424       -30.03611593630354
0.002                    0.174                    0.015                    226.75585284280933       -29.810430143691224
0.002                    0.174                    0.015                    227.09030100334448       -30.46472817613919
0.002                    0.174                    0.015                    227.4247491638796        -28.338709510307766
0.002                    0.174                    0.015                    227.75919732441469       -29.2471775133593
0.002                    0.174                    0.015                    228.0936454849498        -29.414825133744245
0.002                    0.174                    0.015                    228.42809364548495       -29.376251782982695
0.002                    0.174                    0.015                    228.76254180602007       -29.948743157197384
0.002                    0.174                    0.015                    229.09698996655516       -39.346266063630935
0.002                    0.174                    0.015                    229.4314381270903        -30.242032472513195
0.002                    0.174                    0.015                    229.76588628762542       -30.125562317905413
0.002                    0.174                    0.015                    230.1003344481605        -30.018891602462446
0.002                    0.174                    0.015                    230.43478260869566       -29.906693539370135
0.002                    0.174                    0.015                    230.76923076923077       -29.734419553754876
0.002                    0.174                    0.015                    231.10367892976586       -29.434489843856426
0.002                    0.174                    0.015                    231.438127090301         -28.800456542019273
0.002                    0.174                    0.015                    231.77257525083613       -26.283035699450735
0.002                    0.174                    0.015                    232.10702341137122       -31.218817698091144
0.002                    0.174                    0.015                    232.44147157190633       -32.195715815461874
0.002                    0.174                    0.015                    232.77591973244148       -30.739769747606132
0.002                    0.174                    0.015                    233.1103678929766        -29.7893773971267
0.002                    0.174                    0.015                    233.4448160535117        -28.303714560137045
0.002                    0.174                    0.015                    233.77926421404683       -20.96860462494447
0.002                    0.174                    0.015                    234.11371237458195       -34.63783822500406
0.002                    0.174                    0.015                    234.448160535117         -35.91118454637822
0.002                    0.174                    0.015                    234.7826086956522        -34.64356905285306
0.002                    0.174                    0.015                    235.11705685618728       -35.0583343107484
0.002                    0.174                    0.015                    235.4515050167224        -36.939721752101306
0.002                    0.174                    0.015                    235.7859531772575        -42.28432310721089
0.002                    0.174                    0.015                    236.12040133779266       -48.87738650675325
0.002                    0.174                    0.015                    236.45484949832772       -31.585379550552553
0.002                    0.174                    0.015                    236.78929765886286       -17.76841314930572
0.002                    0.174                    0.015                    237.12374581939798       -20.55462057740519
0.002                    0.174                    0.015                    237.45819397993313       -27.19261585100501
0.002                    0.174                    0.015                    237.7926421404682        -23.82478315687503
0.002                    0.174                    0.015                    238.12709030100334       -25.13333971963072
0.002                    0.174                    0.015                    238.46153846153845       -24.299258268045115
0.002                    0.174                    0.015                    238.79598662207354       -26.159220848278775
0.002                    0.174                    0.015                    239.1304347826087        -23.955344847613176
0.002                    0.174                    0.015                    239.4648829431438        -30.324626109946585
0.002                    0.174                    0.015                    239.7993311036789        -34.5651921344228
0.002                    0.174                    0.015                    240.13377926421404       -37.29761004872127
0.002                    0.174                    0.015                    240.46822742474916       -39.126671948967406
0.002                    0.174                    0.015                    240.80267558528425       -40.41244825240191
0.002                    0.174                    0.015                    241.13712374581937       -41.39577737633622
0.002                    0.174                    0.015                    241.4715719063545        -42.254343028325934
0.002                    0.174                    0.015                    241.80602006688963       -42.774580225762364
0.002                    0.174                    0.015                    242.14046822742472       -79.35545073283117
0.002                    0.174                    0.015                    242.47491638795987       -38.906429529392994
0.002                    0.174                    0.015                    242.80936454849498       -29.238327235754458
0.002                    0.174                    0.015                    243.14381270903007       -33.64061796162473
0.002                    0.174                    0.015                    243.47826086956522       -34.282109994256345
0.002                    0.174                    0.015                    243.81270903010034       -33.6852013204498
0.002                    0.174                    0.015                    244.14715719063543       -31.590561875478613
0.002                    0.174                    0.015                    244.48160535117057       -31.743165708736818
0.002                    0.174                    0.015                    244.8160535117057        -26.0977915717519
0.002                    0.174                    0.015                    245.15050167224078       -16.71456206070991
0.002                    0.174                    0.015                    245.4849498327759        -47.647663366210665
0.002                    0.174                    0.015                    245.81939799331104       -38.516204953012114
0.002                    0.174                    0.015                    246.15384615384616       -33.81308130977109
0.002                    0.174                    0.015                    246.48829431438125       -32.60865396668625
0.002                    0.174                    0.015                    246.8227424749164        -32.7215078604895
0.002                    0.174                    0.015                    247.1571906354515        -33.4491507807595
0.002                    0.174                    0.015                    247.4916387959866        -33.934459119172196
0.002                    0.174                    0.015                    247.82608695652175       -35.86449112496174
0.002                    0.174                    0.015                    248.16053511705684       -39.43920868109271
0.002                    0.174                    0.015                    248.49498327759196       -35.21193092591789
0.002                    0.174                    0.015                    248.82943143812705       -38.064494742530314
0.002                    0.174                    0.015                    249.16387959866222       -37.98252838076396
0.002                    0.174                    0.015                    249.49832775919728       -37.96077819624866
0.002                    0.174                    0.015                    249.83277591973243       -46.638899916399346
