Frequency (MHz)		Gain (dB)
149.57883954		77.1829643091
149.615460634		77.179907004
149.652081728		77.1828237674
149.688702822		77.1842580823
149.725323915		77.1807191145
149.761945009		77.1789796966
149.798566103		77.1792369111
149.835187197		77.1750603147
149.87180829		77.176015104
149.908429384		77.1739277699
149.945050478		77.1679997246
149.981671572		77.0972750583
150.018292665		77.0661149538
150.054913759		77.0697579401
150.091534853		77.0716691217
150.128155947		77.0737645657
150.16477704		77.02221871
150.201398134		76.9740503386
150.238019228		76.975301496
150.274640322		76.9772046962
150.311261415		76.9778982068
150.347882509		76.9776791096
150.384503603		76.9812069385
150.421124697		76.9816628406
150.45774579		76.9759731907
150.494366884		76.9808092404
150.530987978		77.0771267342
150.567609072		77.0804642046
150.604230165		77.0797022835
150.640851259		77.0809764297
150.677472353		77.0767693729
150.714093447		77.0817180447
150.75071454		76.9796058814
150.787335634		76.9778595138
150.823956728		76.9770167257
150.860577822		76.9761149573
150.897198915		76.976456284
150.933820009		76.9774514579
150.970441103		76.9741142127
151.007062197		76.9781388994
151.04368329		76.975581549
151.080304384		77.0407208584
151.116925478		77.0760475239
151.153546572		77.0806861762
151.190167665		77.0776378454
151.226788759		77.0460311031
151.263409853		77.0243735692
151.300030947		77.0103770359
151.33665204		76.9746166225
151.373273134		76.975948557
151.409894228		76.9747312785
151.446515322		76.9757313725
151.483136415		76.9708660059
151.519757509		76.9769976266
151.556378603		77.0531484306
151.592999697		76.9768822579
151.62962079		76.9721844992
151.666241884		76.9718282436
151.702862978		76.9703530945
151.739484072		76.9751240025
151.776105165		76.9747393244
151.812726259		76.9712198242
151.849347353		76.9712233471
151.885968447		76.9740835331
151.92258954		76.97260915
151.959210634		76.9725563225
151.995831728		76.9727706473
152.032452822		76.9704839707
152.069073915		76.9755699852
152.105695009		76.9733924312
152.142316103		76.9725603475
152.178937197		76.9721105333
152.21555829		76.9733562132
152.252179384		76.9753402118
152.288800478		76.872445035
152.325421572		76.871697821
152.362042665		76.8752772426
152.398663759		76.8716716536
152.435284853		76.8746089658
152.471905947		76.9707212809
152.50852704		76.9748057026
152.545148134		76.9723228675
152.581769228		76.9732701943
152.618390322		76.9736987629
152.655011415		76.9720310311
152.691632509		76.9727500203
152.728253603		76.9695440914
152.764874697		76.9697288614
152.80149579		76.9728219629
152.838116884		76.9724662627
152.874737978		76.9714885658
152.911359072		76.9691644574
152.947980165		76.9697907853
152.984601259		76.9710914866
153.021222353		76.967827922
153.057843447		76.9720244897
153.09446454		76.9675629833
153.131085634		76.9679865753
153.167706728		76.9688940612
153.204327822		76.9717311236
153.240948915		76.9662153739
153.277570009		76.9684826441
153.314191103		77.046740849
153.350812197		77.0674736872
153.38743329		77.0689246492
153.424054384		77.0416398544
153.460675478		76.9669680716
153.497296572		76.9684982555
153.533917665		76.9695098552
153.570538759		76.9701678476
153.607159853		76.9714327052
153.643780947		76.9711377892
153.68040204		76.9720380757
153.717023134		76.9687288948
153.753644228		76.9654010641
153.790265322		76.9716727499
153.826886415		76.9708015807
153.863507509		76.969732889
153.900128603		76.9691402886
153.936749697		76.9728365526
153.97337079		76.972301232
154.009991884		76.9697761855
154.046612978		76.9717588005
154.083234072		76.9697993439
154.119855165		76.9246084777
154.156476259		76.9337010706
154.193097353		76.8906342711
154.229718447		76.8702543528
154.26633954		76.8704083858
154.302960634		76.8723489358
154.339581728		76.870570467
154.376202822		76.8706369085
154.412823915		76.8698123583
154.449445009		76.8704491584
154.486066103		76.8746622708
154.522687197		76.8680877469
154.55930829		76.8693995209
154.595929384		76.8706132514
154.632550478		76.8717989665
154.669171572		76.8720284224
154.705792665		76.8702860659
154.742413759		76.8694372821
154.779034853		76.8654761119
154.815655947		76.8703384172
154.85227704		76.8672979735
154.888898134		76.8669806135
154.925519228		76.8670319971
154.962140322		76.8630565302
154.998761415		76.8614417177
155.035382509		76.8616853397
155.072003603		76.8624660485
155.108624697		76.8672768169
155.14524579		76.8679119743
155.181866884		76.8657704023
155.218487978		76.8684715007
155.255109072		76.8666289716
155.291730165		76.940749443
155.328351259		76.877577261
155.364972353		76.8767337394
155.401593447		76.9702493975
155.43821454		76.9711876143
155.474835634		76.9684695506
155.511456728		76.9698985208
155.548077822		76.9708191971
155.584698915		76.9714120718
155.621320009		76.9677070394
155.657941103		76.9696427707
155.694562197		76.9686211304
155.73118329		76.9715258059
155.767804384		76.9674420934
155.804425478		76.9719389476
155.841046572		76.9722499102
155.877667665		76.9698703286
155.914288759		76.9667464071
155.950909853		76.9710195152
155.987530947		76.9693663624
156.02415204		76.9706681974
156.060773134		76.9716405435
156.097394228		76.9684776081
156.134015322		76.9651712559
156.170636415		76.8954835252
156.207257509		76.8699064998
156.243878603		76.9708202037
156.280499697		76.9700913303
156.31712079		76.9680585969
156.353741884		76.9692938589
156.390362978		76.9680726989
156.426984072		76.9699126168
156.463605165		76.9665252352
156.500226259		76.9673519275
156.536847353		76.9694972683
156.573468447		76.9670169371
156.61008954		76.9693653554
156.646710634		76.9678249
156.683331728		76.9662521554
156.719952822		76.9654474274
156.756573915		76.9672350616
156.793195009		77.0230784552
156.829816103		77.0677240266
156.866437197		77.0666656522
156.90305829		77.0677476998
156.939679384		77.0643465028
156.976300478		77.0658604904
157.012921572		77.0648878493
157.049542665		77.0635283065
157.086163759		77.0649931872
157.122784853		77.063436546
157.159405947		77.0669583556
157.19602704		77.0675356437
157.232648134		77.0654608772
157.269269228		77.0658186663
157.305890322		77.0635958652
157.342511415		77.0665356675
157.379132509		77.0658942517
157.415753603		77.0639664111
157.452374697		77.062347372
157.48899579		77.0633578926
157.525616884		77.0599557776
157.562237978		77.0594067509
157.598859072		77.058411463
157.635480165		77.0616528809
157.672101259		77.0600006857
157.708722353		77.0619000255
157.745343447		77.063035197
157.78196454		77.0599093552
157.818585634		77.0624663876
157.855206728		77.0573351648
157.891827822		77.0599764657
157.928448915		77.0571670322
157.965070009		77.062943426
158.001691103		77.0611640984
158.038312197		77.0595263518
158.07493329		77.0614203504
158.111554384		77.065163537
158.148175478		77.0637133342
158.184796572		77.0665074532
158.221417665		77.0656826091
158.258038759		77.0646771657
158.294659853		77.0656876483
158.331280947		77.0648812971
158.36790204		77.0640102695
158.404523134		77.0655147994
158.441144228		76.9740703524
158.477765322		77.0654452547
158.514386415		77.0288459195
158.551007509		76.9692238718
158.587628603		76.9681512663
158.624249697		76.9687837831
158.66087079		76.9643461647
158.697491884		76.9678077752
158.734112978		76.9658848309
158.770734072		76.9658586283
158.807355165		76.9666174335
158.843976259		76.9661664995
158.880597353		76.965707456
158.917218447		76.9690068542
158.95383954		76.9635859541
158.990460634		76.9622981321
159.027081728		76.9605987723
159.063702822		76.9602496378
159.100323915		76.9576938447
159.136945009		76.9561143961
159.173566103		76.9556224684
159.210187197		76.9553391049
159.24680829		76.9491763015
159.283429384		76.9482145968
159.320050478		76.952359891
159.356671572		76.9545414459
159.393292665		76.9545763055
159.429913759		76.9535955831
159.466534853		76.9568430942
159.503155947		76.9544141302
159.53977704		76.9565572854
159.576398134		76.9536673385
159.613019228		76.9536213545
159.649640322		76.9550769393
159.686261415		76.9590239129
159.722882509		76.9559866215
159.759503603		76.9525231539
159.796124697		76.9565956637
159.83274579		76.9521273698
159.869366884		76.9521860068
159.905987978		76.9564345738
159.942609072		76.9576408355
159.979230165		76.8566218113
160.015851259		76.9549738872
160.052472353		76.9567057468
160.089093447		76.9050477774
160.12571454		76.8578276481
160.162335634		76.857904886
160.198956728		76.8594811478
160.235577822		76.8600851542
160.272198915		76.8573530844
160.308820009		76.8590486539
160.345441103		76.8561927092
160.382062197		76.8598217632
160.41868329		76.8600155237
160.455304384		76.8576479258
160.491925478		76.8604363173
160.528546572		76.8600119916
160.565167665		76.8601108869
160.601788759		76.8591394963
160.638409853		76.9603444921
160.675030947		76.9613584971
160.71165204		76.9608333629
160.748273134		76.9607158169
160.784894228		76.9580113819
160.821515322		76.9607788785
160.858136415		76.963230505
160.894757509		76.9446644159
160.931378603		76.8610780247
160.967999697		76.8629824092
161.00462079		76.862003087
161.041241884		76.9465380902
161.077862978		76.9614220537
161.114484072		76.9612106992
161.151105165		76.9279740489
161.187726259		76.8675684669
161.224347353		76.9272482903
161.260968447		76.964468149
161.29758954		76.9628205524
161.334210634		76.8812366549
161.370831728		76.961724187
161.407452822		76.9584853727
161.444073915		76.9601416627
161.480695009		76.9603217878
161.517316103		76.9627958596
161.553937197		76.9614846005
161.59055829		76.9628488059
161.627179384		76.9635874666
161.663800478		76.9648839787
161.700421572		76.9616520603
161.737042665		76.9646249088
161.773663759		76.9574777648
161.810284853		76.9620540382
161.846905947		76.957705961
161.88352704		76.9581941193
161.920148134		76.9618376708
161.956769228		76.8576368191
161.993390322		76.8752046497
162.030011415		76.9551001762
162.066632509		76.9569208552
162.103253603		76.9528152933
162.139874697		76.8735620277
162.17649579		76.8514768215
162.213116884		76.8501773221
162.249737978		76.847187503
162.286359072		76.8469602735
162.322980165		76.8463858209
162.359601259		76.8528891438
162.396222353		76.8508119511
162.432843447		76.8528072679
162.46946454		76.852522712
162.506085634		76.8546854755
162.542706728		76.8555427031
162.579327822		76.8529785989
162.615948915		76.8566214479
162.652570009		76.8589431733
162.689191103		76.8556275579
162.725812197		76.858754917
162.76243329		76.8605806088
162.799054384		76.8605175449
162.835675478		76.8598348827
162.872296572		76.8583203317
162.908917665		76.8607067339
162.945538759		76.8606774732
162.982159853		76.8597627251
163.018780947		76.8617246811
163.05540204		76.9594787125
163.092023134		76.8598919015
163.128644228		76.8607652546
163.165265322		76.8589053208
163.201886415		76.8632375414
163.238507509		76.8611284694
163.275128603		76.8602279438
163.311749697		76.8619551742
163.34837079		76.8619930001
163.384991884		76.8611779046
163.421612978		76.8557285734
163.458234072		76.861136036
163.494855165		76.8608933922
163.531476259		76.8603167434
163.568097353		76.8288595129
163.604718447		76.8060957397
163.64133954		76.8574020577
163.677960634		76.859017868
163.714581728		76.85875845
163.751202822		76.8418609366
163.787823915		76.756010717
163.824445009		76.758266626
163.861066103		76.7602458923
163.897687197		76.7566490339
163.93430829		76.7586366084
163.970929384		76.7576406631
164.007550478		76.7582545114
164.044171572		76.8075700875
164.080792665		76.8576403531
164.117413759		76.8590203914
164.154034853		76.7579877255
164.190655947		76.762888386
164.22727704		76.7583695983
164.263898134		76.7592432508
164.300519228		76.7593043141
164.337140322		76.7595864053
164.373761415		76.7591337384
164.410382509		76.7589545763
164.447003603		76.7606464805
164.483624697		76.7589293416
164.52024579		76.7567929453
164.556866884		76.7571686072
164.593487978		76.7622691406
164.630109072		76.7564389653
164.666730165		76.7553223001
164.703351259		76.7562576719
164.739972353		76.7573771259
164.776593447		76.7572110186
164.81321454		76.7550293237
164.849835634		76.7560652604
164.886456728		76.7554344342
164.923077822		76.7575947219
164.959698915		76.7578542073
164.996320009		76.7564394703
165.032941103		76.7592220551
165.069562197		76.7526817679
165.10618329		76.7572423219
165.142804384		76.7557086957
165.179425478		76.7544003679
165.216046572		76.755661724
165.252667665		76.7541522968
165.289288759		76.7546817674
165.325909853		76.7543144793
165.362530947		76.7510717005
165.39915204		76.7513229811
165.435773134		76.7467749297
165.472394228		76.8427894113
165.509015322		76.8447764427
165.545636415		76.8453313633
165.582257509		76.8011261073
165.618878603		76.8045029664
165.655499697		76.8413359731
165.69212079		76.8405950442
165.728741884		76.8522723556
165.765362978		76.9384869385
165.801984072		76.9395369838
165.838605165		76.9372357804
165.875226259		76.9343339584
165.911847353		76.9321127726
165.948468447		76.9350302883
165.98508954		76.9313067725
166.021710634		76.9310070872
166.058331728		76.9350130337
166.094952822		76.9354651841
166.131573915		76.9314886054
166.168195009		76.9316704307
166.204816103		76.9315480296
166.241437197		76.9328257067
166.27805829		76.9358087058
166.314679384		76.9355255688
166.351300478		76.9356402466
166.387921572		76.9361735093
166.424542665		76.937343312
166.461163759		76.9350663199
166.497784853		76.9340603697
166.534405947		76.9384098609
166.57102704		77.0329338482
166.607648134		77.0385687064
166.644269228		77.0383293584
166.680890322		77.0404799746
166.717511415		77.0388602672
166.754132509		77.042519085
166.790753603		77.0433301051
166.827374697		77.0426811998
166.86399579		77.0450873866
166.900616884		77.0468879889
166.937237978		77.047759927
166.973859072		77.0462153182
167.010480165		77.0469639046
167.047101259		77.0467599415
167.083722353		77.0459748726
167.120343447		77.0446909209
167.15696454		77.0480645326
167.193585634		77.0464689106
167.230206728		77.0472650237
167.266827822		77.0501284069
167.303448915		77.0464815645
167.340070009		77.0494643309
167.376691103		77.0495695378
167.413312197		77.0462386027
167.44993329		77.0478211534
167.486554384		77.0475428444
167.523175478		77.0501794855
167.559796572		77.0506806305
167.596417665		77.0495933102
167.633038759		77.0471714007
167.669659853		77.0517782949
167.706280947		77.0476486039
167.74290204		77.051195369
167.779523134		77.0512383454
167.816144228		77.0497511149
167.852765322		77.0485330372
167.889386415		77.0515260235
167.926007509		77.0498229344
167.962628603		77.048592735
167.999249697		77.046729574
168.03587079		77.0438426768
168.072491884		77.0444088665
168.109112978		77.0408236095
168.145734072		77.0468773606
168.182355165		77.0430403639
168.218976259		77.0419257946
168.255597353		77.0392055513
168.292218447		77.0373449517
168.32883954		77.0423701367
168.365460634		77.0366378264
168.402081728		77.0362735663
168.438702822		77.0364389584
168.475323915		77.0324860896
168.511945009		77.0350978835
168.548566103		77.032712558
168.585187197		77.0235191413
168.62180829		76.9318060328
168.658429384		76.9297105829
168.695050478		76.9325438984
168.731671572		76.9325850284
168.768292665		76.9313560408
168.804913759		76.9310919155
168.841534853		76.9307708799
168.878155947		76.9315566638
168.91477704		76.9298193172
168.951398134		76.9337563056
168.988019228		76.9318486933
169.024640322		77.0284256042
169.061261415		76.9323047279
169.097882509		76.9366788053
169.134503603		76.9365798815
169.171124697		76.935593564
169.20774579		76.935042468
169.244366884		76.9316338631
169.280987978		76.9331455749
169.317609072		76.9360223149
169.354230165		76.9331760374
169.390851259		76.9348633214
169.427472353		76.9351475166
169.464093447		76.9343090874
169.50071454		76.9349161019
169.537335634		76.935079007
169.573956728		76.9388870098
169.610577822		76.9337730576
169.647198915		76.9388788972
169.683820009		76.9385853118
169.720441103		76.9379580169
169.757062197		76.9400292161
169.79368329		76.880021004
169.830304384		76.8382786997
169.866925478		76.8376894039
169.903546572		76.8400263387
169.940167665		76.8607367708
169.976788759		76.9388256578
170.013409853		76.9361410384
170.050030947		76.9392500338
170.08665204		76.9400981546
170.123273134		76.9390294852
170.159894228		76.9382394741
170.196515322		76.937304256
170.233136415		76.9403105391
170.269757509		76.939731146
170.306378603		76.9401969983
170.342999697		76.9382881567
170.37962079		76.942449518
170.416241884		76.9377054507
170.452862978		76.8820041178
170.489484072		76.8384688599
170.526105165		76.8369929985
170.562726259		76.8366434857
170.599347353		76.8367799461
170.635968447		76.8340017
170.67258954		76.833696619
170.709210634		76.8306522491
170.745831728		76.8320942108
170.782452822		76.8301792788
170.819073915		76.8288276515
170.855695009		76.8282045417
170.892316103		76.8271903996
170.928937197		76.8266234951
170.96555829		76.8290715853
171.002179384		76.824102798
171.038800478		76.8227564028
171.075421572		76.8253068728
171.112042665		76.8273149561
171.148663759		76.8283651561
171.185284853		76.8246328966
171.221905947		76.8236296228
171.25852704		76.8278863452
171.295148134		76.8268497574
171.331769228		76.8271217649
171.368390322		76.8270429607
171.405011415		76.8260173594
171.441632509		76.8258088536
171.478253603		76.8337214933
171.514874697		76.8315269304
171.55149579		76.8306994924
171.588116884		76.8266316306
171.624737978		76.8290949615
171.661359072		76.7278691001
171.697980165		76.7472075159
171.734601259		76.8284185234
171.771222353		76.8283865031
171.807843447		76.828107967
171.84446454		76.8290065376
171.881085634		76.7257549999
171.917706728		76.7250699084
171.954327822		76.7277567604
171.990948915		76.7237523164
172.027570009		76.7258816309
172.064191103		76.727440567
172.100812197		76.7297911329
172.13743329		76.7249290112
172.174054384		76.7285451102
172.210675478		76.7276739017
172.247296572		76.7279224731
172.283917665		76.728961846
172.320538759		76.7284383788
172.357159853		76.7267730285
172.393780947		76.6884960855
172.43040204		76.6275120446
172.467023134		76.6252324875
172.503644228		76.6304061661
172.540265322		76.6238544101
172.576886415		76.6286089378
172.613507509		76.6244725388
172.650128603		76.627278703
172.686749697		76.6257812567
172.72337079		76.6249624005
172.759991884		76.6250895622
172.796612978		76.6272410825
172.833234072		76.6243082218
172.869855165		76.6257019209
172.906476259		76.6263548727
172.943097353		76.7098979589
172.979718447		76.7268655647
173.01633954		76.7232597701
173.052960634		76.6888035487
173.089581728		76.625980607
173.126202822		76.6240034813
173.162823915		76.6205134666
173.199445009		76.623760284
173.236066103		76.6219241632
173.272687197		76.6274332487
173.30930829		76.6255839316
173.345929384		76.6240004287
173.382550478		76.6225186465
173.419171572		76.6227212001
173.455792665		76.6233069239
173.492413759		76.6214650117
173.529034853		76.6200057889
173.565655947		76.6196431983
173.60227704		76.6224402689
173.638898134		76.6241906224
173.675519228		76.7194589763
173.712140322		76.723439902
173.748761415		76.7200726432
173.785382509		76.7212055349
173.822003603		76.7236393613
173.858624697		76.7230495034
173.89524579		76.6211712717
173.931866884		76.6233450874
173.968487978		76.6688858317
174.005109072		76.7212584808
174.041730165		76.7183465157
174.078351259		76.6227741805
174.114972353		76.6186010912
174.151593447		76.6198484324
174.18821454		76.6215306804
174.224835634		76.6197954697
174.261456728		76.618372874
174.298077822		76.618314799
174.334698915		76.620047546
174.371320009		76.6212221813
174.407941103		76.6189342259
174.444562197		76.6185598296
174.48118329		76.6160701646
174.517804384		76.617493005
174.554425478		76.6148864872
174.591046572		76.6188639336
174.627667665		76.5702979266
174.664288759		76.520868444
174.700909853		76.5212899834
174.737530947		76.6183354594
174.77415204		76.6229308688
174.810773134		76.618693801
174.847394228		76.5715154202
174.884015322		76.5838740653
174.920636415		76.5373760939
174.957257509		76.5193372196
174.993878603		76.6198896817
175.030499697		76.6171495683
175.06712079		76.5703928829
175.103741884		76.5227431659
175.140362978		76.5200130211
175.176984072		76.5190336604
175.213605165		76.5177703002
175.250226259		76.5489827209
175.286847353		76.6186846319
175.323468447		76.6156068254
175.36008954		76.6198163493
175.396710634		76.6128548263
175.433331728		76.611686599
175.469952822		76.6168091621
175.506573915		76.6149175871
175.543195009		76.6109977587
175.579816103		76.6143975272
175.616437197		76.6141155471
175.65305829		76.6112284048
175.689679384		76.6094691637
175.726300478		76.5626997748
175.762921572		76.5756854867
175.799542665		76.609276201
175.836163759		76.6059332156
175.872784853		76.5108244278
175.909405947		76.5090563574
175.94602704		76.5072952277
175.982648134		76.5713620103
176.019269228		76.6083664039
176.055890322		76.512844717
176.092511415		76.5088368296
176.129132509		76.5052825092
176.165753603		76.5050510379
176.202374697		76.5036859747
176.23899579		76.4976533011
176.275616884		76.5989223877
176.312237978		76.5842259405
176.348859072		76.4997682994
176.385480165		76.4941108158
176.422101259		76.4977705152
176.458722353		76.4967205937
176.495343447		76.4984036216
176.53196454		76.5932769574
176.568585634		76.5943768957
176.605206728		76.5477904005
176.641827822		76.4974731229
176.678448915		76.5755242146
176.715070009		76.5980973042
176.751691103		76.5991857888
176.788312197		76.569211888
176.82493329		76.4969791304
176.861554384		76.5001366428
176.898175478		76.494841261
176.934796572		76.4984379101
176.971417665		76.5001673367
177.008038759		76.5023225276
177.044659853		76.4970262285
177.081280947		76.4971787818
177.11790204		76.4973528294
177.154523134		76.4020258611
177.191144228		76.4978749304
177.227765322		76.4988606087
177.264386415		76.4988749368
177.301007509		76.5008599376
177.337628603		76.4189269023
177.374249697		76.3964292695
177.41087079		76.4010179447
177.447491884		76.3951501062
177.484112978		76.3930574676
177.520734072		76.4579228452
177.557355165		76.4979348144
177.593976259		76.4959679341
177.630597353		76.4996854178
177.667218447		76.4988058547
177.70383954		76.4965152893
177.740460634		76.4968414167
177.777081728		76.4981973731
177.813702822		76.4950041345
177.850323915		76.49818509
177.886945009		76.4956002611
177.923566103		76.4943162339
177.960187197		76.4951787815
177.99680829		76.4934714474
178.033429384		76.4925824254
178.070050478		76.5056501258
178.106671572		76.5932211078
178.143292665		76.5914473793
178.179913759		76.5872610507
178.216534853		76.579361533
178.253155947		76.5819308893
178.28977704		76.5791106824
178.326398134		76.5551894896
178.363019228		76.4796174025
178.399640322		76.4808071245
178.436261415		76.4836185066
178.472882509		76.4892901787
178.509503603		76.4820730624
178.546124697		76.4821804241
178.58274579		76.4879776083
178.619366884		76.4831224219
178.655987978		76.4827449282
178.692609072		76.4808076383
178.729230165		76.4785538287
178.765851259		76.479411288
178.802472353		76.4756388465
178.839093447		76.4753913841
178.87571454		76.4723023194
178.912335634		76.4774087435
178.948956728		76.4705663941
178.985577822		76.4740385803
179.022198915		76.4750996587
179.058820009		76.4736860309
179.095441103		76.4714393356
179.132062197		76.4738862413
179.16868329		76.4718209027
179.205304384		76.4727419838
179.241925478		76.4671434922
179.278546572		76.4696221838
179.315167665		76.5462301708
179.351788759		76.4782739551
179.388409853		76.4701208431
179.425030947		76.4721282947
179.46165204		76.4670125614
179.498273134		76.4675625471
179.534894228		76.4715387213
179.571515322		76.4692218755
179.608136415		76.4683216912
179.644757509		76.4676012033
179.681378603		76.467590895
179.717999697		76.4094526575
179.75462079		76.4466774931
179.791241884		76.3766379209
179.827862978		76.3648771326
179.864484072		76.3709389503
179.901105165		76.409322857
179.937726259		76.4098527772
179.974347353		76.3685599664
180.010968447		76.4650929317
180.04758954		76.370897749
180.084210634		76.3921136042
180.120831728		76.4714362458
180.157452822		76.4698998534
180.194073915		76.4687473311
180.230695009		76.4678779714
180.267316103		76.4671512242
180.303937197		76.4691476831
180.34055829		76.4695953947
180.377179384		76.4691265586
180.413800478		76.4668342006
180.450421572		76.469558817
180.487042665		76.5689029686
180.523663759		76.5676625543
180.560284853		76.5640686611
180.596905947		76.5641965867
180.63352704		76.4890672466
180.670148134		76.4642528191
180.706769228		76.4638040405
180.743390322		76.4866239289
180.780011415		76.5186978182
180.816632509		76.4633980365
180.853253603		76.5333754563
180.889874697		76.560187837
180.92649579		76.5540775907
180.963116884		76.4849689127
180.999737978		76.5603995139
181.036359072		76.561300316
181.072980165		76.5585312381
181.109601259		76.5582430246
181.146222353		76.4604919621
181.182843447		76.4592574146
181.21946454		76.4565500952
181.256085634		76.4580189001
181.292706728		76.4569634567
181.329327822		76.4568782041
181.365948915		76.4574997346
181.402570009		76.4579713771
181.439191103		76.4582890483
181.475812197		76.456893188
181.51243329		76.4579512313
181.549054384		76.4576541993
181.585675478		76.4609317913
181.622296572		76.4563418495
181.658917665		76.4953023576
181.695538759		76.5014603631
181.732159853		76.45447029
181.768780947		76.4534460438
181.80540204		76.4558250675
181.842023134		76.4547308371
181.878644228		76.4545338773
181.915265322		76.4539765518
181.951886415		76.4543591392
181.988507509		76.4526351617
182.025128603		76.4556638189
182.061749697		76.4578040093
182.09837079		76.4520382806
182.134991884		76.4540732359
182.171612978		76.4521034553
182.208234072		76.4502419701
182.244855165		76.4503630581
182.281476259		76.4503811693
182.318097353		76.4519772431
182.354718447		76.4506424792
182.39133954		76.4503904836
182.427960634		76.4483284341
182.464581728		76.4492824607
182.501202822		76.4477524484
182.537823915		76.4482921945
182.574445009		76.447612906
182.611066103		76.4459504791
182.647687197		76.4473806706
182.68430829		76.4461729497
182.720929384		76.4454588795
182.757550478		76.4481803678
182.794171572		76.4464246722
182.830792665		76.4442501058
182.867413759		76.5335475233
182.904034853		76.4499120602
182.940655947		76.5439224355
182.97727704		76.5063045889
183.013898134		76.4455210448
183.050519228		76.4440853177
183.087140322		76.4435528225
183.123761415		76.5414653067
183.160382509		76.5414725661
183.197003603		76.5390008206
183.233624697		76.5428879152
183.27024579		76.467963476
183.306866884		76.4404402423
183.343487978		76.4465208588
183.380109072		76.5408404352
183.416730165		76.5386376296
183.453351259		76.5414977146
183.489972353		76.5416340844
183.526593447		76.5356692208
183.56321454		76.5406379161
183.599835634		76.5436195165
183.636456728		76.5353415802
183.673077822		76.5402307748
183.709698915		76.5340993328
183.746320009		76.4483121102
183.782941103		76.4376298235
183.819562197		76.4361626716
183.85618329		76.4368201353
183.892804384		76.4357008562
183.929425478		76.5065163982
183.966046572		76.5347082966
184.002667665		76.5357567087
184.039288759		76.5344200557
184.075909853		76.5343577309
184.112530947		76.5332131316
184.14915204		76.5330123346
184.185773134		76.5342842383
184.222394228		76.5317899483
184.259015322		76.5321924255
184.295636415		76.5332757326
184.332257509		76.5303792948
184.368878603		76.5313481938
184.405499697		76.5270826922
184.44212079		76.529129387
184.478741884		76.5311649824
184.515362978		76.5286470573
184.551984072		76.52695627
184.588605165		76.5305310894
184.625226259		76.5333656064
184.661847353		76.5289104601
184.698468447		76.5252226663
184.73508954		76.526509861
184.771710634		76.5264939913
184.808331728		76.5287003632
184.844952822		76.5255083956
184.881573915		76.5278908228
184.918195009		76.5245155486
184.954816103		76.5247253276
184.991437197		76.5233376311
185.02805829		76.5241084548
185.064679384		76.5294455374
185.101300478		76.5243333502
185.137921572		76.524075136
185.174542665		76.5236422283
185.211163759		76.5227442562
185.247784853		76.5229861463
185.284405947		76.5219773572
185.32102704		76.5187809639
185.357648134		76.5199671527
185.394269228		76.5555294452
185.430890322		76.6220593023
185.467511415		76.6217272449
185.504132509		76.6223741474
185.540753603		76.6195118562
185.577374697		76.5357315696
185.61399579		76.6240685542
185.650616884		76.6224744034
185.687237978		76.618970058
185.723859072		76.6190365137
185.760480165		76.6134937437
185.797101259		76.6183846828
185.833722353		76.6194029138
185.870343447		76.6144137255
185.90696454		76.613394063
185.943585634		76.6172528032
185.980206728		76.6168825713
186.016827822		76.6128961469
186.053448915		76.614279628
186.090070009		76.6143464164
186.126691103		76.6135133143
186.163312197		76.6133168219
186.19993329		76.6102195224
186.236554384		76.5963625228
186.273175478		76.5103972719
186.309796572		76.5140107892
186.346417665		76.5086907428
186.383038759		76.5084548475
186.419659853		76.5084825391
186.456280947		76.5125155273
186.49290204		76.5080755071
186.529523134		76.5087210452
186.566144228		76.5129137922
186.602765322		76.5095960651
186.639386415		76.5093539503
186.676007509		76.5079678645
186.712628603		76.5101186421
186.749249697		76.5043163659
186.78587079		76.5070109826
186.822491884		76.509912596
186.859112978		76.5067572246
186.895734072		76.5066176644
186.932355165		76.5089699867
186.968976259		76.5085912138
187.005597353		76.507331099
187.042218447		76.5024316503
187.07883954		76.5056576094
187.115460634		76.5080475516
187.152081728		76.5042923086
187.188702822		76.5044084099
187.225323915		76.5039065896
187.261945009		76.5060800284
187.298566103		76.50341125
187.335187197		76.5053161937
187.37180829		76.5038940368
187.408429384		76.5028865573
187.445050478		76.5012825298
187.481671572		76.5042387023
187.518292665		76.5008117526
187.554913759		76.5009789773
187.591534853		76.5032213636
187.628155947		76.5036976333
187.66477704		76.4970835099
187.701398134		76.4997606284
187.738019228		76.5019316947
187.774640322		76.4977333027
187.811261415		76.4973705726
187.847882509		76.5002008961
187.884503603		76.5024871102
187.921124697		76.4983054903
187.95774579		76.5020428881
187.994366884		76.4989433187
188.030987978		76.4979870648
188.067609072		76.4981214034
188.104230165		76.4952027273
188.140851259		76.4980423196
188.177472353		76.4983044429
188.214093447		76.4963869896
188.25071454		76.4951034128
188.287335634		76.4972053044
188.323956728		76.500496128
188.360577822		76.4943879665
188.397198915		76.4942176047
188.433820009		76.4919364727
188.470441103		76.4920201258
188.507062197		76.4905715727
188.54368329		76.4895880227
188.580304384		76.4924124083
188.616925478		76.4933549476
188.653546572		76.4948762124
188.690167665		76.4911861455
188.726788759		76.4924420378
188.763409853		76.4914777945
188.800030947		76.4956277365
188.83665204		76.4914295374
188.873273134		76.4931475803
188.909894228		76.4896292161
188.946515322		76.4861150892
188.983136415		76.4894182598
189.019757509		76.4889616773
189.056378603		76.4908643122
189.092999697		76.4873023569
189.12962079		76.4899870838
189.166241884		76.4899663577
189.202862978		76.4874800778
