Frequency,S11_Magnitude,S11_Phase,S11_VSWR,S12_Magnitude,S12_Phase,S12_VSWR,S21_Magnitude,S21_Phase,S21_VSWR,S22_Magnitude,S22_Phase,S22_VSWR,
26613333,-0.2358748013,-35.94521824,73.65283083,-19.64287511,-24.68438144,1.232634353,-61.52809047,-145.5541885,1.001678765,0.9739343422,-10.78726439,nan,
26720000,-0.2273372128,-36.47886235,76.41850948,-30.69264767,27.61373581,1.060154398,-63.17223049,-179.0352953,1.001389057,5.390350209,122.275093,nan,
26826666,-0.2269640915,-37.04498949,76.54412461,-12.83386693,-137.2660537,1.591329054,-66.9603071,-142.9097353,1.000897862,-18.23076367,-130.4205203,1.279441033,
26933333,-0.2384708624,-37.61621016,72.85112441,-8.949845588,160.4868061,2.109781958,-68.78741812,-89.11032723,1.000727473,-27.80763277,-90.77458451,1.084858418,
27040000,-0.2310581713,-38.23078105,75.18800821,-25.51693739,-175.7872244,1.111899019,-77.61863269,-63.96574131,1.000263121,0.5953485404,-88.0491727,nan,
27146666,-0.241636214,-38.69080689,71.89692031,-24.00060415,165.0338982,1.134679823,-62.86012407,-35.10194308,1.001439913,-6.770235898,-57.96608309,2.694516598,
27253333,-0.2453806508,-39.31066984,70.79993699,-13.16519939,67.03025778,1.562967177,-68.50925183,15.52774421,1.000751157,-2.576285003,0.9959687448,6.792319072,
27360000,-0.2489766178,-39.81303803,69.77751114,-28.16824183,119.0844132,1.081267288,-60.97662699,123.708121,1.001788904,-12.21966706,-9.669103739,1.648710921,
27466666,-0.2371232344,-40.45288861,73.26510291,-13.20209522,-54.46757678,1.559912825,-60.52125891,81.29319185,1.001885282,-1.446360689,-54.15734928,12.03842294,
27573333,-0.2551842044,-41.00623536,68.0803454,-7.82855209,17.74855981,2.367249073,-67.03674385,78.63956999,1.000889992,1.499392434,27.2168904,nan,
27680000,-0.2602665325,-41.53857879,66.75110655,-23.18809057,-56.48507782,1.14886942,-61.42261688,161.182109,1.001699292,-1.417428163,113.523984,12.28303043,
27786666,-0.2633787936,-42.06733544,65.96244927,-20.93734179,2.252120765,1.197247691,-60.21241909,74.79995941,1.001953588,-7.571376571,176.8293274,2.437875686,
27893333,-0.253038367,-42.63275154,68.65760341,-12.19727576,78.24555258,1.650930366,-63.62536641,-20.09963442,1.001318402,-5.426374529,-154.9442408,3.304811506,
28000000,-0.2503780881,-43.05053896,69.38699102,-7.500402217,-134.502877,2.458274906,-68.3528974,-7.899360642,1.000764806,-0.3208073341,-123.8678523,54.15634926,
28106666,-0.2775556211,-43.59718218,62.5937871,-11.39380543,144.8351106,1.737271868,-70.8705107,26.9454641,1.000572307,-2.080014671,176.9388323,8.391631715,
28213333,-0.2607347793,-44.33807372,66.63124793,-26.48331027,-176.8793092,1.099530618,-62.29172955,-117.9385372,1.001537366,0.3311682333,-9.570939685,nan,
28320000,-0.2667898932,-44.73100685,65.11920224,-17.51180797,-19.04903116,1.307260092,-63.64357935,62.29688971,1.001315639,1.221479408,-173.9845213,nan,
28426666,-0.267866071,-45.23018599,64.85762077,-12.97983976,-21.1869858,1.578623294,-69.74934926,89.28066256,1.000651184,-5.720784694,-151.3435451,3.14559386,
28533333,-0.2598908499,-45.71208539,66.8475835,-10.48318351,175.9537703,1.853542554,-67.97545195,-158.767266,1.000798787,-0.2480841255,-177.2206925,70.02850416,
28640000,-0.2645122897,-46.29820803,65.67982837,-15.55322886,148.3149409,1.400541783,-62.53110981,-53.70890265,1.001495544,-9.095529961,52.42499848,2.081343281,
28746666,-0.2835842661,-46.93887281,61.26335077,-13.71428655,135.8710984,1.519521825,-69.85985678,-159.9650618,1.000642949,9.260691426,-93.35620017,nan,
28853333,-0.258147053,-47.41622242,67.2990753,-17.90565762,60.93653644,1.291652637,-71.46640115,126.4426906,1.00053435,-12.00101921,-150.5567622,1.67079454,
28960000,-0.2683996899,-47.88946928,64.72869455,-21.9538721,-130.8242932,1.173572329,-59.943759,-155.9458976,1.00201502,-8.694374475,-15.82870956,2.162156588,
29066666,-0.2857198557,-48.3602699,60.80552452,-16.24737496,63.4971617,1.364175737,-67.52343547,101.3800218,1.000841474,-9.734903866,135.4474422,1.967482021,
29173333,-0.2739880884,-48.87249211,63.40866788,-16.08553358,105.1671347,1.372299892,-72.43406072,-49.13645458,1.000478003,-7.871310551,-154.2605686,2.355982894,
29280000,-0.2748427723,-49.40470832,63.21151748,-25.64320222,-111.6312071,1.110195158,-61.23600282,-5.646146589,1.001736228,-17.71250101,-172.5601533,1.299192168,
29386666,-0.2728066703,-49.84149103,63.68322039,0.7105244221,-17.14503048,nan,-59.32512518,172.7186511,1.002163931,9.16092535,85.60026008,nan,
29493333,-0.2688522612,-50.46801785,64.61975112,-13.82295323,129.0017777,1.511411097,-70.66229604,111.4951984,1.000586195,-10.45864419,-124.1775237,1.856992132,
29600000,-0.306693076,-51.06377841,56.64811322,-12.02556371,-36.50708082,1.668269225,-63.41135594,-2.861223706,1.001351312,-2.810686841,44.92240907,6.234455302,
29706666,-0.2636165978,-51.49222787,65.90295474,-14.88818754,-85.45905443,1.439416771,-65.29373147,-153.3882632,1.001087876,-9.703740253,-79.082869,1.972650581,
29813333,-0.278421645,-52.06973011,62.3991238,-20.3470624,134.4975407,1.212592704,-67.14926104,94.21163841,1.000878532,-3.219257793,120.5462469,5.457837157,
29920000,-0.2778188704,-52.48540595,62.53448599,-24.88229231,173.4126938,1.120893882,-63.2514814,-18.41736543,1.001376432,-26.05287989,133.8889693,1.104852216,
30026666,-0.2500712295,-53.01454515,69.47212298,-8.440466527,63.61038177,2.217618437,-58.17731756,18.61146969,1.002470018,11.09346985,156.7911527,nan,
30133333,-0.2556898581,-53.45794627,67.94572872,-22.31459926,-100.9280458,1.165925672,-60.54487095,-29.75545827,1.001880159,-9.895027354,99.33362027,1.941490947,
30240000,-0.2641355494,-53.87524421,65.77349399,-20.47884597,107.2762576,1.209056952,-65.23945026,63.71290037,1.0010947,-4.688697214,19.02822146,3.794567075,
30346666,-0.2452626298,-54.41241591,70.83400157,-15.57674533,12.9320619,1.399242624,-65.98728719,144.9600879,1.001004347,-8.435880724,153.8946683,2.218653272,
30453333,-0.22537311,-54.91722107,77.08441299,-10.40094225,-33.37808137,1.865175225,-72.27857516,-47.9401131,1.000486639,-1.878472356,21.12524449,9.283839143,
30560000,-0.224383906,-55.23289106,77.42420419,-23.88718327,-48.73947699,1.136570891,-64.40489656,102.8653382,1.001205166,-4.749227955,114.3229119,3.748489532,
30666666,-0.7121157954,-57.43484613,24.4082617,-27.90842839,-146.8191054,1.083838327,-37.14120071,106.6438327,1.028186941,-22.62156948,77.86039348,1.159703986,
30773333,-0.2255207123,-56.38455709,77.03396727,-33.43315405,164.7542636,1.043523308,-63.11719979,53.9822329,1.001397891,-5.431824458,-42.38295094,3.301702039,
30880000,-0.2450428715,-56.81124053,70.89751817,-22.57367801,22.37414897,1.160657909,-60.49371631,-62.79836536,1.001891275,-8.40369535,61.773685,2.225950484,
30986666,-0.237580159,-57.46440902,73.12421376,-2.598092906,-125.800391,6.736136564,-67.04747082,27.84362871,1.000888893,11.07967255,128.049014,nan,
31093333,-0.2479630911,-58.00488002,70.06268143,-15.42753629,-170.6375814,1.407569886,-62.93114705,70.94565352,1.001428179,-14.11185978,-148.6989827,1.49057672,
31200000,0.07779192227,-57.90602585,nan,-24.06548822,0.641130378,1.133610546,-64.65413078,-55.17008027,1.001171056,-22.5076683,-167.5945001,1.161982767,
31306666,-0.2577940496,-59.19746739,67.39121594,-24.51992935,-120.2362474,1.1263695,-61.12644805,-122.8767219,1.001758285,-5.551726308,177.3377533,3.234886366,
31413333,-0.2704307074,-59.66357215,64.24263985,-23.54772368,80.83978194,1.142401541,-64.8072336,-86.57070164,1.001150583,-6.72608682,-81.73880443,2.710536656,
31520000,-0.2791614101,-60.15548375,62.23379729,-14.64301026,96.80129526,1.454858032,-60.21172306,-61.81953676,1.001953745,-2.374207134,51.03606133,7.362376187,
31626666,-0.2728484162,-60.72294061,63.67347843,-23.82840659,-10.11786316,1.137561969,-72.8606038,-40.40259038,1.000455091,-1.176626551,18.34906921,14.78662559,
31733333,-0.2671532355,-61.28763558,65.03065067,-22.83044688,110.6929543,1.155613994,-58.3840978,-37.34877258,1.00241184,-9.067087539,144.2108574,2.086817322,
31840000,-0.2575171118,-61.75688664,67.46367883,-19.60692472,139.624137,1.233711958,-67.44412374,85.54622338,1.000849196,9.55814791,-76.57486376,nan,
31946666,-0.2592770356,-62.33059319,67.00581537,-20.23366945,-23.0041074,1.215687532,-61.15355141,85.59038441,1.001752802,-13.95662699,112.1984882,1.501641883,
32053333,-0.246271288,-62.82604412,70.54392397,-32.07246348,-173.8898728,1.051093093,-58.60559187,5.144235494,1.002351043,-15.24703209,47.52654328,1.417916705,
32160000,-0.2432367216,-63.23051367,71.42389686,-12.62386443,-113.4943575,1.610215331,-63.90103884,108.5587728,1.001277189,-7.225728078,-7.441614876,2.54123174,
32266666,-0.2656927748,-63.79993357,65.3880551,-19.83426907,121.408776,1.226988888,-65.88690747,130.4504857,1.001016027,-9.683193019,-9.837040212,1.976078449,
32373333,-0.2441680924,-64.24310367,71.15148854,-5.048144096,14.2914846,3.537544836,-67.59334846,60.87793233,1.000834726,2.233126541,145.5123667,nan,
