Frequency,S11_Magnitude,S11_Phase
355312000,0.1453429147,44.06330114
355534000,0.07113975107,-46.79647369
355756000,0.0563357401,-28.17533597
355978000,0.2319545439,-36.11158336
356200000,0.4290099041,-73.31724216
356422000,0.4763046283,-111.26024
356644000,0.2925850291,-133.3859254
356866000,0.3756420933,-117.5868089
357088000,0.3580360379,-135.9444691
357310000,0.2699768351,-137.0871209
357532000,0.2578444041,-120.6496463
357754000,0.3402681552,-114.1408363
357976000,0.407762218,-123.8143416
358198000,0.3724503261,-129.5749317
358420000,0.494927246,-120.8819035
358642000,0.6093508464,-145.1823323
358864000,0.5048962371,-168.3981972
359086000,0.3279887218,-175.2824946
359308000,0.2625033002,-154.1640736
359530000,0.3847298461,-151.9964138
359752000,0.3822046918,179.1058794
359974000,0.1667699512,159.9645352
360196000,0.1347482689,-139.5800731
360418000,0.1678940678,-136.3434209
360640000,0.1618906906,-117.9914177
360862000,0.2428494505,-101.1955618
361084000,0.3567707391,-105.8861132
361306000,0.4359583556,-116.8427885
361528000,0.4777665512,-127.1676181
361750000,0.4633982464,-139.3881254
361972000,0.4307863244,-134.6749274
362194000,0.4902370284,-137.544529
362416000,0.5224876715,-142.8707135
362638000,0.538647619,-148.7417898
362860000,0.5490628614,-150.6614306
363082000,0.6195582808,-160.1552019
363304000,0.6059503404,-170.8647468
363526000,0.5622133171,179.0602989
363748000,0.4853673513,170.7422387
363970000,0.3842912394,168.0102428
364192000,0.3986500514,179.9453827
364414000,0.344861871,163.2892438
364636000,0.2712268418,-177.6196599
364858000,0.3499083034,-175.5108687
365080000,0.3099807065,175.429544
365302000,0.2424226254,-168.6362219
365524000,0.377453997,-152.3513463
365746000,0.5122520454,-164.5838391
365968000,0.5501204903,178.4346058
366190000,0.4903179663,163.5465607
366412000,0.3516684564,161.9891108
366634000,0.3965407833,-176.6302723
366856000,0.4895765348,174.1538933
367078000,0.5388933457,167.2281979
367300000,0.550209595,155.8205971
367522000,0.4938707053,146.628404
367744000,0.434017252,149.4020242
367966000,0.4982395913,153.8966168
368188000,0.5904388273,144.3893361
368410000,0.5940592023,131.4105686
368632000,0.5589839188,123.2269988
368854000,0.534509139,118.214596
369076000,0.5795020931,114.2438675
369298000,0.6230436893,99.68251761
369520000,0.5645944864,82.0574948
369742000,0.4441164781,74.24317863
369964000,0.4338186457,74.3393359
370186000,0.4530827591,63.72515721
370408000,0.4335041111,47.97957656
370630000,0.3722084052,30.02954564
370852000,0.2736684012,13.62926465
371074000,0.1827988914,7.813996338
371296000,0.1208444173,-0.2778577283
371518000,0.0753911559,92.79848149
371740000,0.2348307996,60.7806603
371962000,0.2895228573,23.88703858
372184000,0.2710309084,-16.48947259
372406000,0.182371993,-62.44287483
372628000,0.1043488853,-110.265737
372850000,0.1029512125,179.9079441
373072000,0.1783292301,121.1854764
373294000,0.266175387,70.18712371
373516000,0.3072164664,23.70156001
373738000,0.311111038,-27.38665917
373960000,0.2521199357,-95.28669936
374182000,0.1555282283,169.1521337
374404000,0.1228300349,82.0780939
374626000,0.1275792668,23.41347008
374848000,0.1144649866,-36.46286848
375070000,0.09743094341,-113.4049874
375292000,0.1105042002,171.7704176
375514000,0.1450975759,131.472674
375736000,0.2025518545,102.6383985
375958000,0.2585425675,78.82676929
376180000,0.3109150119,51.7347658
376402000,0.3121170044,27.95621148
376624000,0.3084455179,10.51069467
376846000,0.2987992215,-6.834522711
377068000,0.2744964739,-18.91888747
377290000,0.277433928,-31.85694243
377512000,0.2650946269,-48.83965321
377734000,0.2232841195,-70.26635067
377956000,0.1303644666,-69.85023764
378178000,0.1509851035,-63.05737602
378400000,0.1561606927,-76.16215679
378622000,0.1295645525,-95.06316772
378844000,0.08572360196,-88.66033164
379066000,0.08287528588,-92.18212693
379288000,0.05903524929,-78.32413083
379510000,0.1015147801,-59.73438604
379732000,0.1615328999,-86.622679
379954000,0.1916566464,-124.3872958
380176000,0.1853261313,-169.628072
380398000,0.1395821599,150.6009586
380620000,0.1171572568,113.1115118
380842000,0.1003047062,88.37668761
381064000,0.03673196756,114.9046267
381286000,0.2143650351,92.34520449
381508000,0.2615665994,36.77867975
381730000,0.2091116122,-7.013465601
381952000,0.1042682399,-27.42612276
382174000,0.08603620119,-10.8496785
382396000,0.08590644013,-7.145049532
382618000,0.1035973959,-3.416509119
382840000,0.1426423339,-22.01655702
383062000,0.1536598778,-58.79889891
383284000,0.1394374952,-110.160571
383506000,0.1317734788,177.794979
383728000,0.1443794549,110.5338813
383950000,0.1728759561,71.81654689
384172000,0.2033714812,24.79236801
384394000,0.1379690685,-24.20051956
384616000,0.04510258684,-90.05580269
384838000,0.05037395053,120.6177367
385060000,0.08015816815,107.7632885
385282000,0.1545040665,105.337709
385504000,0.2513672721,81.50702592
385726000,0.2712033104,57.75543299
385948000,0.2495099333,48.35919481
386170000,0.2887409895,49.63034709
386392000,0.3315146245,35.30715585
386614000,0.3210182917,24.36469842
386836000,0.3038616025,18.21852515
387058000,0.2941271437,15.80362849
387280000,0.2957241013,8.529836539
387502000,0.2099005318,3.210429019
387724000,0.2305406005,46.65203389
387946000,0.4093088285,34.32616083
388168000,0.459898691,19.51951798
388390000,0.4768005179,9.087820168
388612000,0.4767501546,0.6114585466
388834000,0.4622518124,-6.020979075
389056000,0.4478116439,-9.492694621
389278000,0.4465525589,-12.09482785
389500000,0.4662139575,-14.66797482
389722000,0.4827296525,-21.863888
389944000,0.4658893854,-30.38341413
390166000,0.4112916931,-37.607431
390388000,0.3218672949,-40.99164701
390610000,0.3278087798,-12.22223618
390832000,0.4464617462,-23.86659456
391054000,0.4274407393,-34.95315008
391276000,0.3757556873,-37.28536289
391498000,0.3848929756,-31.78459758
391720000,0.4237990478,-37.69149219
391942000,0.4139178605,-47.42171517
392164000,0.3114283547,-55.57892335
392386000,0.2602278874,-29.82625001
392608000,0.3753537957,-25.80507948
392830000,0.4278541119,-34.04692041
393052000,0.4507681888,-41.18557834
393274000,0.4645451711,-48.79479385
393496000,0.4799947429,-58.74071373
393718000,0.4615272289,-76.9489279
393940000,0.3117737972,-100.4911456
394162000,0.1673831517,-104.3273426
394384000,0.02458668379,-30.58880166
394606000,0.1532129961,13.56244336
394828000,0.2729227382,7.209103177
395050000,0.3595107976,-3.335016
395272000,0.4382922776,-15.83064821
395494000,0.4402850012,-29.03894274
395716000,0.4209522768,-33.95881737
395938000,0.4294919271,-40.47138201
396160000,0.3856115643,-52.21294073
396382000,0.2683604804,-46.2087288
396604000,0.309059329,-37.3550062
396826000,0.2333217025,-14.98158378
397048000,0.4800577288,-6.202858357
397270000,0.6091025659,-27.20430832
397492000,0.6090611562,-43.67968228
397714000,0.539144892,-57.85584622
397936000,0.4262842427,-58.05711268
398158000,0.4549342883,-53.85852296
398380000,0.5118648062,-71.91448554
398602000,0.3039950416,-104.8982654
398824000,0.1212012028,-18.4778697
399046000,0.2529836458,-9.211802894
399268000,0.4088489286,-11.6393906
399490000,0.5168205709,-25.15612219
399712000,0.5540599522,-38.42179895
399934000,0.5218480209,-51.77181558
400156000,0.4285312534,-55.14837362
400378000,0.4144971106,-52.43320879
400600000,0.3814056844,-58.4761683
400822000,0.2730176729,-55.26674509
401044000,0.2582001129,-19.31302675
401266000,0.4419431176,-12.74327792
401488000,0.5685831998,-20.30520309
401710000,0.6517613679,-30.99915967
401932000,0.6660518095,-40.83102555
402154000,0.644882303,-47.61136426
402376000,0.6030705707,-50.82903617
402598000,0.6107498745,-50.14464309
402820000,0.6115680571,-54.87261983
403042000,0.5776769197,-55.20061611
403264000,0.5860776641,-53.27558235
403486000,0.6185383857,-53.42131571
403708000,0.6506534627,-55.54818889
403930000,0.6796316236,-58.52625983
404152000,0.7053156862,-62.91765621
404374000,0.7118088628,-68.65609133
404596000,0.6925481654,-74.97727362
404818000,0.6375888907,-81.15784885
405040000,0.5464251731,-83.0272177
405262000,0.5158173399,-77.71992837
405484000,0.5241506403,-79.71898843
405706000,0.4335199716,-81.4720217
405928000,0.4355939578,-61.99408371
406150000,0.5642816732,-63.71519565
406372000,0.596057763,-71.9891112
406594000,0.5858675104,-77.19482305
406816000,0.5678271841,-83.9337002
407038000,0.4885167024,-92.89119874
407260000,0.3141310541,-93.19605336
407482000,0.2753832341,-50.02938943
407704000,0.4755578252,-40.13931275
407926000,0.6322186389,-48.46850455
408148000,0.7035679627,-58.95498222
408370000,0.7084858283,-66.69629273
408592000,0.7055552231,-70.73533715
408814000,0.7155736947,-74.73528943
409036000,0.7080145555,-79.31398497
409258000,0.6894196464,-82.97333408
409480000,0.6702188953,-85.3341153
409702000,0.6588800114,-88.60123655
409924000,0.5919590547,-90.64536692
410146000,0.6296668683,-86.51999568
410368000,0.6399980538,-93.2607494
410590000,0.6108789385,-97.26204697
410812000,0.5374369488,-105.1955437
411034000,0.3927996625,-96.58976603
411256000,0.4558382211,-78.47589282
411478000,0.5675132463,-79.82337659
411700000,0.6120587078,-87.56257529
411922000,0.5999089141,-95.97208321
412144000,0.4900379891,-98.98014072
412366000,0.482066073,-88.39975011
412588000,0.5203216216,-88.37513237
412810000,0.5396210757,-86.09596323
413032000,0.5915403174,-88.70000128
413254000,0.6112008878,-93.22949871
413476000,0.6083921952,-97.75012818
413698000,0.5979411533,-101.1600201
413920000,0.5877440595,-106.5145195
414142000,0.5294134991,-111.8421
414364000,0.4619170036,-110.9011463
414586000,0.4401063466,-106.6491753
414808000,0.4687344152,-104.8152556
415030000,0.5020562571,-116.3505798
415252000,0.3371577594,-141.5047831
415474000,0.1207357786,-74.2698338
415696000,0.3435391192,-59.50129251
415918000,0.4379442401,-72.90308212
416140000,0.4405308452,-75.83036358
416362000,0.4758248054,-75.15004426
416584000,0.5427996744,-76.32144944
416806000,0.5822667762,-83.53348172
417028000,0.5702091444,-88.21049032
417250000,0.5734746821,-90.41840061
417472000,0.5701351039,-94.32771394
417694000,0.5378735774,-97.78500842
417916000,0.4844307058,-96.33897881
418138000,0.4843229248,-88.09826931
418360000,0.5684004312,-84.88620015
418582000,0.6437776178,-90.02414403
418804000,0.673997708,-96.99684154
419026000,0.6660914381,-104.4470708
419248000,0.6155522708,-109.3947736
419470000,0.5991883958,-110.88875
419692000,0.585095105,-115.3893105
419914000,0.5561988902,-122.2957145
420136000,0.4599833887,-129.8625295
420358000,0.3624995613,-128.244929
420580000,0.2727417806,-124.449723
420802000,0.2493787313,-96.07593961
421024000,0.2340304904,-88.68165533
421246000,0.3621678113,-57.94467911
421468000,0.5337562698,-71.43486682
421690000,0.5621835846,-83.16378334
421912000,0.5282179033,-89.05799886
422134000,0.5290911734,-83.43012919
422356000,0.5930832585,-83.40089676
422578000,0.6902314383,-88.65198651
422800000,0.6880863144,-98.73097413
423022000,0.6472098356,-100.1558054
423244000,0.693832584,-105.3482681
423466000,0.6529519803,-115.7674898
423688000,0.5228580085,-123.1351461
423910000,0.382373791,-112.1725737
424132000,0.4693345008,-94.66725615
424354000,0.5272234738,-102.5233165
424576000,0.4633004417,-103.4321356
424798000,0.4711098278,-91.19837636
425020000,0.5800069805,-89.29885343
425242000,0.6533722362,-93.7486827
425464000,0.7096668973,-99.32914331
425686000,0.7303263776,-107.5695284
425908000,0.6976416026,-115.5197246
426130000,0.6090679365,-121.2882909
426352000,0.5481758987,-115.7706656
426574000,0.5595458049,-117.7946936
426796000,0.486635416,-116.5237001
427018000,0.534177557,-108.036288
427240000,0.5449873954,-112.071056
427462000,0.5625190095,-108.320233
427684000,0.6117760462,-113.7168655
427906000,0.5701215442,-121.6606592
428128000,0.4392515494,-120.6253827
428350000,0.4740163633,-97.19378771
428572000,0.6518585438,-100.6628927
428794000,0.7093757561,-111.1094875
429016000,0.6905161673,-119.5951912
429238000,0.6276891192,-124.9089416
429460000,0.559828723,-122.0283358
429682000,0.607751225,-119.4998896
429904000,0.6096526775,-124.5870469
430126000,0.5716068476,-125.5264676
430348000,0.5740806309,-123.986583
430570000,0.5862144619,-126.8534795
430792000,0.5399892521,-128.8540715
431014000,0.5321568829,-124.4142465
431236000,0.5634981557,-123.3361387
431458000,0.6032511467,-125.6407157
431680000,0.5996924769,-131.9686852
431902000,0.5582476113,-133.8973422
432124000,0.5235499065,-133.9398561
432346000,0.5235061745,-130.6266172
432568000,0.538006126,-130.3841493
432790000,0.5719845476,-130.1750244
433012000,0.6114994431,-134.6899781
433234000,0.6311881883,-143.3228976
433456000,0.5734537307,-154.7518367
433678000,0.4360701992,-162.4780076
433900000,0.3183358375,-148.4423886
434122000,0.3791928808,-140.5478372
434344000,0.3089348315,-148.7429721
434566000,0.2444733423,-112.7734601
434788000,0.4494255115,-105.834062
435010000,0.554597852,-120.4440864
435232000,0.5503555231,-132.5695739
435454000,0.5147696711,-139.6200541
435676000,0.458373093,-144.717251
435898000,0.4113319617,-146.8544377
436120000,0.3013604542,-149.9861756
436342000,0.2601202626,-105.6015633
436564000,0.5199644762,-108.5651316
436786000,0.5898761455,-128.7355521
437008000,0.4940896883,-144.4101272
437230000,0.3637817566,-129.3254382
437452000,0.5440326687,-125.9355882
437674000,0.5730306891,-141.8957922
437896000,0.4859831965,-159.0621542
438118000,0.2591403425,-144.7433941
438340000,0.4236975055,-124.153271
438562000,0.4874408549,-135.9542451
438784000,0.5115298734,-145.5796089
439006000,0.4866723523,-161.1166747
439228000,0.3123964358,175.8431182
439450000,0.1496226854,-137.1021354
439672000,0.187181652,-108.0194722
439894000,0.4093308735,-100.1821918
440116000,0.5027893431,-122.1274385
440338000,0.4640491653,-135.0541757
440560000,0.4543250867,-139.1869935
440782000,0.415919934,-150.9619439
441004000,0.3130724032,-148.7258772
441226000,0.3552737411,-139.112856
441448000,0.3372726392,-160.9289233
441670000,0.1355991281,-133.6472722
441892000,0.3282978112,-120.8139841
442114000,0.3195740112,-144.19276
442336000,0.2050694313,-155.2767156
442558000,0.07510796193,-96.87176341
442780000,0.251759269,-68.33489011
443002000,0.3962935469,-82.24792512
443224000,0.4514183171,-95.66868877
443446000,0.4643421963,-102.6498629
443668000,0.4768229222,-109.8844716
443890000,0.4040203386,-114.0446015
444112000,0.4490531493,-98.21742079
444334000,0.5332878461,-103.6171598
444556000,0.5889912589,-107.7183474
444778000,0.6281952232,-113.788444
445000000,0.6524859118,-118.0433149
445222000,0.6969148363,-123.950727
445444000,0.7281822745,-132.9607027
445666000,0.7121902201,-144.9421524
445888000,0.6061291524,-157.2543828
446110000,0.4442871356,-163.3851397
446332000,0.3556601179,-147.8659998
446554000,0.3762930861,-140.7091431
446776000,0.3908562661,-140.0520426
446998000,0.3844095429,-140.7636959
447220000,0.3542123457,-141.1582855
447442000,0.3182826575,-132.5696645
447664000,0.3450272546,-128.2197884
447886000,0.3594037853,-119.9946473
448108000,0.432269953,-118.6461318
448330000,0.4698825588,-125.1474091
448552000,0.4452090225,-129.3357655
448774000,0.4574873215,-128.0680013
448996000,0.4436275971,-130.812501
449218000,0.3950147243,-130.1781624
449440000,0.4133710859,-113.2519701
449662000,0.534246168,-114.6533847
449884000,0.591934142,-120.6224032
450106000,0.6201342145,-125.9863893
450328000,0.6388201849,-130.7172602
450550000,0.6180930829,-136.357043
450772000,0.6101725274,-134.7165117
450994000,0.6480964326,-139.2565058
451216000,0.605500469,-144.2761507
451438000,0.5866849811,-143.5914044
451660000,0.5739227739,-141.2298814
451882000,0.6345083915,-139.6200129
452104000,0.6961778969,-144.9084113
452326000,0.6886515971,-151.7579997
452548000,0.6790394483,-154.7063366
452770000,0.690976937,-159.9388481
452992000,0.6616956399,-167.7701368
453214000,0.5802649695,-173.9031268
453436000,0.497470891,-173.2341472
453658000,0.4621555092,-171.1867626
453880000,0.4208893245,-165.6772428
454102000,0.4848838148,-161.1899973
454324000,0.4956347611,-171.5429101
454546000,0.4113675694,-177.9695823
454768000,0.3116248312,-173.7742189
454990000,0.2873423852,-152.4577662
455212000,0.3811761096,-139.7887984
455434000,0.4435517035,-146.9103751
455656000,0.4586691163,-145.1393981
455878000,0.5478454211,-147.8407805
456100000,0.5583352553,-158.3722606
456322000,0.5345362738,-163.5737948
456544000,0.4662127172,-165.2169175
456766000,0.5080152091,-157.7511956
456988000,0.5544780077,-167.321322
457210000,0.5149136536,-171.2078205
457432000,0.4608873188,176.8356341
457654000,0.3028848001,-169.1026266
457876000,0.4171989851,-150.8627179
458098000,0.4912769476,-153.9745529
458320000,0.5790971296,-158.7823529
458542000,0.6138541615,-168.5798745
458764000,0.6269854823,-176.1750733
458986000,0.6003936696,170.7572233
459208000,0.499328965,160.8160493
459430000,0.3801682361,158.5177569
459652000,0.2968597653,165.9881142
459874000,0.2859271164,-178.1323349
460096000,0.3128387566,-171.3477389
460318000,0.3345168696,-170.1898863
460540000,0.3388002918,-168.0023327
460762000,0.3387990981,-163.5012557
460984000,0.3928800999,-150.587262
461206000,0.560765711,-157.8116443
461428000,0.590127118,-171.7144294
461650000,0.5733213924,178.5629477
461872000,0.5047357592,175.3507806
462094000,0.5280371534,176.4012756
462316000,0.5474677436,175.9235664
462538000,0.6275115591,170.8277986
462760000,0.6681902886,159.1491476
462982000,0.6515491172,146.1387677
463204000,0.5855753723,134.0147012
463426000,0.4749195731,124.3088101
463648000,0.3937343024,123.3977642
463870000,0.3614869639,123.6493491
464092000,0.2992132991,120.2709002
464314000,0.3240758985,130.5550254
464536000,0.3747905691,117.7723505
464758000,0.3759436272,101.2989303
464980000,0.3611577091,75.27051547
465202000,0.2760170871,41.63860355
465424000,0.2106194734,8.28115116
465646000,0.1995752298,-32.89709495
465868000,0.2327070788,-71.4579539
466090000,0.2864470064,-101.1050307
466312000,0.3492077226,-128.4093644
466534000,0.3479204622,-151.4383979
466756000,0.3336139957,-168.1010427
466978000,0.2959837671,178.7949886
467200000,0.2338852954,171.3553991
467422000,0.2311253621,-171.6236007
467644000,0.3318630361,177.3640619
467866000,0.3303592129,155.048751
468088000,0.3153202802,139.430385
468310000,0.3119163889,113.1953111
468532000,0.2897374134,69.96591369
468754000,0.2535016677,6.68336401
468976000,0.2285161336,-49.6488256
469198000,0.2622145682,-71.60956423
469420000,0.3775781846,-98.10724622
469642000,0.4000063921,-126.3259268
469864000,0.3572529012,-140.0730592
470086000,0.3392076503,-137.7171141
470308000,0.4861793997,-145.5212961
470530000,0.4627471034,-171.2550748
470752000,0.4595765226,-168.1230636
470974000,0.51938244,175.3286157
471196000,0.5189206254,154.5666738
471418000,0.4219335371,132.1052979
471640000,0.3374178077,116.1297436
471862000,0.2345432036,78.42681874
472084000,0.09518875695,-22.11166006
472306000,0.1795202473,-119.1548111
472528000,0.2651016639,-157.3183378
472750000,0.2184693188,170.9698792
472972000,0.1812084131,-150.4469371
473194000,0.2807861163,-171.4194706
473416000,0.3589332851,-170.9379392
473638000,0.4375920273,160.5532397
473860000,0.4020032819,130.7262258
474082000,0.2847983687,119.9299912
474304000,0.2381492795,85.22211948
474526000,0.06200551419,59.00944233
474748000,0.06095566585,-148.4087603
474970000,0.1329380437,-178.0278694
475192000,0.1795986966,165.4598795
475414000,0.2265331199,151.4287694
475636000,0.2951097646,121.3261039
475858000,0.3102621488,82.54340197
476080000,0.2969952017,37.57578233
476302000,0.2952146558,-9.062967453
476524000,0.2654307853,-54.17616385
476746000,0.2671258749,-89.08164001
476968000,0.2347655489,-114.151335
477190000,0.2398969584,-130.6802685
477412000,0.2281603364,-153.6674905
477634000,0.1369945305,-151.558315
477856000,0.20718637,-148.0230102
478078000,0.2256289125,-170.9511817
478300000,0.1743086524,157.9401297
478522000,0.02669561852,-168.1696784
478744000,0.1670475287,-132.4826626
478966000,0.2219753809,-175.1914738
479188000,0.06539580502,144.0492921
479410000,0.1348556831,-115.8038605
479632000,0.2351901057,-138.4706178
479854000,0.3008728328,-159.077255
480076000,0.3288509367,177.8395208
480298000,0.3172903521,154.1598865
480520000,0.2602144346,126.6821727
480742000,0.1191187911,96.94867168
480964000,0.06179892027,178.748481
481186000,0.1398213883,-174.2661768
481408000,0.2155932975,167.7149065
481630000,0.2550250574,141.4451294
481852000,0.2421175548,111.1005909
482074000,0.1795583237,79.58133094
482296000,0.09921352973,52.16736014
482518000,0.03444903063,29.11659983
482740000,0.005750107913,157.6640915
482962000,0.01854807213,-106.3932052
483184000,0.08067778084,-137.5565532
483406000,0.1233817568,-168.7313015
483628000,0.156002747,170.9894729
483850000,0.1604041478,143.6174598
484072000,0.1191260499,134.8715909
484294000,0.1274856222,142.2865779
484516000,0.1677616275,141.4917078
484738000,0.2291452362,121.5631472
484960000,0.1972439308,98.18546282
485182000,0.1898872648,98.78445823
485404000,0.2282073123,85.29823376
485626000,0.2088227906,72.16631908
485848000,0.2012496364,62.24964318
486070000,0.1733560041,58.77709882
486292000,0.1998420071,65.46476773
486514000,0.2363748705,59.2240948
486736000,0.2935404572,44.90341927
486958000,0.2762226293,28.08773563
487180000,0.245974491,24.50018946
487402000,0.2757645879,18.41567443
487624000,0.263149835,11.33187394
487846000,0.2716274491,7.535935986
488068000,0.2857749869,2.817701153
488290000,0.3009884387,-5.413342609
488512000,0.2997957589,-13.65979137
488734000,0.2941581114,-21.94859236
488956000,0.2677561446,-30.34098
489178000,0.2295936859,-30.76626813
489400000,0.2146627131,-32.10311113
489622000,0.1917081636,-16.27004273
489844000,0.2663298992,-13.73576642
490066000,0.3117958639,-21.5599646
490288000,0.3249510607,-31.51136929
490510000,0.3251191289,-36.2409736
490732000,0.3561736645,-41.4332066
490954000,0.3696376004,-54.6480046
491176000,0.3401834609,-68.77846227
491398000,0.28265587,-74.50068523
491620000,0.2326375676,-86.82403263
491842000,0.1854310166,-94.22091854
492064000,0.09398043857,-138.3848679
492286000,0.1041071076,53.14994015
492508000,0.2224380831,21.85072344
492730000,0.3325726392,2.935831644
492952000,0.3909595499,-18.87228175
493174000,0.3710771322,-34.01194792
493396000,0.2930689793,-37.34317519
493618000,0.3360032421,-19.82475869
493840000,0.4575685884,-29.14456998
494062000,0.4948943179,-42.55474597
494284000,0.4762224833,-57.98994139
494506000,0.3526000328,-62.41426067
494728000,0.3479817408,-54.95549233
494950000,0.4065547281,-44.94105227
495172000,0.4699664558,-62.26129523
495394000,0.3982850825,-74.05565933
495616000,0.2944648871,-81.27038115
495838000,0.1454955769,-43.11927209
496060000,0.4203834186,-20.71616405
496282000,0.5404939365,-42.73537089
496504000,0.5432774292,-54.50508428
496726000,0.5249729397,-63.50669901
496948000,0.5033929326,-64.57078311
497170000,0.5148005706,-73.52471087
497392000,0.3779944061,-74.33716142
497614000,0.4772919264,-58.0271095
497836000,0.5690853359,-69.20729549
498058000,0.5488211979,-81.18183693
498280000,0.4705419833,-89.01759008
498502000,0.3478073706,-79.08328087
498724000,0.4457222407,-67.83011639
498946000,0.5193767026,-74.20891444
499168000,0.5445511564,-83.49417016
499390000,0.4955062833,-93.37298934
499612000,0.4263640074,-95.92383785
499834000,0.3242427878,-89.24027088
500056000,0.36239244,-71.20162979
500278000,0.4805464266,-73.64622623
500500000,0.5142574406,-85.98213885
500722000,0.4273482338,-95.32237435
500944000,0.3675595786,-83.02837413
501166000,0.4635393055,-82.3288996
501388000,0.455491948,-91.95014726
501610000,0.387811657,-103.5764154
501832000,0.2331952825,-88.41722048
502054000,0.3271967135,-57.47951007
502276000,0.453175237,-62.31551344
502498000,0.4847784032,-70.75927077
502720000,0.5224848436,-73.89090071
502942000,0.4913728075,-79.77813468
503164000,0.5183273818,-75.4876166
503386000,0.5186008157,-80.88651801
503608000,0.5317962081,-76.22212507
503830000,0.5393510159,-80.44918342
504052000,0.5995881846,-73.29633798
504274000,0.6864862123,-80.92843959
504496000,0.7001449219,-88.38931172
504718000,0.6853724459,-94.77434606
504940000,0.6551559506,-98.51365627
505162000,0.6035314635,-104.7313076
505384000,0.521598163,-96.39185269
505606000,0.6028812963,-96.24534556
505828000,0.6014646614,-103.002335
506050000,0.5022615649,-101.1657384
506272000,0.569673478,-92.87860222
506494000,0.630150964,-97.3110703
506716000,0.613836686,-102.0628334
506938000,0.6087235134,-101.8855059
507160000,0.6466996222,-101.2183044
507382000,0.6841118601,-106.5604515
507604000,0.6787359456,-112.8610366
507826000,0.6549515262,-120.4240661
508048000,0.5540002173,-128.8105847
508270000,0.4224908773,-124.271323
508492000,0.401865139,-114.7462825
508714000,0.3889980154,-105.3645537
508936000,0.4241654094,-103.1468275
509158000,0.4277013017,-93.33056242
509380000,0.5385808158,-89.10802234
509602000,0.5860212248,-98.12826503
509824000,0.5812283744,-98.81236099
510046000,0.5603938829,-102.1984935
510268000,0.5801896383,-97.4238589
510490000,0.6433508897,-99.19943433
510712000,0.6321067775,-102.7137795
510934000,0.6687460687,-103.0116467
511156000,0.6827731346,-106.6410983
511378000,0.6869134458,-109.2704127
511600000,0.6417979097,-112.6554199
511822000,0.6585697682,-108.9456427
512044000,0.6762831368,-113.4033424
512266000,0.619909135,-110.9097337
512488000,0.6855610495,-109.7847189
512710000,0.7091110159,-113.1138194
512932000,0.7141514339,-114.4152982
513154000,0.7285822757,-115.4424307
513376000,0.7702568152,-118.3975818
513598000,0.7820291023,-124.0337748
513820000,0.7525724065,-129.7541801
514042000,0.6985013948,-134.1103468
514264000,0.6252340912,-138.5360826
514486000,0.4838196182,-130.7570191
514708000,0.5931968866,-121.1213464
514930000,0.6327574799,-126.6484435
515152000,0.5753645685,-129.4130214
515374000,0.6044382196,-122.9696152
515596000,0.6511677393,-129.0713842
515818000,0.6047511811,-134.1761766
516040000,0.5596007587,-133.2494495
516262000,0.5166779549,-135.7164939
516484000,0.5088976199,-127.645045
516706000,0.4817524621,-126.9617426
516928000,0.4509980025,-126.5492093
517150000,0.50421883,-102.6682878
517372000,0.681950045,-112.723233
517594000,0.6830676482,-123.1748765
517816000,0.6291168124,-123.9740785
518038000,0.6417889098,-125.2941252
518260000,0.6416210225,-125.9017818
518482000,0.6517031456,-128.1642418
518704000,0.6242016756,-130.8607963
518926000,0.5989017544,-131.2454356
519148000,0.5650105016,-128.6346863
519370000,0.580691071,-126.0401102
519592000,0.5608547369,-122.4489127
519814000,0.6531051311,-118.3699516
520036000,0.7103893965,-123.7590802
520258000,0.6857595543,-126.7564553
520480000,0.7241169841,-127.5378902
520702000,0.7295418328,-131.4196616
520924000,0.7100499949,-134.7316758
521146000,0.6602614315,-135.1859371
521368000,0.6644019047,-131.4116371
521590000,0.7180012,-131.6502357
521812000,0.7397157855,-136.1743949
522034000,0.7095635662,-140.092578
522256000,0.6853418336,-139.7479519
522478000,0.6770241488,-143.4915527
522700000,0.6022298401,-143.0859269
522922000,0.5959003136,-137.0230674
523144000,0.637244246,-137.4091797
523366000,0.5677594685,-136.4426165
523588000,0.6439864626,-128.3762059
523810000,0.7094481162,-130.9867291
524032000,0.746391952,-133.4865774
524254000,0.7676439834,-137.1008058
524476000,0.7591424583,-139.8853451
524698000,0.7694981291,-140.3337211
524920000,0.7929933859,-143.214367
525142000,0.79365018,-147.0322596
525364000,0.776046391,-150.6011965
525586000,0.7491059326,-153.2888306
525808000,0.7336884959,-156.1223208
526030000,0.6801862741,-162.3306756
526252000,0.5376758197,-160.9570944
526474000,0.5246761301,-150.4152769
526696000,0.5792857915,-143.6319329
526918000,0.6263825456,-147.3900506
527140000,0.6186503208,-144.9671639
527362000,0.6898689484,-148.3492846
527584000,0.673951544,-160.304226
527806000,0.4421022135,-165.7521553
528028000,0.4570097446,-130.87996
528250000,0.619994492,-133.1514231
528472000,0.6917312588,-138.5513014
528694000,0.7107302144,-146.4447761
528916000,0.6162617491,-151.4820892
529138000,0.6121745125,-139.0655823
529360000,0.7190389654,-142.7618722
529582000,0.7123589874,-148.064219
529804000,0.6897115191,-149.6287019
530026000,0.6941379671,-150.8000317
530248000,0.6602358578,-152.6439672
530470000,0.6411772816,-149.212646
530692000,0.6864106862,-147.9435331
530914000,0.7114749588,-150.9206052
